wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,det_depth_valid_count,detections_json,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h,closest_depth_m
2026-04-22T14:40:17.535,1776858017.534999,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,2.0005,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.00 m | valid=6159/7950 | roi_mode=full,SAFE (z=2.00m),0,0,2,0,"[{""cx"":718.82,""cy"":438.15,""w"":267.95,""h"":872.52,""x1"":98,""y1"":0,""x2"":143,""y2"":146,""conf"":0.944,""depth_m"":null,""depth_valid"":false},{""cx"":451.82,""cy"":448.9,""w"":314.61,""h"":897.79,""x1"":49,""y1"":0,""x2"":102,""y2"":150,""conf"":0.9342,""depth_m"":null,""depth_valid"":false}]",0.9342,451.82,448.90,314.61,897.79,
2026-04-22T14:40:17.638,1776858017.638321,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,2.0036,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.00 m | valid=6100/7950 | roi_mode=full,SAFE (z=2.00m),0,0,2,0,"[{""cx"":718.82,""cy"":438.15,""w"":267.95,""h"":872.52,""x1"":98,""y1"":0,""x2"":143,""y2"":146,""conf"":0.944,""depth_m"":null,""depth_valid"":false},{""cx"":451.82,""cy"":448.9,""w"":314.61,""h"":897.79,""x1"":49,""y1"":0,""x2"":102,""y2"":150,""conf"":0.9342,""depth_m"":null,""depth_valid"":false}]",0.9342,451.82,448.90,314.61,897.79,
2026-04-22T14:40:17.741,1776858017.741076,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,2.0037,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.00 m | valid=6398/7950 | roi_mode=full,SAFE (z=2.00m),0,0,2,0,"[{""cx"":718.36,""cy"":437.95,""w"":270.45,""h"":871.89,""x1"":97,""y1"":0,""x2"":143,""y2"":146,""conf"":0.9456,""depth_m"":null,""depth_valid"":false},{""cx"":450.45,""cy"":448.93,""w"":318.92,""h"":897.87,""x1"":49,""y1"":0,""x2"":102,""y2"":150,""conf"":0.9359,""depth_m"":null,""depth_valid"":false}]",0.9359,450.45,448.93,318.92,897.87,
2026-04-22T14:40:17.834,1776858017.834925,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,2.0177,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.02 m | valid=6410/7950 | roi_mode=full,SAFE (z=2.02m),0,1,2,0,"[{""cx"":718.35,""cy"":437.94,""w"":270.73,""h"":871.83,""x1"":97,""y1"":0,""x2"":143,""y2"":146,""conf"":0.9465,""depth_m"":null,""depth_valid"":false},{""cx"":451.66,""cy"":448.64,""w"":318.45,""h"":897.28,""x1"":49,""y1"":0,""x2"":102,""y2"":150,""conf"":0.9345,""depth_m"":null,""depth_valid"":false}]",0.9345,451.66,448.64,318.45,897.28,
2026-04-22T14:40:17.934,1776858017.934912,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.9960,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.00 m | valid=6412/7950 | roi_mode=full,SAFE (z=2.00m),0,1,2,0,"[{""cx"":718.35,""cy"":437.94,""w"":270.73,""h"":871.83,""x1"":97,""y1"":0,""x2"":143,""y2"":146,""conf"":0.9465,""depth_m"":null,""depth_valid"":false},{""cx"":451.66,""cy"":448.64,""w"":318.45,""h"":897.28,""x1"":49,""y1"":0,""x2"":102,""y2"":150,""conf"":0.9345,""depth_m"":null,""depth_valid"":false}]",0.9345,451.66,448.64,318.45,897.28,
2026-04-22T14:40:18.036,1776858018.036883,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.9874,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.99 m | valid=6269/7950 | roi_mode=full,SAFE (z=2.00m),0,0,2,0,"[{""cx"":718.46,""cy"":437.77,""w"":271.41,""h"":871.48,""x1"":97,""y1"":0,""x2"":143,""y2"":146,""conf"":0.948,""depth_m"":null,""depth_valid"":false},{""cx"":450.9,""cy"":448.95,""w"":316.56,""h"":897.91,""x1"":49,""y1"":0,""x2"":102,""y2"":150,""conf"":0.9334,""depth_m"":null,""depth_valid"":false}]",0.9334,450.90,448.95,316.56,897.91,
2026-04-22T14:40:18.146,1776858018.146385,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.9901,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.99 m | valid=6170/7950 | roi_mode=full,SAFE (z=1.99m),0,1,2,0,"[{""cx"":718.46,""cy"":437.77,""w"":271.41,""h"":871.48,""x1"":97,""y1"":0,""x2"":143,""y2"":146,""conf"":0.948,""depth_m"":null,""depth_valid"":false},{""cx"":450.9,""cy"":448.95,""w"":316.56,""h"":897.91,""x1"":49,""y1"":0,""x2"":102,""y2"":150,""conf"":0.9334,""depth_m"":null,""depth_valid"":false}]",0.9334,450.90,448.95,316.56,897.91,
2026-04-22T14:40:18.235,1776858018.235365,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.9869,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.99 m | valid=6131/7950 | roi_mode=full,SAFE (z=1.99m),0,0,2,0,"[{""cx"":718.48,""cy"":437.7,""w"":271.66,""h"":871.47,""x1"":97,""y1"":0,""x2"":143,""y2"":146,""conf"":0.9483,""depth_m"":null,""depth_valid"":false},{""cx"":451.65,""cy"":449.02,""w"":315.99,""h"":898.05,""x1"":49,""y1"":0,""x2"":102,""y2"":150,""conf"":0.9326,""depth_m"":null,""depth_valid"":false}]",0.9326,451.65,449.02,315.99,898.05,
2026-04-22T14:40:18.334,1776858018.334869,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.9866,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.99 m | valid=6088/7950 | roi_mode=full,SAFE (z=1.99m),0,0,2,0,"[{""cx"":718.48,""cy"":437.7,""w"":271.66,""h"":871.47,""x1"":97,""y1"":0,""x2"":143,""y2"":146,""conf"":0.9483,""depth_m"":null,""depth_valid"":false},{""cx"":451.65,""cy"":449.02,""w"":315.99,""h"":898.05,""x1"":49,""y1"":0,""x2"":102,""y2"":150,""conf"":0.9326,""depth_m"":null,""depth_valid"":false}]",0.9326,451.65,449.02,315.99,898.05,
2026-04-22T14:40:18.444,1776858018.444526,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.9789,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.98 m | valid=5948/7950 | roi_mode=full,SAFE (z=1.99m),0,0,2,0,"[{""cx"":718.9,""cy"":437.73,""w"":271.94,""h"":871.82,""x1"":97,""y1"":0,""x2"":143,""y2"":146,""conf"":0.9452,""depth_m"":null,""depth_valid"":false},{""cx"":448.86,""cy"":449.16,""w"":317.69,""h"":898.33,""x1"":48,""y1"":0,""x2"":102,""y2"":150,""conf"":0.9345,""depth_m"":null,""depth_valid"":false}]",0.9345,448.86,449.16,317.69,898.33,
2026-04-22T14:40:18.534,1776858018.534754,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.9832,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.98 m | valid=6162/8100 | roi_mode=full,SAFE (z=1.97m),0,1,2,0,"[{""cx"":718.9,""cy"":437.73,""w"":271.94,""h"":871.82,""x1"":97,""y1"":0,""x2"":143,""y2"":146,""conf"":0.9452,""depth_m"":null,""depth_valid"":false},{""cx"":448.86,""cy"":449.16,""w"":317.69,""h"":898.33,""x1"":48,""y1"":0,""x2"":102,""y2"":150,""conf"":0.9345,""depth_m"":null,""depth_valid"":false}]",0.9345,448.86,449.16,317.69,898.33,
2026-04-22T14:40:18.634,1776858018.634748,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.9918,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.99 m | valid=6150/8100 | roi_mode=full,SAFE (z=1.99m),0,1,2,0,"[{""cx"":719.14,""cy"":437.7,""w"":271.8,""h"":872.08,""x1"":98,""y1"":0,""x2"":143,""y2"":146,""conf"":0.9472,""depth_m"":null,""depth_valid"":false},{""cx"":447.33,""cy"":448.59,""w"":321.55,""h"":897.19,""x1"":48,""y1"":0,""x2"":102,""y2"":150,""conf"":0.937,""depth_m"":null,""depth_valid"":false}]",0.9370,447.33,448.59,321.55,897.19,
2026-04-22T14:40:18.734,1776858018.734873,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,2.0019,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.00 m | valid=6214/8100 | roi_mode=full,SAFE (z=1.99m),0,0,2,0,"[{""cx"":717.41,""cy"":437.27,""w"":277.18,""h"":871.46,""x1"":97,""y1"":0,""x2"":143,""y2"":145,""conf"":0.9457,""depth_m"":null,""depth_valid"":false},{""cx"":434.27,""cy"":449.17,""w"":325.36,""h"":894.39,""x1"":45,""y1"":0,""x2"":100,""y2"":149,""conf"":0.9445,""depth_m"":null,""depth_valid"":false}]",0.9445,434.27,449.17,325.36,894.39,
2026-04-22T14:40:18.834,1776858018.834870,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,2.0290,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.03 m | valid=6108/8195 | roi_mode=full,SAFE (z=2.02m),0,1,2,0,"[{""cx"":717.41,""cy"":437.27,""w"":277.18,""h"":871.46,""x1"":97,""y1"":0,""x2"":143,""y2"":145,""conf"":0.9457,""depth_m"":null,""depth_valid"":false},{""cx"":434.27,""cy"":449.17,""w"":325.36,""h"":894.39,""x1"":45,""y1"":0,""x2"":100,""y2"":149,""conf"":0.9445,""depth_m"":null,""depth_valid"":false}]",0.9445,434.27,449.17,325.36,894.39,
2026-04-22T14:40:18.935,1776858018.935068,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,2.0387,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.04 m | valid=5836/7897 | roi_mode=full,SAFE (z=2.04m),0,1,2,0,"[{""cx"":432.52,""cy"":448.84,""w"":314.31,""h"":892.94,""x1"":46,""y1"":0,""x2"":99,""y2"":149,""conf"":0.9522,""depth_m"":null,""depth_valid"":false},{""cx"":717.44,""cy"":437.66,""w"":277.62,""h"":871.96,""x1"":97,""y1"":0,""x2"":143,""y2"":146,""conf"":0.9467,""depth_m"":null,""depth_valid"":false}]",0.9522,432.52,448.84,314.31,892.94,
2026-04-22T14:40:19.034,1776858019.034896,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,2.0048,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.00 m | valid=5757/7897 | roi_mode=full,SAFE (z=2.00m),0,1,2,0,"[{""cx"":432.41,""cy"":448.42,""w"":308.28,""h"":893.12,""x1"":47,""y1"":0,""x2"":98,""y2"":149,""conf"":0.9522,""depth_m"":null,""depth_valid"":false},{""cx"":717.6,""cy"":437.9,""w"":277.81,""h"":872.74,""x1"":97,""y1"":0,""x2"":143,""y2"":146,""conf"":0.9469,""depth_m"":null,""depth_valid"":false}]",0.9522,432.41,448.42,308.28,893.12,
2026-04-22T14:40:19.135,1776858019.135168,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.9960,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.00 m | valid=5893/7599 | roi_mode=full,SAFE (z=2.00m),0,0,2,0,"[{""cx"":432.41,""cy"":448.42,""w"":308.28,""h"":893.12,""x1"":47,""y1"":0,""x2"":98,""y2"":149,""conf"":0.9522,""depth_m"":null,""depth_valid"":false},{""cx"":717.6,""cy"":437.9,""w"":277.81,""h"":872.74,""x1"":97,""y1"":0,""x2"":143,""y2"":146,""conf"":0.9469,""depth_m"":null,""depth_valid"":false}]",0.9522,432.41,448.42,308.28,893.12,
2026-04-22T14:40:19.234,1776858019.234810,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.9952,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.00 m | valid=5784/7599 | roi_mode=full,SAFE (z=2.00m),0,0,2,0,"[{""cx"":717.9,""cy"":436.53,""w"":279.14,""h"":870.3,""x1"":97,""y1"":0,""x2"":143,""y2"":145,""conf"":0.934,""depth_m"":null,""depth_valid"":false},{""cx"":479.45,""cy"":447.95,""w"":432.53,""h"":890.82,""x1"":44,""y1"":0,""x2"":116,""y2"":149,""conf"":0.8998,""depth_m"":null,""depth_valid"":false}]",0.8998,479.45,447.95,432.53,890.82,
2026-04-22T14:40:19.335,1776858019.335620,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.9952,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.00 m | valid=5784/7599 | roi_mode=full,SAFE (z=2.00m),0,0,2,0,"[{""cx"":429.84,""cy"":448.37,""w"":324.29,""h"":892.09,""x1"":45,""y1"":0,""x2"":99,""y2"":149,""conf"":0.9483,""depth_m"":null,""depth_valid"":false},{""cx"":719.32,""cy"":438.29,""w"":276.61,""h"":873.34,""x1"":97,""y1"":0,""x2"":143,""y2"":146,""conf"":0.947,""depth_m"":null,""depth_valid"":false}]",0.9483,429.84,448.37,324.29,892.09,
2026-04-22T14:40:19.434,1776858019.434915,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.9936,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.99 m | valid=5928/8046 | roi_mode=full,SAFE (z=1.99m),0,1,2,0,"[{""cx"":429.84,""cy"":448.37,""w"":324.29,""h"":892.09,""x1"":45,""y1"":0,""x2"":99,""y2"":149,""conf"":0.9483,""depth_m"":null,""depth_valid"":false},{""cx"":719.32,""cy"":438.29,""w"":276.61,""h"":873.34,""x1"":97,""y1"":0,""x2"":143,""y2"":146,""conf"":0.947,""depth_m"":null,""depth_valid"":false}]",0.9483,429.84,448.37,324.29,892.09,
2026-04-22T14:40:19.539,1776858019.539481,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.9958,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.00 m | valid=5855/7748 | roi_mode=full,SAFE (z=2.00m),0,1,2,0,"[{""cx"":719.84,""cy"":438.02,""w"":276.36,""h"":871.94,""x1"":97,""y1"":0,""x2"":143,""y2"":146,""conf"":0.9465,""depth_m"":null,""depth_valid"":false},{""cx"":425.89,""cy"":447.34,""w"":307.61,""h"":890.5,""x1"":45,""y1"":0,""x2"":97,""y2"":149,""conf"":0.9387,""depth_m"":null,""depth_valid"":false}]",0.9387,425.89,447.34,307.61,890.50,
2026-04-22T14:40:19.634,1776858019.634831,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.9958,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.00 m | valid=5882/7748 | roi_mode=full,SAFE (z=2.00m),0,0,2,0,"[{""cx"":719.84,""cy"":438.02,""w"":276.36,""h"":871.94,""x1"":97,""y1"":0,""x2"":143,""y2"":146,""conf"":0.9465,""depth_m"":null,""depth_valid"":false},{""cx"":425.89,""cy"":447.34,""w"":307.61,""h"":890.5,""x1"":45,""y1"":0,""x2"":97,""y2"":149,""conf"":0.9387,""depth_m"":null,""depth_valid"":false}]",0.9387,425.89,447.34,307.61,890.50,
2026-04-22T14:40:19.734,1776858019.734873,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.9874,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.99 m | valid=5774/7748 | roi_mode=full,SAFE (z=2.00m),0,0,2,0,"[{""cx"":719.95,""cy"":437.9,""w"":276.55,""h"":871.63,""x1"":97,""y1"":0,""x2"":143,""y2"":146,""conf"":0.9482,""depth_m"":null,""depth_valid"":false},{""cx"":430.33,""cy"":447.21,""w"":311.23,""h"":890.54,""x1"":46,""y1"":0,""x2"":98,""y2"":149,""conf"":0.9418,""depth_m"":null,""depth_valid"":false}]",0.9418,430.33,447.21,311.23,890.54,
2026-04-22T14:40:19.835,1776858019.835269,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.9866,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.99 m | valid=5649/7748 | roi_mode=full,SAFE (z=2.00m),0,0,2,0,"[{""cx"":721.25,""cy"":436.1,""w"":271.56,""h"":869.4,""x1"":98,""y1"":0,""x2"":143,""y2"":145,""conf"":0.9451,""depth_m"":null,""depth_valid"":false},{""cx"":449.29,""cy"":449.27,""w"":297.07,""h"":894.71,""x1"":50,""y1"":0,""x2"":100,""y2"":149,""conf"":0.9308,""depth_m"":null,""depth_valid"":false}]",0.9308,449.29,449.27,297.07,894.71,
2026-04-22T14:40:19.934,1776858019.934729,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,2.0017,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.99 m | valid=5685/7450 | roi_mode=full,SAFE (z=1.99m),0,1,2,0,"[{""cx"":721.25,""cy"":436.1,""w"":271.56,""h"":869.4,""x1"":98,""y1"":0,""x2"":143,""y2"":145,""conf"":0.9451,""depth_m"":null,""depth_valid"":false},{""cx"":449.29,""cy"":449.27,""w"":297.07,""h"":894.71,""x1"":50,""y1"":0,""x2"":100,""y2"":149,""conf"":0.9308,""depth_m"":null,""depth_valid"":false}]",0.9308,449.29,449.27,297.07,894.71,
2026-04-22T14:40:20.034,1776858020.034856,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.9952,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.00 m | valid=5643/7301 | roi_mode=full,SAFE (z=2.00m),0,1,2,0,"[{""cx"":718.16,""cy"":437.2,""w"":275.87,""h"":870.77,""x1"":97,""y1"":0,""x2"":143,""y2"":145,""conf"":0.946,""depth_m"":null,""depth_valid"":false},{""cx"":446.46,""cy"":449.56,""w"":292.02,""h"":893.22,""x1"":50,""y1"":0,""x2"":99,""y2"":149,""conf"":0.9393,""depth_m"":null,""depth_valid"":false}]",0.9393,446.46,449.56,292.02,893.22,
2026-04-22T14:40:20.149,1776858020.149095,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,2.0020,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.00 m | valid=5750/7301 | roi_mode=full,SAFE (z=2.00m),0,0,2,0,"[{""cx"":718.16,""cy"":437.2,""w"":275.87,""h"":870.77,""x1"":97,""y1"":0,""x2"":143,""y2"":145,""conf"":0.946,""depth_m"":null,""depth_valid"":false},{""cx"":446.46,""cy"":449.56,""w"":292.02,""h"":893.22,""x1"":50,""y1"":0,""x2"":99,""y2"":149,""conf"":0.9393,""depth_m"":null,""depth_valid"":false}]",0.9393,446.46,449.56,292.02,893.22,
2026-04-22T14:40:20.234,1776858020.234730,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.9866,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.99 m | valid=5510/7301 | roi_mode=full,SAFE (z=2.00m),0,0,2,0,"[{""cx"":719.88,""cy"":436.7,""w"":267.33,""h"":870.46,""x1"":98,""y1"":0,""x2"":143,""y2"":145,""conf"":0.9457,""depth_m"":null,""depth_valid"":false},{""cx"":452.62,""cy"":448.88,""w"":291.24,""h"":893.8,""x1"":51,""y1"":0,""x2"":100,""y2"":149,""conf"":0.9356,""depth_m"":null,""depth_valid"":false}]",0.9356,452.62,448.88,291.24,893.80,
2026-04-22T14:40:20.336,1776858020.336666,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.9934,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.99 m | valid=5635/7301 | roi_mode=full,SAFE (z=1.99m),0,1,2,0,"[{""cx"":719.14,""cy"":437.75,""w"":261.72,""h"":872.23,""x1"":98,""y1"":0,""x2"":142,""y2"":146,""conf"":0.9416,""depth_m"":null,""depth_valid"":false},{""cx"":459.65,""cy"":449.27,""w"":298.15,""h"":897.03,""x1"":52,""y1"":0,""x2"":102,""y2"":150,""conf"":0.9333,""depth_m"":null,""depth_valid"":false}]",0.9333,459.65,449.27,298.15,897.03,
2026-04-22T14:40:20.434,1776858020.434800,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.9872,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.99 m | valid=5584/7500 | roi_mode=full,SAFE (z=1.99m),0,0,2,0,"[{""cx"":719.14,""cy"":437.75,""w"":261.72,""h"":872.23,""x1"":98,""y1"":0,""x2"":142,""y2"":146,""conf"":0.9416,""depth_m"":null,""depth_valid"":false},{""cx"":459.65,""cy"":449.27,""w"":298.15,""h"":897.03,""x1"":52,""y1"":0,""x2"":102,""y2"":150,""conf"":0.9333,""depth_m"":null,""depth_valid"":false}]",0.9333,459.65,449.27,298.15,897.03,
2026-04-22T14:40:20.534,1776858020.534663,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.9782,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.98 m | valid=5843/8195 | roi_mode=full,SAFE (z=1.98m),0,1,2,0,"[{""cx"":711.94,""cy"":437.22,""w"":262.29,""h"":870.75,""x1"":97,""y1"":0,""x2"":141,""y2"":145,""conf"":0.9495,""depth_m"":null,""depth_valid"":false},{""cx"":431.72,""cy"":448.01,""w"":330.22,""h"":894.98,""x1"":45,""y1"":0,""x2"":100,""y2"":149,""conf"":0.9438,""depth_m"":null,""depth_valid"":false}]",0.9438,431.72,448.01,330.22,894.98,
2026-04-22T14:40:20.634,1776858020.634729,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.9794,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.98 m | valid=5837/8195 | roi_mode=full,SAFE (z=1.98m),0,0,2,0,"[{""cx"":711.94,""cy"":437.22,""w"":262.29,""h"":870.75,""x1"":97,""y1"":0,""x2"":141,""y2"":145,""conf"":0.9495,""depth_m"":null,""depth_valid"":false},{""cx"":431.72,""cy"":448.01,""w"":330.22,""h"":894.98,""x1"":45,""y1"":0,""x2"":100,""y2"":149,""conf"":0.9438,""depth_m"":null,""depth_valid"":false}]",0.9438,431.72,448.01,330.22,894.98,
2026-04-22T14:40:20.736,1776858020.736260,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.9781,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.98 m | valid=5805/8100 | roi_mode=full,SAFE (z=1.98m),0,0,2,0,"[{""cx"":442.96,""cy"":448.96,""w"":325.86,""h"":897.69,""x1"":47,""y1"":0,""x2"":101,""y2"":150,""conf"":0.9415,""depth_m"":null,""depth_valid"":false},{""cx"":712.82,""cy"":438.51,""w"":261.95,""h"":873.44,""x1"":97,""y1"":0,""x2"":141,""y2"":146,""conf"":0.9227,""depth_m"":null,""depth_valid"":false}]",0.9415,442.96,448.96,325.86,897.69,
2026-04-22T14:40:20.834,1776858020.834825,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.9765,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.98 m | valid=5965/8100 | roi_mode=full,SAFE (z=1.98m),0,0,2,0,"[{""cx"":446.1,""cy"":448.87,""w"":326.96,""h"":897.73,""x1"":47,""y1"":0,""x2"":102,""y2"":150,""conf"":0.9405,""depth_m"":null,""depth_valid"":false},{""cx"":713.74,""cy"":437.99,""w"":265.12,""h"":872.57,""x1"":97,""y1"":0,""x2"":141,""y2"":146,""conf"":0.9403,""depth_m"":null,""depth_valid"":false}]",0.9405,446.10,448.87,326.96,897.73,
2026-04-22T14:40:20.944,1776858020.944627,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,1.9902,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.99 m | valid=6058/8250 | roi_mode=full,SAFE (z=1.99m),0,1,2,0,"[{""cx"":446.1,""cy"":448.87,""w"":326.96,""h"":897.73,""x1"":47,""y1"":0,""x2"":102,""y2"":150,""conf"":0.9405,""depth_m"":null,""depth_valid"":false},{""cx"":713.74,""cy"":437.99,""w"":265.12,""h"":872.57,""x1"":97,""y1"":0,""x2"":141,""y2"":146,""conf"":0.9403,""depth_m"":null,""depth_valid"":false}]",0.9405,446.10,448.87,326.96,897.73,
2026-04-22T14:40:21.037,1776858021.037019,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,2.0106,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.01 m | valid=6079/8046 | roi_mode=full,SAFE (z=2.01m),0,1,2,0,"[{""cx"":714.79,""cy"":438.41,""w"":267.9,""h"":873.46,""x1"":97,""y1"":0,""x2"":142,""y2"":146,""conf"":0.9473,""depth_m"":null,""depth_valid"":false},{""cx"":447.93,""cy"":448.49,""w"":326.71,""h"":896.99,""x1"":48,""y1"":0,""x2"":102,""y2"":149,""conf"":0.9369,""depth_m"":null,""depth_valid"":false}]",0.9369,447.93,448.49,326.71,896.99,
2026-04-22T14:40:21.136,1776858021.136144,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,2.0262,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.03 m | valid=6226/8046 | roi_mode=full,SAFE (z=2.01m),0,0,2,0,"[{""cx"":447.59,""cy"":448.82,""w"":323.69,""h"":897.54,""x1"":48,""y1"":0,""x2"":102,""y2"":150,""conf"":0.937,""depth_m"":null,""depth_valid"":false},{""cx"":722.7,""cy"":439.6,""w"":284.59,""h"":875.95,""x1"":97,""y1"":0,""x2"":145,""y2"":146,""conf"":0.9236,""depth_m"":null,""depth_valid"":false}]",0.9370,447.59,448.82,323.69,897.54,
2026-04-22T14:40:21.236,1776858021.236892,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,2.0138,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.01 m | valid=6326/8100 | roi_mode=full,SAFE (z=2.01m),0,0,2,0,"[{""cx"":447.59,""cy"":448.82,""w"":323.69,""h"":897.54,""x1"":48,""y1"":0,""x2"":102,""y2"":150,""conf"":0.937,""depth_m"":null,""depth_valid"":false},{""cx"":722.7,""cy"":439.6,""w"":284.59,""h"":875.95,""x1"":97,""y1"":0,""x2"":145,""y2"":146,""conf"":0.9236,""depth_m"":null,""depth_valid"":false}]",0.9370,447.59,448.82,323.69,897.54,
2026-04-22T14:40:21.334,1776858021.334756,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,2.0218,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.02 m | valid=6203/8100 | roi_mode=full,SAFE (z=2.03m),0,1,2,0,"[{""cx"":447.59,""cy"":448.82,""w"":323.69,""h"":897.54,""x1"":48,""y1"":0,""x2"":102,""y2"":150,""conf"":0.937,""depth_m"":null,""depth_valid"":false},{""cx"":722.7,""cy"":439.6,""w"":284.59,""h"":875.95,""x1"":97,""y1"":0,""x2"":145,""y2"":146,""conf"":0.9236,""depth_m"":null,""depth_valid"":false}]",0.9370,447.59,448.82,323.69,897.54,
2026-04-22T14:40:21.435,1776858021.435135,exp1_two_people_similar_distance,400_lux,two_people_same_distance,2.000,,2.0133,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.01 m | valid=6253/8100 | roi_mode=full,SAFE (z=2.01m),0,1,2,0,"[{""cx"":739.99,""cy"":438.49,""w"":321.5,""h"":874.56,""x1"":97,""y1"":0,""x2"":151,""y2"":146,""conf"":0.9469,""depth_m"":null,""depth_valid"":false},{""cx"":445.05,""cy"":448.87,""w"":323.77,""h"":896.98,""x1"":47,""y1"":0,""x2"":101,""y2"":150,""conf"":0.9385,""depth_m"":null,""depth_valid"":false}]",0.9385,445.05,448.87,323.77,896.98,
