wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,det_depth_valid_count,detections_json,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h,closest_depth_m,input_fps,output_fps,det_fps,safety_state_hz,e2e_latency_ms_disp_to_safety,e2e_latency_ms_det_to_safety,camera_node_ms,camera_intensity_ms,camera_disparity_ms,yolo_node_ms,yolo_infer_ms,yolo_queue_ms,depth_node_ms,depth_crop_ms,depth_distance_ms,depth_publish_ms,disp_queue_ms,det_queue_ms,safety_node_ms,safety_eval_ms,safety_publish_ms,depth_to_safety_queue_ms,total_system_latency_ms
2026-04-27T15:08:53.576,1777291733.576007,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,16.64,19.97,3.33,6.66,59.58,277.33,34.05,40.79,34.05,134.73,133.24,15.23,0.35,0.00,0.00,0.19,2.12,166.73,0.11,0.00,0.00,35.15,169.24
2026-04-27T15:08:53.625,1777291733.625459,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,17.15,20.01,5.72,8.57,9.32,153.24,0.43,49.13,0.43,125.57,123.97,15.23,0.29,0.00,0.00,0.18,7.63,143.12,0.20,0.00,0.07,58.91,126.48
2026-04-27T15:08:53.675,1777291733.675561,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,17.50,20.00,5.00,7.50,9.32,153.24,0.51,36.06,0.51,125.57,123.97,15.23,0.33,0.00,0.00,0.16,6.91,143.12,0.11,0.00,0.00,39.68,126.51
2026-04-27T15:08:53.725,1777291733.725644,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,17.77,20.00,4.44,6.67,9.32,153.24,0.65,36.52,0.65,125.57,123.97,18.88,0.36,0.00,0.00,0.21,8.32,143.12,0.11,0.00,0.00,41.54,126.68
2026-04-27T15:08:53.779,1777291733.779177,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,19.86,19.86,3.97,7.94,5.11,278.34,0.46,34.96,0.46,125.57,123.97,18.88,0.33,0.00,0.00,0.17,0.76,143.12,0.26,0.00,0.07,38.06,126.62
2026-04-27T15:08:53.825,1777291733.825775,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,19.99,19.99,5.45,7.27,5.11,278.34,0.38,41.61,0.38,112.63,109.05,18.88,0.73,0.00,0.00,0.50,3.80,136.20,0.29,0.00,0.00,49.35,114.02
2026-04-27T15:08:53.875,1777291733.875530,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,20.00,20.00,5.00,8.33,13.35,191.88,0.57,30.28,0.57,112.63,109.05,18.88,0.36,0.00,0.00,0.23,10.21,136.20,0.21,0.00,0.07,39.95,113.76
2026-04-27T15:08:53.925,1777291733.925646,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,20.00,20.00,4.61,7.69,13.35,191.88,0.84,40.84,0.84,112.63,109.05,15.60,0.84,0.00,0.00,0.42,2.37,136.20,0.17,0.00,0.00,38.34,114.47
2026-04-27T15:08:53.976,1777291733.976352,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,18.55,19.98,4.28,7.13,13.35,191.88,31.71,45.23,0.84,112.63,109.05,15.60,0.84,0.00,0.00,0.42,2.37,136.20,0.17,0.00,0.00,38.34,145.34
2026-04-27T15:08:54.034,1777291734.034093,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,18.46,19.77,5.27,7.91,2.76,309.71,0.44,31.71,0.44,104.71,103.16,15.60,1.23,0.00,0.00,1.02,0.89,122.69,0.18,0.00,0.07,81.83,106.56
2026-04-27T15:08:54.075,1777291734.075610,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,18.75,20.00,5.00,7.50,2.76,309.71,27.24,27.24,0.53,104.71,103.16,15.60,0.53,0.00,0.00,0.32,10.00,122.69,0.11,0.00,0.00,59.32,132.58
2026-04-27T15:08:54.125,1777291734.125719,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,18.82,20.00,4.71,8.23,3.67,218.43,0.38,32.43,0.38,104.71,103.16,12.98,0.62,0.00,0.00,0.40,1.49,122.69,1.18,0.00,0.05,57.92,106.89
2026-04-27T15:08:54.175,1777291734.175911,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,18.88,19.99,4.44,7.77,3.67,218.43,0.34,44.36,0.34,104.71,103.16,12.98,0.39,0.00,0.00,0.24,1.49,122.69,0.10,0.00,0.00,47.14,105.54
2026-04-27T15:08:54.225,1777291734.225908,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,18.94,19.99,5.26,7.37,3.67,218.43,0.47,40.51,0.47,113.86,112.69,12.98,0.36,0.00,0.00,0.20,1.49,127.26,0.11,0.00,0.00,43.50,114.81
2026-04-27T15:08:54.275,1777291734.275958,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,18.99,19.99,5.00,8.00,25.54,172.48,39.49,39.49,0.52,113.86,112.69,14.31,0.70,0.00,0.00,0.42,23.01,127.26,0.21,0.00,0.08,66.45,154.26
2026-04-27T15:08:54.325,1777291734.325570,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,20.16,20.16,0.00,0.00,25.54,172.48,2.43,38.45,2.43,113.86,112.69,14.31,3.36,0.00,0.00,3.12,0.83,127.26,0.17,0.00,0.00,65.05,119.82
2026-04-27T15:08:54.375,1777291734.375669,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,10.03,20.06,10.03,0.00,25.54,172.48,29.80,29.80,2.43,131.78,130.27,14.31,3.36,0.00,0.00,3.12,0.83,146.40,0.17,0.00,0.00,65.05,165.11
2026-04-27T15:08:54.425,1777291734.425948,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,13.34,20.00,6.67,6.67,89.60,186.09,0.72,35.28,0.72,131.78,130.27,14.65,7.28,0.00,0.00,6.73,1.46,146.40,0.22,0.00,0.08,76.21,140.01
2026-04-27T15:08:54.476,1777291734.476022,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,15.00,20.00,5.00,5.00,89.60,186.09,51.80,35.28,51.80,131.78,130.27,14.65,1.95,0.00,0.00,0.89,1.44,146.40,0.52,0.00,0.00,53.38,186.06
2026-04-27T15:08:54.536,1777291734.536928,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,15.33,19.16,3.83,7.66,20.84,296.95,3.42,42.57,3.42,131.78,130.27,14.65,2.87,0.00,0.00,2.23,11.63,146.40,0.26,0.00,0.09,65.78,138.32
2026-04-27T15:08:54.576,1777291734.576601,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":109.16,""cy"":478.13,""w"":217.72,""h"":948.87,""x1"":0,""y1"":1,""x2"":36,""y2"":159,""conf"":0.8253,""depth_m"":null,""depth_valid"":false}]",0.8253,109.16,478.13,217.72,948.87,,16.63,19.96,6.65,6.65,20.84,296.95,0.34,30.18,0.34,145.76,143.76,14.65,0.65,0.00,0.00,0.42,11.30,173.69,0.12,0.00,0.00,42.03,146.87
2026-04-27T15:08:54.626,1777291734.625990,exp_fast_headless,normal,headless_fast,,,1.1808,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.18 m | valid=891/5688 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":109.16,""cy"":478.13,""w"":217.72,""h"":948.87,""x1"":0,""y1"":1,""x2"":36,""y2"":159,""conf"":0.8253,""depth_m"":null,""depth_valid"":false}]",0.8253,109.16,478.13,217.72,948.87,,17.14,20.00,5.71,5.71,20.84,296.95,34.46,34.46,0.34,145.76,143.76,14.65,1.59,0.16,0.69,0.45,11.30,173.69,0.09,0.00,0.00,31.16,181.90
2026-04-27T15:08:54.690,1777291734.690188,exp_fast_headless,normal,headless_fast,,,1.1621,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.16 m | valid=1623/5688 | roi_mode=full,WARNING (z=1.16m),1,1,1,0,"[{""cx"":109.16,""cy"":478.13,""w"":217.72,""h"":948.87,""x1"":0,""y1"":1,""x2"":36,""y2"":159,""conf"":0.8253,""depth_m"":null,""depth_valid"":false}]",0.8253,109.16,478.13,217.72,948.87,,16.90,19.31,4.83,7.24,10.43,278.11,30.46,30.46,0.56,145.76,143.76,14.65,1.09,0.13,0.50,0.28,7.70,173.69,0.32,0.02,0.14,73.60,177.63
2026-04-27T15:08:54.725,1777291734.725517,exp_fast_headless,normal,headless_fast,,,1.1675,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.17 m | valid=1775/5688 | roi_mode=full,WARNING (z=1.16m),1,0,1,0,"[{""cx"":109.16,""cy"":478.13,""w"":217.72,""h"":948.87,""x1"":0,""y1"":1,""x2"":36,""y2"":159,""conf"":0.8253,""depth_m"":null,""depth_valid"":false}]",0.8253,109.16,478.13,217.72,948.87,,17.80,20.02,4.45,6.67,10.43,278.11,46.11,46.11,0.78,145.76,143.76,14.28,1.89,0.15,0.71,0.74,16.00,173.69,1.94,0.00,0.00,43.96,195.71
2026-04-27T15:08:54.775,1777291734.775662,exp_fast_headless,normal,headless_fast,,,1.1825,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.18 m | valid=892/5688 | roi_mode=full,WARNING (z=1.18m),1,1,1,0,"[{""cx"":109.16,""cy"":478.13,""w"":217.72,""h"":948.87,""x1"":0,""y1"":1,""x2"":36,""y2"":159,""conf"":0.8253,""depth_m"":null,""depth_valid"":false}]",0.8253,109.16,478.13,217.72,948.87,,20.01,20.01,4.00,8.00,8.77,399.76,0.34,33.65,0.34,145.76,143.76,14.28,4.07,0.14,0.69,2.98,3.60,173.69,1.28,0.02,0.57,34.66,151.44
2026-04-27T15:08:54.825,1777291734.825265,exp_fast_headless,normal,headless_fast,,,1.1756,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.18 m | valid=1044/5688 | roi_mode=full,WARNING (z=1.18m),1,0,1,0,"[{""cx"":328.48,""cy"":480.75,""w"":651.53,""h"":956.32,""x1"":0,""y1"":0,""x2"":109,""y2"":160,""conf"":0.9503,""depth_m"":null,""depth_valid"":false}]",0.9503,328.48,480.75,651.53,956.32,,20.03,20.03,5.46,7.28,8.77,399.76,0.47,38.61,0.47,136.40,133.88,14.28,1.48,0.12,0.65,0.46,1.64,151.26,0.55,0.00,0.00,38.93,138.90
2026-04-27T15:08:54.879,1777291734.878988,exp_fast_headless,normal,headless_fast,,,1.1756,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.18 m | valid=1044/5688 | roi_mode=full,WARNING (z=1.18m),1,0,1,0,"[{""cx"":328.48,""cy"":480.75,""w"":651.53,""h"":956.32,""x1"":0,""y1"":0,""x2"":109,""y2"":160,""conf"":0.9503,""depth_m"":null,""depth_valid"":false}]",0.9503,328.48,480.75,651.53,956.32,,18.24,19.90,4.97,6.63,8.77,399.76,37.43,37.43,0.47,136.40,133.88,13.93,1.48,0.12,0.65,0.46,1.64,151.26,0.55,0.00,0.00,38.93,175.86
2026-04-27T15:08:54.925,1777291734.925582,exp_fast_headless,normal,headless_fast,,,1.2468,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.25 m | valid=7705/17440 | roi_mode=full,WARNING (z=1.25m),1,1,1,0,"[{""cx"":328.48,""cy"":480.75,""w"":651.53,""h"":956.32,""x1"":0,""y1"":0,""x2"":109,""y2"":160,""conf"":0.9503,""depth_m"":null,""depth_valid"":false}]",0.9503,328.48,480.75,651.53,956.32,,18.47,20.01,4.62,7.70,19.84,253.49,3.73,43.26,3.73,136.40,133.88,13.93,1.69,0.24,0.67,0.49,8.54,151.26,0.35,0.00,0.11,97.50,142.17
2026-04-27T15:08:54.975,1777291734.975666,exp_fast_headless,normal,headless_fast,,,1.2866,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.29 m | valid=7640/17440 | roi_mode=full,WARNING (z=1.25m),1,0,1,0,"[{""cx"":427.59,""cy"":480.93,""w"":523.64,""h"":958.14,""x1"":28,""y1"":0,""x2"":115,""y2"":160,""conf"":0.9328,""depth_m"":null,""depth_valid"":false}]",0.9328,427.59,480.93,523.64,958.14,,18.58,20.01,5.72,7.15,19.84,253.49,26.20,26.20,1.30,122.34,120.57,13.93,3.27,0.21,0.69,1.22,2.91,136.76,1.54,0.00,0.00,40.53,153.36
2026-04-27T15:08:55.025,1777291735.025296,exp_fast_headless,normal,headless_fast,,,1.3275,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.33 m | valid=8302/13920 | roi_mode=full,WARNING (z=1.33m),1,1,1,0,"[{""cx"":427.59,""cy"":480.93,""w"":523.64,""h"":958.14,""x1"":28,""y1"":0,""x2"":115,""y2"":160,""conf"":0.9328,""depth_m"":null,""depth_valid"":false}]",0.9328,427.59,480.93,523.64,958.14,,18.68,20.02,5.34,8.01,84.73,192.33,0.37,35.31,0.37,122.34,120.57,13.93,1.41,0.13,0.82,0.28,11.19,136.76,0.22,0.00,0.09,77.37,124.34
2026-04-27T15:08:55.078,1777291735.077965,exp_fast_headless,normal,headless_fast,,,1.3482,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.35 m | valid=8362/13920 | roi_mode=full,WARNING (z=1.33m),1,0,1,0,"[{""cx"":427.59,""cy"":480.93,""w"":523.64,""h"":958.14,""x1"":28,""y1"":0,""x2"":115,""y2"":160,""conf"":0.9328,""depth_m"":null,""depth_valid"":false}]",0.9328,427.59,480.93,523.64,958.14,,18.70,19.95,4.99,7.48,84.73,192.33,0.67,40.43,0.67,122.34,120.57,13.87,1.94,0.34,0.96,0.33,1.12,136.76,0.32,0.01,0.00,34.33,125.28
2026-04-27T15:08:55.126,1777291735.126564,exp_fast_headless,normal,headless_fast,,,1.3482,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.35 m | valid=8362/13920 | roi_mode=full,WARNING (z=1.33m),1,0,1,0,"[{""cx"":427.59,""cy"":480.93,""w"":523.64,""h"":958.14,""x1"":28,""y1"":0,""x2"":115,""y2"":160,""conf"":0.9328,""depth_m"":null,""depth_valid"":false}]",0.9328,427.59,480.93,523.64,958.14,,17.63,19.99,4.70,7.05,84.73,192.33,44.11,44.11,0.67,122.34,120.57,13.87,1.94,0.34,0.96,0.33,1.12,136.76,0.32,0.01,0.00,34.33,168.71
2026-04-27T15:08:55.177,1777291735.177838,exp_fast_headless,normal,headless_fast,,,1.3524,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.35 m | valid=6648/13920 | roi_mode=full,WARNING (z=1.35m),1,1,1,0,"[{""cx"":427.59,""cy"":480.93,""w"":523.64,""h"":958.14,""x1"":28,""y1"":0,""x2"":115,""y2"":160,""conf"":0.9328,""depth_m"":null,""depth_valid"":false}]",0.9328,427.59,480.93,523.64,958.14,,17.74,19.96,4.44,7.76,108.51,330.04,1.31,46.41,1.31,122.34,120.57,13.87,9.66,0.23,4.75,4.41,2.05,136.76,3.05,0.00,0.06,102.92,136.36
2026-04-27T15:08:55.225,1777291735.225750,exp_fast_headless,normal,headless_fast,,,1.3498,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.35 m | valid=6455/13920 | roi_mode=full,WARNING (z=1.35m),1,0,1,0,"[{""cx"":537.63,""cy"":479.56,""w"":603.87,""h"":952.84,""x1"":39,""y1"":1,""x2"":140,""y2"":159,""conf"":0.925,""depth_m"":null,""depth_valid"":false}]",0.9250,537.63,479.56,603.87,952.84,,17.90,20.00,5.26,7.37,108.51,330.04,0.36,37.34,0.36,139.51,137.76,13.87,1.44,0.14,0.78,0.34,11.40,165.02,0.11,0.00,0.00,46.14,141.41
2026-04-27T15:08:55.280,1777291735.280721,exp_fast_headless,normal,headless_fast,,,1.3498,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.35 m | valid=6455/13920 | roi_mode=full,WARNING (z=1.35m),1,0,1,0,"[{""cx"":537.63,""cy"":479.56,""w"":603.87,""h"":952.84,""x1"":39,""y1"":1,""x2"":140,""y2"":159,""conf"":0.925,""depth_m"":null,""depth_valid"":false}]",0.9250,537.63,479.56,603.87,952.84,,16.92,19.91,4.98,6.97,108.51,330.04,34.98,34.98,0.36,139.51,137.76,13.87,1.44,0.14,0.78,0.34,11.40,165.02,0.11,0.00,0.00,46.14,176.03
2026-04-27T15:08:55.325,1777291735.325533,exp_fast_headless,normal,headless_fast,,,1.4156,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.42 m | valid=8074/15958 | roi_mode=full,WARNING (z=1.40m),1,1,1,0,"[{""cx"":537.63,""cy"":479.56,""w"":603.87,""h"":952.84,""x1"":39,""y1"":1,""x2"":140,""y2"":159,""conf"":0.925,""depth_m"":null,""depth_valid"":false}]",0.9250,537.63,479.56,603.87,952.84,,44.63,22.32,0.00,22.32,89.64,241.33,0.37,32.03,0.37,139.51,137.76,13.87,1.51,0.18,0.83,0.31,1.46,165.02,0.20,0.00,0.00,37.97,141.59
2026-04-27T15:08:55.375,1777291735.375502,exp_fast_headless,normal,headless_fast,,,1.4549,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.45 m | valid=7992/15958 | roi_mode=full,WARNING (z=1.40m),1,0,1,0,"[{""cx"":537.63,""cy"":479.56,""w"":603.87,""h"":952.84,""x1"":39,""y1"":1,""x2"":140,""y2"":159,""conf"":0.925,""depth_m"":null,""depth_valid"":false}]",0.9250,537.63,479.56,603.87,952.84,,31.65,21.10,0.00,10.55,89.64,241.33,0.36,41.66,0.36,139.51,137.76,13.87,2.22,0.24,0.90,0.88,9.85,165.02,1.84,0.00,0.00,53.55,143.93
2026-04-27T15:08:55.425,1777291735.425702,exp_fast_headless,normal,headless_fast,,,1.4549,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.45 m | valid=7992/15958 | roi_mode=full,WARNING (z=1.40m),1,0,1,0,"[{""cx"":537.63,""cy"":479.56,""w"":603.87,""h"":952.84,""x1"":39,""y1"":1,""x2"":140,""y2"":159,""conf"":0.925,""depth_m"":null,""depth_valid"":false}]",0.9250,537.63,479.56,603.87,952.84,,20.69,20.69,0.00,6.90,89.64,241.33,41.29,41.29,0.36,139.51,137.76,13.87,2.22,0.24,0.90,0.88,9.85,165.02,1.84,0.00,0.00,53.55,184.86
2026-04-27T15:08:55.477,1777291735.477393,exp_fast_headless,normal,headless_fast,,,1.5144,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.51 m | valid=7345/15958 | roi_mode=full,SAFE (z=1.51m),0,1,1,0,"[{""cx"":537.63,""cy"":479.56,""w"":603.87,""h"":952.84,""x1"":39,""y1"":1,""x2"":140,""y2"":159,""conf"":0.925,""depth_m"":null,""depth_valid"":false}]",0.9250,537.63,479.56,603.87,952.84,,25.42,20.34,0.00,15.25,5.32,435.28,0.31,40.85,0.31,139.51,137.76,13.87,1.65,0.16,0.85,0.45,1.97,165.02,0.18,0.00,0.07,44.35,141.65
2026-04-27T15:08:55.525,1777291735.525502,exp_fast_headless,normal,headless_fast,,,1.5144,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.51 m | valid=7345/15958 | roi_mode=full,SAFE (z=1.51m),0,0,1,0,"[{""cx"":537.63,""cy"":479.56,""w"":603.87,""h"":952.84,""x1"":39,""y1"":1,""x2"":140,""y2"":159,""conf"":0.925,""depth_m"":null,""depth_valid"":false}]",0.9250,537.63,479.56,603.87,952.84,,20.43,20.43,0.00,12.26,5.32,435.28,39.12,39.12,0.31,139.51,137.76,13.87,1.65,0.16,0.85,0.45,1.97,165.02,0.18,0.00,0.07,44.35,180.46
2026-04-27T15:08:55.575,1777291735.575497,exp_fast_headless,normal,headless_fast,,,1.5144,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.51 m | valid=0/0 | roi_mode=full,SAFE (z=1.51m),0,0,1,0,"[{""cx"":537.63,""cy"":479.56,""w"":603.87,""h"":952.84,""x1"":39,""y1"":1,""x2"":140,""y2"":159,""conf"":0.925,""depth_m"":null,""depth_valid"":false}]",0.9250,537.63,479.56,603.87,952.84,,20.35,20.35,0.00,10.18,5.32,435.28,0.39,39.15,0.39,139.51,137.76,13.87,0.50,0.00,0.00,0.28,10.40,165.02,0.16,0.00,0.00,89.94,140.56
2026-04-27T15:08:55.625,1777291735.625892,exp_fast_headless,normal,headless_fast,,,1.5144,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.51 m | valid=0/0 | roi_mode=full,SAFE (z=1.51m),0,0,1,0,"[{""cx"":537.63,""cy"":479.56,""w"":603.87,""h"":952.84,""x1"":39,""y1"":1,""x2"":140,""y2"":159,""conf"":0.925,""depth_m"":null,""depth_valid"":false}]",0.9250,537.63,479.56,603.87,952.84,,20.28,20.28,0.00,11.59,8.90,562.13,0.41,38.27,0.41,139.51,137.76,13.87,0.32,0.00,0.00,0.19,7.25,165.02,0.37,0.00,0.21,38.45,140.61
2026-04-27T15:08:55.675,1777291735.675758,exp_fast_headless,normal,headless_fast,,,1.5144,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.51 m | valid=0/0 | roi_mode=full,SAFE (z=1.51m),0,0,1,0,"[{""cx"":537.63,""cy"":479.56,""w"":603.87,""h"":952.84,""x1"":39,""y1"":1,""x2"":140,""y2"":159,""conf"":0.925,""depth_m"":null,""depth_valid"":false}]",0.9250,537.63,479.56,603.87,952.84,,20.25,20.25,0.00,10.13,8.90,562.13,0.68,42.91,0.68,139.51,137.76,13.87,0.45,0.00,0.00,0.25,1.44,165.02,0.13,0.00,0.00,43.22,140.77
2026-04-27T15:08:55.733,1777291735.733976,exp_fast_headless,normal,headless_fast,,,1.5144,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.51 m | valid=0/0 | roi_mode=full,SAFE (z=1.51m),0,0,1,0,"[{""cx"":537.63,""cy"":479.56,""w"":603.87,""h"":952.84,""x1"":39,""y1"":1,""x2"":140,""y2"":159,""conf"":0.925,""depth_m"":null,""depth_valid"":false}]",0.9250,537.63,479.56,603.87,952.84,,19.86,19.86,0.00,8.83,8.90,562.13,41.78,41.78,0.32,139.51,137.76,13.87,0.35,0.00,0.00,0.22,1.07,165.02,0.14,0.00,0.00,38.43,181.79
2026-04-27T15:08:55.775,1777291735.775642,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,1,1,0,"[{""cx"":537.63,""cy"":479.56,""w"":603.87,""h"":952.84,""x1"":39,""y1"":1,""x2"":140,""y2"":159,""conf"":0.925,""depth_m"":null,""depth_valid"":false}]",0.9250,537.63,479.56,603.87,952.84,,20.21,20.21,0.00,10.10,13.33,697.10,38.49,38.49,0.56,139.51,137.76,18.18,0.59,0.00,0.00,0.43,9.10,165.02,0.18,0.00,0.06,53.99,178.77
2026-04-27T15:08:55.827,1777291735.827344,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":537.63,""cy"":479.56,""w"":603.87,""h"":952.84,""x1"":39,""y1"":1,""x2"":140,""y2"":159,""conf"":0.925,""depth_m"":null,""depth_valid"":false}]",0.9250,537.63,479.56,603.87,952.84,,20.12,20.12,0.00,9.15,13.33,697.10,0.55,42.64,0.55,139.51,137.76,18.18,2.50,0.00,0.00,2.21,7.39,165.02,0.18,0.00,0.00,87.30,142.73
2026-04-27T15:08:55.877,1777291735.877772,exp_fast_headless,normal,headless_fast,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":537.63,""cy"":479.56,""w"":603.87,""h"":952.84,""x1"":39,""y1"":1,""x2"":140,""y2"":159,""conf"":0.925,""depth_m"":null,""depth_valid"":false}]",0.9250,537.63,479.56,603.87,952.84,,18.42,20.10,0.00,8.37,13.33,697.10,46.67,46.67,0.55,139.51,130.80,18.18,2.50,0.00,0.00,2.21,7.39,165.02,0.18,0.00,0.00,87.30,188.86
