wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,det_depth_valid_count,detections_json,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h,closest_depth_m,input_fps,output_fps,det_fps,safety_state_hz,e2e_latency_ms_disp_to_safety,e2e_latency_ms_det_to_safety
2026-04-22T15:52:38.515,1776862358.515478,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,1.6277,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.63 m | valid=3663/11850 | roi_mode=full,SAFE (z=1.63m),0,1,1,0,"[{""cx"":1019.73,""cy"":478.91,""w"":447.61,""h"":949.09,""x1"":133,""y1"":1,""x2"":208,""y2"":159,""conf"":0.9228,""depth_m"":null,""depth_valid"":false}]",0.9228,1019.73,478.91,447.61,949.09,,10.00,10.00,2.00,8.00,6.39,639.35
2026-04-22T15:52:38.615,1776862358.615781,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,1.6277,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.63 m | valid=3663/11850 | roi_mode=full,SAFE (z=1.63m),0,0,1,0,"[{""cx"":1019.73,""cy"":478.91,""w"":447.61,""h"":949.09,""x1"":133,""y1"":1,""x2"":208,""y2"":159,""conf"":0.9228,""depth_m"":null,""depth_valid"":false}]",0.9228,1019.73,478.91,447.61,949.09,,8.33,9.99,1.67,6.66,6.39,639.35
2026-04-22T15:52:38.715,1776862358.715674,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,1.6277,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.63 m | valid=3663/11850 | roi_mode=full,SAFE (z=1.63m),0,0,1,0,"[{""cx"":1019.73,""cy"":478.91,""w"":447.61,""h"":949.09,""x1"":133,""y1"":1,""x2"":208,""y2"":159,""conf"":0.9228,""depth_m"":null,""depth_valid"":false}]",0.9228,1019.73,478.91,447.61,949.09,,7.14,10.00,1.43,5.71,6.39,639.35
2026-04-22T15:52:38.818,1776862358.818798,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,1.6277,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.63 m | valid=0/0 | roi_mode=full,SAFE (z=1.63m),0,0,1,0,"[{""cx"":1019.73,""cy"":478.91,""w"":447.61,""h"":949.09,""x1"":133,""y1"":1,""x2"":208,""y2"":159,""conf"":0.9228,""depth_m"":null,""depth_valid"":false}]",0.9228,1019.73,478.91,447.61,949.09,,7.47,9.96,1.24,6.22,6.73,851.49
2026-04-22T15:52:38.922,1776862358.922663,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,1.6277,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.63 m | valid=0/0 | roi_mode=full,SAFE (z=1.63m),0,0,1,0,"[{""cx"":1019.73,""cy"":478.91,""w"":447.61,""h"":949.09,""x1"":133,""y1"":1,""x2"":208,""y2"":159,""conf"":0.9228,""depth_m"":null,""depth_valid"":false}]",0.9228,1019.73,478.91,447.61,949.09,,7.72,9.92,1.10,6.61,53.07,975.57
2026-04-22T15:52:39.015,1776862359.015247,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,1.6277,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.63 m | valid=0/0 | roi_mode=full,SAFE (z=1.63m),0,0,1,0,"[{""cx"":1019.73,""cy"":478.91,""w"":447.61,""h"":949.09,""x1"":133,""y1"":1,""x2"":208,""y2"":159,""conf"":0.9228,""depth_m"":null,""depth_valid"":false}]",0.9228,1019.73,478.91,447.61,949.09,,7.00,10.00,1.00,6.00,53.07,975.57
2026-04-22T15:52:39.119,1776862359.119083,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,1.6277,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.63 m | valid=0/0 | roi_mode=full,SAFE (z=1.63m),0,0,1,0,"[{""cx"":1019.73,""cy"":478.91,""w"":447.61,""h"":949.09,""x1"":133,""y1"":1,""x2"":208,""y2"":159,""conf"":0.9228,""depth_m"":null,""depth_valid"":false}]",0.9228,1019.73,478.91,447.61,949.09,,6.34,9.97,0.91,5.44,53.07,975.57
2026-04-22T15:52:39.216,1776862359.216877,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,1.6277,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.63 m | valid=0/0 | roi_mode=full,SAFE (z=1.63m),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,10.23,10.23,10.23,10.23,387.92,1310.42
2026-04-22T15:52:39.317,1776862359.317659,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,1.6277,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.63 m | valid=0/0 | roi_mode=full,SAFE (z=1.63m),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,5.04,10.07,5.04,5.04,387.92,1310.42
2026-04-22T15:52:39.425,1776862359.422328,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,1.6277,0,1,0,detected=False | in_zone=False | depth_valid=True | z=1.63 m | valid=0/0 | roi_mode=full,SAFE (z=1.63m),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,6.60,9.89,3.30,3.30,387.92,1310.42
2026-04-22T15:52:39.517,1776862359.517076,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=1.63m),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,7.54,10.05,2.51,5.03,33.51,669.13
2026-04-22T15:52:39.615,1776862359.615433,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=1.63m),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,6.04,10.07,2.01,4.03,33.51,669.13
2026-04-22T15:52:39.715,1776862359.715258,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,1,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,6.71,10.06,1.68,5.03,26.77,955.93
2026-04-22T15:52:39.817,1776862359.817714,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,5.73,10.02,2.86,4.29,26.77,955.93
2026-04-22T15:52:39.916,1776862359.915994,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,7.53,10.04,2.51,5.02,132.57,609.59
2026-04-22T15:52:40.019,1776862360.019575,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,6.66,9.99,2.22,4.44,132.57,609.59
2026-04-22T15:52:40.115,1776862360.115947,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,9.03,10.03,2.01,5.02,21.83,831.45
2026-04-22T15:52:40.215,1776862360.215233,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,8.21,10.04,1.82,4.56,21.83,831.45
2026-04-22T15:52:40.315,1776862360.315187,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,10.00,10.00,0.00,10.00,9.23,1052.48
2026-04-22T15:52:40.416,1776862360.416331,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,14.92,9.95,0.00,9.95,11.61,1185.67
2026-04-22T15:52:40.516,1776862360.516084,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,16.62,9.97,0.00,6.65,11.61,1185.67
2026-04-22T15:52:40.616,1776862360.616600,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,14.95,9.97,0.00,7.47,17.98,1370.26
2026-04-22T15:52:40.717,1776862360.717211,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,13.94,9.96,0.00,5.98,17.98,1370.26
2026-04-22T15:52:40.817,1776862360.817090,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,13.29,9.97,0.00,6.65,8.66,1605.39
2026-04-22T15:52:40.920,1776862360.920375,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,11.35,9.93,0.00,5.67,8.66,1605.39
2026-04-22T15:52:41.018,1776862361.018376,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,11.21,9.96,1.25,6.23,17.02,508.30
2026-04-22T15:52:41.119,1776862361.119188,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,11.06,9.96,1.11,5.53,17.02,508.30
2026-04-22T15:52:41.215,1776862361.215743,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,10.00,10.00,1.00,5.00,17.02,508.30
2026-04-22T15:52:41.316,1776862361.315979,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,0.00,9.98,0.00,0.00,17.02,508.30
2026-04-22T15:52:41.424,1776862361.424124,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,4.80,9.60,0.00,4.80,23.77,905.95
2026-04-22T15:52:41.520,1776862361.520860,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,6.56,9.83,0.00,3.28,23.77,905.95
2026-04-22T15:52:41.617,1776862361.617932,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,9.95,9.95,2.49,4.97,12.75,1082.51
2026-04-22T15:52:41.715,1776862361.715477,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,10.01,10.01,2.00,4.00,12.75,1082.51
2026-04-22T15:52:41.822,1776862361.822655,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,8.24,9.89,1.65,3.30,12.75,1082.51
2026-04-22T15:52:41.915,1776862361.915426,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,7.15,10.00,1.43,2.86,12.75,1082.51
2026-04-22T15:52:42.018,1776862362.018662,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,6.23,9.96,1.25,2.49,12.75,1082.51
2026-04-22T15:52:42.120,1776862362.120608,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,6.63,9.95,1.11,3.32,8.62,1080.19
2026-04-22T15:52:42.215,1776862362.215949,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,1,"[{""cx"":1052.98,""cy"":478.35,""w"":454.05,""h"":940.02,""x1"":138,""y1"":1,""x2"":214,""y2"":158,""conf"":0.8916,""depth_m"":2.063,""depth_valid"":true}]",0.8916,1052.98,478.35,454.05,940.02,2.0630,6.00,10.00,2.00,3.00,8.62,1080.19
2026-04-22T15:52:42.317,1776862362.317757,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,1,"[{""cx"":1052.98,""cy"":478.35,""w"":454.05,""h"":940.02,""x1"":138,""y1"":1,""x2"":214,""y2"":158,""conf"":0.8916,""depth_m"":2.063,""depth_valid"":true}]",0.8916,1052.98,478.35,454.05,940.02,2.0630,0.00,9.82,0.00,0.00,8.62,1080.19
2026-04-22T15:52:42.416,1776862362.415996,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,0.9307,1,1,1,detected=True | in_zone=True | depth_valid=True | z=0.93 m | valid=1630/11932 | roi_mode=full,WARNING (z=0.93m),1,1,1,1,"[{""cx"":1052.98,""cy"":478.35,""w"":454.05,""h"":940.02,""x1"":138,""y1"":1,""x2"":214,""y2"":158,""conf"":0.8916,""depth_m"":2.063,""depth_valid"":true}]",0.8916,1052.98,478.35,454.05,940.02,2.0630,10.00,10.00,0.00,10.00,8.10,667.29
2026-04-22T15:52:42.520,1776862362.520636,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,0.9307,1,1,1,detected=True | in_zone=True | depth_valid=True | z=0.93 m | valid=1630/11932 | roi_mode=full,WARNING (z=0.93m),1,0,1,1,"[{""cx"":1052.98,""cy"":478.35,""w"":454.05,""h"":940.02,""x1"":138,""y1"":1,""x2"":214,""y2"":158,""conf"":0.8916,""depth_m"":2.063,""depth_valid"":true}]",0.8916,1052.98,478.35,454.05,940.02,2.0630,6.57,9.85,0.00,6.57,8.10,667.29
2026-04-22T15:52:42.615,1776862362.615916,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,0.9307,0,1,0,detected=False | in_zone=False | depth_valid=True | z=0.93 m | valid=0/0 | roi_mode=full,SAFE (z=0.93m),0,1,1,1,"[{""cx"":1052.98,""cy"":478.35,""w"":454.05,""h"":940.02,""x1"":138,""y1"":1,""x2"":214,""y2"":158,""conf"":0.8916,""depth_m"":2.063,""depth_valid"":true}]",0.8916,1052.98,478.35,454.05,940.02,2.0630,10.00,10.00,0.00,10.00,17.66,837.21
2026-04-22T15:52:42.716,1776862362.716852,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,0.9307,0,1,0,detected=False | in_zone=False | depth_valid=True | z=0.93 m | valid=0/0 | roi_mode=full,SAFE (z=0.93m),0,0,1,0,"[{""cx"":982.66,""cy"":476.6,""w"":594.06,""h"":942.73,""x1"":115,""y1"":1,""x2"":214,""y2"":158,""conf"":0.8776,""depth_m"":null,""depth_valid"":false}]",0.8776,982.66,476.60,594.06,942.73,,7.99,9.98,2.00,7.99,17.66,837.21
2026-04-22T15:52:42.828,1776862362.828292,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,1.6507,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.65 m | valid=2743/15543 | roi_mode=full,SAFE (z=1.29m),0,1,1,0,"[{""cx"":982.66,""cy"":476.6,""w"":594.06,""h"":942.73,""x1"":115,""y1"":1,""x2"":214,""y2"":158,""conf"":0.8776,""depth_m"":null,""depth_valid"":false}]",0.8776,982.66,476.60,594.06,942.73,,9.80,9.80,1.63,8.17,25.10,930.28
2026-04-22T15:52:42.915,1776862362.915318,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,2.0107,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.01 m | valid=2662/15543 | roi_mode=full,SAFE (z=1.29m),0,0,1,0,"[{""cx"":982.66,""cy"":476.6,""w"":594.06,""h"":942.73,""x1"":115,""y1"":1,""x2"":214,""y2"":158,""conf"":0.8776,""depth_m"":null,""depth_valid"":false}]",0.8776,982.66,476.60,594.06,942.73,,10.01,10.01,1.43,7.15,25.10,930.28
2026-04-22T15:52:43.015,1776862363.015209,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,2.1086,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.11 m | valid=2678/15543 | roi_mode=full,SAFE (z=2.11m),0,1,1,0,"[{""cx"":982.66,""cy"":476.6,""w"":594.06,""h"":942.73,""x1"":115,""y1"":1,""x2"":214,""y2"":158,""conf"":0.8776,""depth_m"":null,""depth_valid"":false}]",0.8776,982.66,476.60,594.06,942.73,,10.01,10.01,1.25,7.51,13.89,1196.89
2026-04-22T15:52:43.115,1776862363.115321,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,2.1086,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.11 m | valid=2678/15543 | roi_mode=full,SAFE (z=2.11m),0,0,1,0,"[{""cx"":982.66,""cy"":476.6,""w"":594.06,""h"":942.73,""x1"":115,""y1"":1,""x2"":214,""y2"":158,""conf"":0.8776,""depth_m"":null,""depth_valid"":false}]",0.8776,982.66,476.60,594.06,942.73,,8.90,10.01,1.11,6.67,13.89,1196.89
2026-04-22T15:52:43.216,1776862363.216630,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,2.1086,0,1,0,detected=False | in_zone=False | depth_valid=True | z=2.11 m | valid=0/0 | roi_mode=full,SAFE (z=2.11m),0,0,1,0,"[{""cx"":982.66,""cy"":476.6,""w"":594.06,""h"":942.73,""x1"":115,""y1"":1,""x2"":214,""y2"":158,""conf"":0.8776,""depth_m"":null,""depth_valid"":false}]",0.8776,982.66,476.60,594.06,942.73,,8.99,9.99,1.00,7.00,5.53,1369.40
2026-04-22T15:52:43.315,1776862363.315548,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,2.1086,0,1,0,detected=False | in_zone=False | depth_valid=True | z=2.11 m | valid=0/0 | roi_mode=full,SAFE (z=2.11m),0,0,1,0,"[{""cx"":982.66,""cy"":476.6,""w"":594.06,""h"":942.73,""x1"":115,""y1"":1,""x2"":214,""y2"":158,""conf"":0.8776,""depth_m"":null,""depth_valid"":false}]",0.8776,982.66,476.60,594.06,942.73,,10.11,10.11,0.00,10.11,31.42,1502.99
2026-04-22T15:52:43.419,1776862363.419838,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,2.1086,0,1,0,detected=False | in_zone=False | depth_valid=True | z=2.11 m | valid=0/0 | roi_mode=full,SAFE (z=2.11m),0,0,1,0,"[{""cx"":982.66,""cy"":476.6,""w"":594.06,""h"":942.73,""x1"":115,""y1"":1,""x2"":214,""y2"":158,""conf"":0.8776,""depth_m"":null,""depth_valid"":false}]",0.8776,982.66,476.60,594.06,942.73,,9.84,9.84,0.00,9.84,23.49,1611.60
2026-04-22T15:52:43.515,1776862363.515612,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.11m),0,0,1,0,"[{""cx"":982.66,""cy"":476.6,""w"":594.06,""h"":942.73,""x1"":115,""y1"":1,""x2"":214,""y2"":158,""conf"":0.8776,""depth_m"":null,""depth_valid"":false}]",0.8776,982.66,476.60,594.06,942.73,,13.38,10.03,0.00,6.69,23.49,1611.60
2026-04-22T15:52:43.618,1776862363.618630,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.11m),0,0,1,0,"[{""cx"":982.66,""cy"":476.6,""w"":594.06,""h"":942.73,""x1"":115,""y1"":1,""x2"":214,""y2"":158,""conf"":0.8776,""depth_m"":null,""depth_valid"":false}]",0.8776,982.66,476.60,594.06,942.73,,9.95,9.95,0.00,4.98,23.49,1611.60
2026-04-22T15:52:43.720,1776862363.720051,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,1,1,0,"[{""cx"":982.66,""cy"":476.6,""w"":594.06,""h"":942.73,""x1"":115,""y1"":1,""x2"":214,""y2"":158,""conf"":0.8776,""depth_m"":null,""depth_valid"":false}]",0.8776,982.66,476.60,594.06,942.73,,9.93,9.93,0.00,5.96,6.23,1882.70
2026-04-22T15:52:43.820,1776862363.820190,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":982.66,""cy"":476.6,""w"":594.06,""h"":942.73,""x1"":115,""y1"":1,""x2"":214,""y2"":158,""conf"":0.8776,""depth_m"":null,""depth_valid"":false}]",0.8776,982.66,476.60,594.06,942.73,,9.94,9.94,0.00,6.63,24.66,2014.34
2026-04-22T15:52:43.915,1776862363.915797,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":982.66,""cy"":476.6,""w"":594.06,""h"":942.73,""x1"":115,""y1"":1,""x2"":214,""y2"":158,""conf"":0.8776,""depth_m"":null,""depth_valid"":false}]",0.8776,982.66,476.60,594.06,942.73,,11.44,10.01,0.00,5.72,24.66,2014.34
2026-04-22T15:52:44.016,1776862364.016754,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,10.00,10.00,1.25,5.00,24.66,2014.34
2026-04-22T15:52:44.116,1776862364.116093,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,8.89,10.01,1.11,4.45,24.66,2014.34
2026-04-22T15:52:44.218,1776862364.218824,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,8.98,9.98,1.00,4.99,4.47,855.08
2026-04-22T15:52:44.316,1776862364.315989,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,20.58,10.29,0.00,10.29,6.87,955.12
2026-04-22T15:52:44.416,1776862364.416191,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,20.27,10.13,0.00,5.07,6.87,955.12
2026-04-22T15:52:44.515,1776862364.515566,exp5_right_to_left_cross_center,400_lux,right_to_left_cross_center_line,1.600,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,0,0,[],0.0000,-1.00,-1.00,-1.00,-1.00,,20.22,10.11,0.00,6.74,13.83,1088.98
