wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h
2026-04-14T13:18:05.604,1776161885.604733,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:05.702,1776161885.702466,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:05.802,1776161885.802696,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:05.904,1776161885.904487,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:06.002,1776161886.002621,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:06.102,1776161886.102594,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:06.202,1776161886.202727,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:06.303,1776161886.303007,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:06.403,1776161886.403045,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:06.505,1776161886.505474,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:06.603,1776161886.603936,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:06.705,1776161886.705165,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:06.803,1776161886.803435,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:06.903,1776161886.903029,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:07.002,1776161887.002844,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:07.103,1776161887.102977,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:07.202,1776161887.202517,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:07.302,1776161887.302699,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:07.403,1776161887.403225,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:07.503,1776161887.503083,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:07.604,1776161887.604698,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:07.703,1776161887.703290,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:07.803,1776161887.803538,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:07.902,1776161887.902703,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:08.004,1776161888.004228,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:08.102,1776161888.102632,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:08.202,1776161888.202743,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:08.302,1776161888.302614,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:08.403,1776161888.403247,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:08.502,1776161888.502731,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:08.604,1776161888.604915,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:08.702,1776161888.702607,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:08.802,1776161888.802871,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:08.902,1776161888.902904,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:09.002,1776161889.002941,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:09.102,1776161889.102638,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:09.202,1776161889.202563,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:09.302,1776161889.302710,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:09.403,1776161889.403435,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:09.502,1776161889.502615,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:09.602,1776161889.602947,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:09.702,1776161889.702502,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:09.802,1776161889.802685,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:09.902,1776161889.902924,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:10.002,1776161890.002801,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:10.103,1776161890.103047,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:10.203,1776161890.203009,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:10.303,1776161890.303057,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:10.402,1776161890.402674,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:10.502,1776161890.502591,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:10.603,1776161890.603685,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:10.702,1776161890.702608,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:10.805,1776161890.805809,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:10.903,1776161890.903029,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:11.002,1776161891.002601,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:11.104,1776161891.103998,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:11.202,1776161891.202725,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:11.302,1776161891.302636,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:11.424,1776161891.424580,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:11.502,1776161891.502631,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:11.604,1776161891.604238,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:11.704,1776161891.704155,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:11.804,1776161891.804242,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:11.903,1776161891.903327,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:12.004,1776161892.004896,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:12.102,1776161892.102759,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:12.205,1776161892.205010,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:12.302,1776161892.302721,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:12.402,1776161892.402678,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:12.502,1776161892.502814,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:12.603,1776161892.603470,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:12.702,1776161892.702713,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:12.804,1776161892.803994,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:12.902,1776161892.902936,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:13.002,1776161893.002590,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:13.102,1776161893.102630,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:13.205,1776161893.205452,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:13.304,1776161893.304478,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:13.403,1776161893.403232,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:13.502,1776161893.502786,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:13.602,1776161893.602598,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:13.702,1776161893.702657,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:13.803,1776161893.803513,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:13.902,1776161893.902954,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:14.008,1776161894.008682,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:14.102,1776161894.102864,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:14.203,1776161894.203776,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:14.302,1776161894.302732,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:14.402,1776161894.402633,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:14.502,1776161894.502922,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:14.602,1776161894.602586,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:14.703,1776161894.703848,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:14.802,1776161894.802695,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:14.907,1776161894.907413,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:15.002,1776161895.002751,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:15.104,1776161895.104908,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:15.202,1776161895.202426,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:15.302,1776161895.302589,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
2026-04-14T13:18:15.402,1776161895.402543,distance_accuracy,low,static,0.700,point_02,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=2.13m),0,0,0,0.0000,-1.00,-1.00,-1.00,-1.00
