wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,det_depth_valid_count,detections_json,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h,closest_depth_m,input_fps,output_fps,det_fps,safety_state_hz,e2e_latency_ms_disp_to_safety,e2e_latency_ms_det_to_safety,camera_node_ms,camera_intensity_ms,camera_disparity_ms,yolo_node_ms,yolo_infer_ms,yolo_queue_ms,depth_node_ms,depth_crop_ms,depth_distance_ms,depth_publish_ms,safety_node_ms,safety_eval_ms,safety_publish_ms,total_system_latency_ms
2026-04-24T15:54:22.701,1777035262.699538,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.2303,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.23 m | valid=4424/12720 | roi_mode=full,WARNING (z=1.23m),1,1,2,0,"[{""cx"":267.36,""cy"":478.05,""w"":478.97,""h"":956.1,""x1"":5,""y1"":0,""x2"":85,""y2"":159,""conf"":0.9123,""depth_m"":null,""depth_valid"":false},{""cx"":859.17,""cy"":450.87,""w"":82.76,""h"":115.46,""x1"":137,""y1"":66,""x2"":151,""y2"":85,""conf"":0.5277,""depth_m"":null,""depth_valid"":false}]",0.9123,267.36,478.05,478.97,956.10,,4.86,9.71,4.86,4.86,14.43,1500.42,0.44,42.48,0.44,252.64,246.85,888.08,1.67,0.32,0.58,0.50,0.28,0.00,0.19,255.03
2026-04-24T15:54:22.788,1777035262.788429,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.2303,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.23 m | valid=4424/12720 | roi_mode=full,WARNING (z=1.23m),1,0,2,0,"[{""cx"":459.64,""cy"":477.6,""w"":495.48,""h"":951.88,""x1"":35,""y1"":0,""x2"":118,""y2"":159,""conf"":0.9497,""depth_m"":null,""depth_valid"":false},{""cx"":859.24,""cy"":450.78,""w"":81.87,""h"":114.35,""x1"":137,""y1"":66,""x2"":150,""y2"":85,""conf"":0.5285,""depth_m"":null,""depth_valid"":false}]",0.9497,459.64,477.60,495.48,951.88,,3.99,9.98,5.99,3.99,14.43,1500.42,34.80,34.80,0.44,193.72,192.00,1045.18,1.67,0.32,0.58,0.50,0.28,0.00,0.19,230.48
2026-04-24T15:54:22.887,1777035262.887477,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.2303,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.23 m | valid=4424/12720 | roi_mode=full,WARNING (z=1.23m),1,0,2,0,"[{""cx"":459.64,""cy"":477.6,""w"":495.48,""h"":951.88,""x1"":35,""y1"":0,""x2"":118,""y2"":159,""conf"":0.9497,""depth_m"":null,""depth_valid"":false},{""cx"":859.24,""cy"":450.78,""w"":81.87,""h"":114.35,""x1"":137,""y1"":66,""x2"":150,""y2"":85,""conf"":0.5285,""depth_m"":null,""depth_valid"":false}]",0.9497,459.64,477.60,495.48,951.88,,3.33,10.00,5.00,3.33,14.43,1500.42,21.68,21.68,0.44,193.72,192.00,1045.18,1.67,0.32,0.58,0.50,0.28,0.00,0.19,217.36
2026-04-24T15:54:22.987,1777035262.987694,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.0785,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.08 m | valid=8158/13197 | roi_mode=full,WARNING (z=1.08m),1,1,2,0,"[{""cx"":459.64,""cy"":477.6,""w"":495.48,""h"":951.88,""x1"":35,""y1"":0,""x2"":118,""y2"":159,""conf"":0.9497,""depth_m"":null,""depth_valid"":false},{""cx"":859.24,""cy"":450.78,""w"":81.87,""h"":114.35,""x1"":137,""y1"":66,""x2"":150,""y2"":85,""conf"":0.5285,""depth_m"":null,""depth_valid"":false}]",0.9497,459.64,477.60,495.48,951.88,,4.29,10.00,4.29,4.29,265.37,1256.65,27.39,27.39,0.39,193.72,192.00,1045.18,1.18,0.14,0.67,0.29,0.31,0.00,0.19,222.60
2026-04-24T15:54:23.091,1777035263.091396,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.0785,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.08 m | valid=8158/13197 | roi_mode=full,WARNING (z=1.08m),1,0,2,1,"[{""cx"":473.95,""cy"":477.58,""w"":500.96,""h"":952.1,""x1"":37,""y1"":0,""x2"":121,""y2"":159,""conf"":0.9519,""depth_m"":2.896,""depth_valid"":true},{""cx"":858.67,""cy"":450.72,""w"":83.4,""h"":114.23,""x1"":137,""y1"":66,""x2"":151,""y2"":85,""conf"":0.569,""depth_m"":null,""depth_valid"":false}]",0.9519,473.95,477.58,500.96,952.10,2.8960,3.73,9.95,4.98,3.73,265.37,1256.65,23.85,23.85,0.39,240.41,236.05,1016.92,1.18,0.14,0.67,0.29,0.31,0.00,0.19,265.75
2026-04-24T15:54:23.187,1777035263.187671,exp_latency_nodes_only,400_lux,latency_nodes_only,,,0.9580,1,1,1,detected=True | in_zone=True | depth_valid=True | z=0.96 m | valid=8200/13356 | roi_mode=full,WARNING (z=0.96m),1,1,2,1,"[{""cx"":473.95,""cy"":477.58,""w"":500.96,""h"":952.1,""x1"":37,""y1"":0,""x2"":121,""y2"":159,""conf"":0.9519,""depth_m"":2.896,""depth_valid"":true},{""cx"":858.67,""cy"":450.72,""w"":83.4,""h"":114.23,""x1"":137,""y1"":66,""x2"":151,""y2"":85,""conf"":0.569,""depth_m"":null,""depth_valid"":false}]",0.9519,473.95,477.58,500.96,952.10,2.8960,4.44,10.00,4.44,4.44,7.95,1442.19,3.03,45.57,3.03,240.41,236.05,1016.92,1.24,0.17,0.76,0.22,0.22,0.00,0.14,244.90
2026-04-24T15:54:23.289,1777035263.289476,exp_latency_nodes_only,400_lux,latency_nodes_only,,,0.9580,1,1,1,detected=True | in_zone=True | depth_valid=True | z=0.96 m | valid=8200/13356 | roi_mode=full,WARNING (z=0.96m),1,0,2,1,"[{""cx"":494.52,""cy"":477.36,""w"":482.18,""h"":951.39,""x1"":42,""y1"":0,""x2"":123,""y2"":159,""conf"":0.9168,""depth_m"":2.8079,""depth_valid"":true},{""cx"":859.03,""cy"":451.26,""w"":82.79,""h"":114.88,""x1"":137,""y1"":66,""x2"":151,""y2"":85,""conf"":0.6014,""depth_m"":null,""depth_valid"":false}]",0.9168,494.52,477.36,482.18,951.39,2.8079,3.99,9.98,4.99,3.99,7.95,1442.19,37.28,37.28,3.03,227.24,223.84,1171.63,1.24,0.17,0.76,0.22,0.22,0.00,0.14,265.99
2026-04-24T15:54:23.388,1777035263.388082,exp_latency_nodes_only,400_lux,latency_nodes_only,,,0.9477,1,1,1,detected=True | in_zone=True | depth_valid=True | z=0.95 m | valid=4921/12879 | roi_mode=full,WARNING (z=0.95m),1,1,2,1,"[{""cx"":494.52,""cy"":477.36,""w"":482.18,""h"":951.39,""x1"":42,""y1"":0,""x2"":123,""y2"":159,""conf"":0.9168,""depth_m"":2.8079,""depth_valid"":true},{""cx"":859.03,""cy"":451.26,""w"":82.79,""h"":114.88,""x1"":137,""y1"":66,""x2"":151,""y2"":85,""conf"":0.6014,""depth_m"":null,""depth_valid"":false}]",0.9168,494.52,477.36,482.18,951.39,2.8079,10.14,10.14,0.00,10.14,41.33,1380.65,30.89,30.89,0.45,227.24,223.84,1171.63,3.59,0.75,2.25,0.46,0.29,0.00,0.18,262.02
2026-04-24T15:54:23.494,1777035263.494690,exp_latency_nodes_only,400_lux,latency_nodes_only,,,0.9477,1,1,1,detected=True | in_zone=True | depth_valid=True | z=0.95 m | valid=4921/12879 | roi_mode=full,WARNING (z=0.95m),1,0,2,1,"[{""cx"":494.52,""cy"":477.36,""w"":482.18,""h"":951.39,""x1"":42,""y1"":0,""x2"":123,""y2"":159,""conf"":0.9168,""depth_m"":2.8079,""depth_valid"":true},{""cx"":859.03,""cy"":451.26,""w"":82.79,""h"":114.88,""x1"":137,""y1"":66,""x2"":151,""y2"":85,""conf"":0.6014,""depth_m"":null,""depth_valid"":false}]",0.9168,494.52,477.36,482.18,951.39,2.8079,4.87,9.75,0.00,4.87,41.33,1380.65,25.15,25.15,0.45,227.24,223.84,1171.63,3.59,0.75,2.25,0.46,0.29,0.00,0.18,256.28
2026-04-24T15:54:23.590,1777035263.590919,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.3077,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.31 m | valid=3433/12879 | roi_mode=full,WARNING (z=1.31m),1,1,2,1,"[{""cx"":493.78,""cy"":475.96,""w"":476.17,""h"":947.78,""x1"":43,""y1"":0,""x2"":122,""y2"":158,""conf"":0.9449,""depth_m"":2.9328,""depth_valid"":true},{""cx"":859.19,""cy"":450.62,""w"":82.33,""h"":114.36,""x1"":137,""y1"":66,""x2"":151,""y2"":85,""conf"":0.5653,""depth_m"":null,""depth_valid"":false}]",0.9449,493.78,475.96,476.17,947.78,2.9328,6.63,9.95,3.32,6.63,8.62,1546.48,35.78,35.78,0.37,329.30,327.56,1201.02,4.14,0.18,0.61,3.26,3.38,0.00,1.36,372.60
2026-04-24T15:54:23.687,1777035263.687413,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.3077,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.31 m | valid=3433/12879 | roi_mode=full,WARNING (z=1.31m),1,0,2,1,"[{""cx"":493.78,""cy"":475.96,""w"":476.17,""h"":947.78,""x1"":43,""y1"":0,""x2"":122,""y2"":158,""conf"":0.9449,""depth_m"":2.9328,""depth_valid"":true},{""cx"":859.19,""cy"":450.62,""w"":82.33,""h"":114.36,""x1"":137,""y1"":66,""x2"":151,""y2"":85,""conf"":0.5653,""depth_m"":null,""depth_valid"":false}]",0.9449,493.78,475.96,476.17,947.78,2.9328,5.03,10.05,2.51,5.03,8.62,1546.48,28.89,28.89,0.37,329.30,327.56,1201.02,4.14,0.18,0.61,3.26,3.38,0.00,1.36,365.71
2026-04-24T15:54:23.787,1777035263.787553,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6677,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.67 m | valid=3321/12482 | roi_mode=full,SAFE (z=1.67m),0,1,2,1,"[{""cx"":493.78,""cy"":475.96,""w"":476.17,""h"":947.78,""x1"":43,""y1"":0,""x2"":122,""y2"":158,""conf"":0.9449,""depth_m"":2.9328,""depth_valid"":true},{""cx"":859.19,""cy"":450.62,""w"":82.33,""h"":114.36,""x1"":137,""y1"":66,""x2"":151,""y2"":85,""conf"":0.5653,""depth_m"":null,""depth_valid"":false}]",0.9449,493.78,475.96,476.17,947.78,2.9328,6.02,10.04,2.01,6.02,6.75,1654.96,34.81,34.81,0.36,329.30,327.56,1201.02,2.15,0.28,1.01,0.74,0.25,0.00,0.17,366.52
2026-04-24T15:54:23.887,1777035263.887452,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6677,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.67 m | valid=3321/12482 | roi_mode=full,SAFE (z=1.67m),0,0,2,1,"[{""cx"":522.47,""cy"":475.59,""w"":566.46,""h"":946.09,""x1"":40,""y1"":0,""x2"":135,""y2"":158,""conf"":0.9388,""depth_m"":2.9266,""depth_valid"":true},{""cx"":856.34,""cy"":451.21,""w"":87.25,""h"":114.04,""x1"":136,""y1"":66,""x2"":150,""y2"":85,""conf"":0.6518,""depth_m"":null,""depth_valid"":false}]",0.9388,522.47,475.59,566.46,946.09,2.9266,5.02,10.03,3.34,5.02,6.75,1654.96,39.02,39.02,0.36,287.67,283.10,1366.18,2.15,0.28,1.01,0.74,0.25,0.00,0.17,329.10
2026-04-24T15:54:23.988,1777035263.988225,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.0244,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.02 m | valid=3957/15010 | roi_mode=full,SAFE (z=2.02m),0,1,2,1,"[{""cx"":522.47,""cy"":475.59,""w"":566.46,""h"":946.09,""x1"":40,""y1"":0,""x2"":135,""y2"":158,""conf"":0.9388,""depth_m"":2.9266,""depth_valid"":true},{""cx"":856.34,""cy"":451.21,""w"":87.25,""h"":114.04,""x1"":136,""y1"":66,""x2"":150,""y2"":85,""conf"":0.6518,""depth_m"":null,""depth_valid"":false}]",0.9388,522.47,475.59,566.46,946.09,2.9266,5.72,10.02,2.86,5.72,6.48,1556.87,28.97,28.97,0.71,287.67,283.10,1366.18,2.25,0.19,0.69,1.27,2.58,0.00,2.47,321.47
2026-04-24T15:54:24.088,1777035264.088761,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.0244,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.02 m | valid=3957/15010 | roi_mode=full,SAFE (z=2.02m),0,0,2,1,"[{""cx"":459.16,""cy"":472.69,""w"":596.61,""h"":940.85,""x1"":27,""y1"":0,""x2"":127,""y2"":157,""conf"":0.9216,""depth_m"":2.9769,""depth_valid"":true},{""cx"":859.26,""cy"":450.58,""w"":82.71,""h"":113.8,""x1"":137,""y1"":66,""x2"":151,""y2"":85,""conf"":0.5826,""depth_m"":null,""depth_valid"":false}]",0.9216,459.16,472.69,596.61,940.85,2.9769,5.00,10.01,3.75,5.00,6.48,1556.87,30.21,30.21,0.71,214.86,213.13,1545.36,2.25,0.19,0.69,1.27,2.58,0.00,2.47,249.91
2026-04-24T15:54:24.187,1777035264.187775,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.0957,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.10 m | valid=4033/15700 | roi_mode=full,SAFE (z=2.10m),0,1,2,1,"[{""cx"":459.16,""cy"":472.69,""w"":596.61,""h"":940.85,""x1"":27,""y1"":0,""x2"":127,""y2"":157,""conf"":0.9216,""depth_m"":2.9769,""depth_valid"":true},{""cx"":859.26,""cy"":450.58,""w"":82.71,""h"":113.8,""x1"":137,""y1"":66,""x2"":151,""y2"":85,""conf"":0.5826,""depth_m"":null,""depth_valid"":false}]",0.9216,459.16,472.69,596.61,940.85,2.9769,5.57,10.02,3.34,5.57,6.33,1621.98,44.89,44.89,8.08,214.86,213.13,1545.36,5.45,0.20,0.45,4.73,0.19,0.00,0.12,265.39
2026-04-24T15:54:24.287,1777035264.287829,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.0957,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.10 m | valid=4033/15700 | roi_mode=full,SAFE (z=2.10m),0,0,2,1,"[{""cx"":459.16,""cy"":472.69,""w"":596.61,""h"":940.85,""x1"":27,""y1"":0,""x2"":127,""y2"":157,""conf"":0.9216,""depth_m"":2.9769,""depth_valid"":true},{""cx"":859.26,""cy"":450.58,""w"":82.71,""h"":113.8,""x1"":137,""y1"":66,""x2"":151,""y2"":85,""conf"":0.5826,""depth_m"":null,""depth_valid"":false}]",0.9216,459.16,472.69,596.61,940.85,2.9769,5.01,10.02,3.00,5.01,6.33,1621.98,23.00,23.00,8.08,214.86,213.13,1545.36,5.45,0.20,0.45,4.73,0.19,0.00,0.12,243.49
2026-04-24T15:54:24.387,1777035264.387933,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.0957,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.10 m | valid=4033/15700 | roi_mode=full,SAFE (z=2.10m),0,0,2,0,"[{""cx"":423.02,""cy"":472.95,""w"":645.54,""h"":940.6,""x1"":17,""y1"":0,""x2"":125,""y2"":157,""conf"":0.9355,""depth_m"":null,""depth_valid"":false},{""cx"":862.19,""cy"":450.43,""w"":76.47,""h"":113.67,""x1"":138,""y1"":66,""x2"":151,""y2"":85,""conf"":0.5259,""depth_m"":null,""depth_valid"":false}]",0.9355,423.02,472.95,645.54,940.60,,4.55,10.01,3.64,4.55,6.33,1621.98,35.89,35.89,8.08,208.34,206.30,1562.60,5.45,0.20,0.45,4.73,0.19,0.00,0.12,249.86
2026-04-24T15:54:24.488,1777035264.488455,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.1100,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.11 m | valid=4066/16956 | roi_mode=full,SAFE (z=2.11m),0,1,2,0,"[{""cx"":423.02,""cy"":472.95,""w"":645.54,""h"":940.6,""x1"":17,""y1"":0,""x2"":125,""y2"":157,""conf"":0.9355,""depth_m"":null,""depth_valid"":false},{""cx"":862.19,""cy"":450.43,""w"":76.47,""h"":113.67,""x1"":138,""y1"":66,""x2"":151,""y2"":85,""conf"":0.5259,""depth_m"":null,""depth_valid"":false}]",0.9355,423.02,472.95,645.54,940.60,,9.95,9.95,0.00,9.95,7.87,1885.99,25.42,25.42,0.46,208.34,206.30,1562.60,3.88,0.37,0.78,2.59,0.31,0.00,0.24,237.95
2026-04-24T15:54:24.587,1777035264.587711,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.1100,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.11 m | valid=4066/16956 | roi_mode=full,SAFE (z=2.11m),0,0,2,0,"[{""cx"":349.35,""cy"":475.99,""w"":698.7,""h"":947.7,""x1"":0,""y1"":0,""x2"":117,""y2"":158,""conf"":0.9403,""depth_m"":null,""depth_valid"":false},{""cx"":859.34,""cy"":450.88,""w"":82.23,""h"":114.53,""x1"":137,""y1"":66,""x2"":151,""y2"":85,""conf"":0.5769,""depth_m"":null,""depth_valid"":false}]",0.9403,349.35,475.99,698.70,947.70,,5.01,10.01,5.01,5.01,7.87,1885.99,35.56,35.56,0.46,236.56,234.80,1721.93,3.88,0.37,0.78,2.59,0.31,0.00,0.24,276.31
2026-04-24T15:54:24.687,1777035264.687602,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.1284,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.13 m | valid=3886/18486 | roi_mode=full,SAFE (z=2.13m),0,1,2,0,"[{""cx"":349.35,""cy"":475.99,""w"":698.7,""h"":947.7,""x1"":0,""y1"":0,""x2"":117,""y2"":158,""conf"":0.9403,""depth_m"":null,""depth_valid"":false},{""cx"":859.34,""cy"":450.88,""w"":82.23,""h"":114.53,""x1"":137,""y1"":66,""x2"":151,""y2"":85,""conf"":0.5769,""depth_m"":null,""depth_valid"":false}]",0.9403,349.35,475.99,698.70,947.70,,6.67,10.01,3.34,6.67,9.27,1880.65,28.09,28.09,0.36,236.56,234.80,1721.93,1.40,0.29,0.76,0.26,3.02,0.00,1.99,269.06
2026-04-24T15:54:24.787,1777035264.787455,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.1238,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.12 m | valid=3829/18486 | roi_mode=full,SAFE (z=2.12m),0,1,2,0,"[{""cx"":349.35,""cy"":475.99,""w"":698.7,""h"":947.7,""x1"":0,""y1"":0,""x2"":117,""y2"":158,""conf"":0.9403,""depth_m"":null,""depth_valid"":false},{""cx"":859.34,""cy"":450.88,""w"":82.23,""h"":114.53,""x1"":137,""y1"":66,""x2"":151,""y2"":85,""conf"":0.5769,""depth_m"":null,""depth_valid"":false}]",0.9403,349.35,475.99,698.70,947.70,,7.51,10.01,2.50,7.51,7.25,2032.33,0.34,39.36,0.34,236.56,234.80,1721.93,1.32,0.24,0.70,0.28,0.16,0.00,0.10,238.38
2026-04-24T15:54:24.889,1777035264.889692,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.1312,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.13 m | valid=3506/17649 | roi_mode=full,SAFE (z=2.12m),0,0,2,0,"[{""cx"":331.37,""cy"":476.8,""w"":662.74,""h"":949.33,""x1"":0,""y1"":0,""x2"":111,""y2"":159,""conf"":0.9011,""depth_m"":null,""depth_valid"":false},{""cx"":859.13,""cy"":450.79,""w"":82.66,""h"":114.03,""x1"":137,""y1"":66,""x2"":151,""y2"":85,""conf"":0.5809,""depth_m"":null,""depth_valid"":false}]",0.9011,331.37,476.80,662.74,949.33,,7.97,9.96,3.99,5.98,7.25,2032.33,59.59,49.03,0.36,261.17,257.59,1956.95,2.65,0.45,1.61,0.40,0.07,0.00,0.00,323.49
2026-04-24T15:54:24.988,1777035264.988184,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.1312,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.13 m | valid=3506/17649 | roi_mode=full,SAFE (z=2.12m),0,0,2,0,"[{""cx"":331.37,""cy"":476.8,""w"":662.74,""h"":949.33,""x1"":0,""y1"":0,""x2"":111,""y2"":159,""conf"":0.9011,""depth_m"":null,""depth_valid"":false},{""cx"":859.13,""cy"":450.79,""w"":82.66,""h"":114.03,""x1"":137,""y1"":66,""x2"":151,""y2"":85,""conf"":0.5809,""depth_m"":null,""depth_valid"":false}]",0.9011,331.37,476.80,662.74,949.33,,6.66,10.00,3.33,5.00,7.25,2032.33,29.34,29.34,0.36,261.17,257.59,1956.95,2.65,0.45,1.61,0.40,0.07,0.00,0.00,293.23
2026-04-24T15:54:25.089,1777035265.089460,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.1312,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.13 m | valid=3506/17649 | roi_mode=full,SAFE (z=2.12m),0,0,2,1,"[{""cx"":323.61,""cy"":476.87,""w"":640.01,""h"":947.28,""x1"":1,""y1"":1,""x2"":108,""y2"":158,""conf"":0.9219,""depth_m"":2.9737,""depth_valid"":true},{""cx"":859.16,""cy"":450.59,""w"":82.9,""h"":113.75,""x1"":137,""y1"":66,""x2"":151,""y2"":85,""conf"":0.5987,""depth_m"":null,""depth_valid"":false}]",0.9219,323.61,476.87,640.01,947.28,2.9737,5.70,9.98,4.28,4.28,7.25,2032.33,29.34,29.34,0.36,277.59,271.12,2028.88,2.65,0.45,1.61,0.40,0.07,0.00,0.00,309.65
2026-04-24T15:54:25.187,1777035265.187620,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.1312,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.13 m | valid=3506/17649 | roi_mode=full,SAFE (z=2.12m),0,0,2,1,"[{""cx"":323.61,""cy"":476.87,""w"":640.01,""h"":947.28,""x1"":1,""y1"":1,""x2"":108,""y2"":158,""conf"":0.9219,""depth_m"":2.9737,""depth_valid"":true},{""cx"":859.16,""cy"":450.59,""w"":82.9,""h"":113.75,""x1"":137,""y1"":66,""x2"":151,""y2"":85,""conf"":0.5987,""depth_m"":null,""depth_valid"":false}]",0.9219,323.61,476.87,640.01,947.28,2.9737,5.00,10.00,3.75,3.75,7.25,2032.33,19.35,19.35,0.36,277.59,271.12,2028.88,2.65,0.45,1.61,0.40,0.07,0.00,0.00,299.66
2026-04-24T15:54:25.288,1777035265.288769,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.1312,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.13 m | valid=3506/17649 | roi_mode=full,SAFE (z=2.12m),0,0,2,1,"[{""cx"":279.6,""cy"":476.76,""w"":559.21,""h"":945.11,""x1"":0,""y1"":1,""x2"":93,""y2"":158,""conf"":0.934,""depth_m"":2.9737,""depth_valid"":true},{""cx"":859.06,""cy"":449.59,""w"":83.12,""h"":111.91,""x1"":137,""y1"":66,""x2"":151,""y2"":84,""conf"":0.6136,""depth_m"":null,""depth_valid"":false}]",0.9340,279.60,476.76,559.21,945.11,2.9737,4.44,9.99,4.44,3.33,7.25,2032.33,37.91,37.91,0.36,179.38,176.07,1960.26,2.65,0.45,1.61,0.40,0.07,0.00,0.00,220.02
2026-04-24T15:54:25.387,1777035265.387777,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.1312,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.13 m | valid=3506/17649 | roi_mode=full,SAFE (z=2.12m),0,0,2,1,"[{""cx"":279.6,""cy"":476.76,""w"":559.21,""h"":945.11,""x1"":0,""y1"":1,""x2"":93,""y2"":158,""conf"":0.934,""depth_m"":2.9737,""depth_valid"":true},{""cx"":859.06,""cy"":449.59,""w"":83.12,""h"":111.91,""x1"":137,""y1"":66,""x2"":151,""y2"":84,""conf"":0.6136,""depth_m"":null,""depth_valid"":false}]",0.9340,279.60,476.76,559.21,945.11,2.9737,4.00,10.00,4.00,3.00,7.25,2032.33,27.30,27.30,0.36,179.38,176.07,1960.26,2.65,0.45,1.61,0.40,0.07,0.00,0.00,209.40
2026-04-24T15:54:25.488,1777035265.488533,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.1312,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.13 m | valid=3506/17649 | roi_mode=full,SAFE (z=2.12m),0,0,2,1,"[{""cx"":279.6,""cy"":476.76,""w"":559.21,""h"":945.11,""x1"":0,""y1"":1,""x2"":93,""y2"":158,""conf"":0.934,""depth_m"":2.9737,""depth_valid"":true},{""cx"":859.06,""cy"":449.59,""w"":83.12,""h"":111.91,""x1"":137,""y1"":66,""x2"":151,""y2"":84,""conf"":0.6136,""depth_m"":null,""depth_valid"":false}]",0.9340,279.60,476.76,559.21,945.11,2.9737,3.63,9.99,3.63,2.73,7.25,2032.33,41.53,41.53,0.36,179.38,176.07,1960.26,2.65,0.45,1.61,0.40,0.07,0.00,0.00,223.63
2026-04-24T15:54:25.587,1777035265.587731,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.1647,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.16 m | valid=2365/14601 | roi_mode=full,SAFE (z=2.16m),0,1,2,1,"[{""cx"":206.12,""cy"":476.71,""w"":411.29,""h"":947.56,""x1"":0,""y1"":0,""x2"":69,""y2"":158,""conf"":0.9351,""depth_m"":2.9737,""depth_valid"":true},{""cx"":859.15,""cy"":449.92,""w"":82.68,""h"":112.44,""x1"":137,""y1"":66,""x2"":151,""y2"":84,""conf"":0.5816,""depth_m"":null,""depth_valid"":false}]",0.9351,206.12,476.71,411.29,947.56,2.9737,10.08,10.08,10.08,10.08,33.65,2236.54,62.29,62.29,0.59,246.69,240.27,1144.61,4.40,0.25,1.32,2.66,0.18,0.00,0.11,313.56
2026-04-24T15:54:25.687,1777035265.687658,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.1647,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.16 m | valid=2365/14601 | roi_mode=full,SAFE (z=2.16m),0,0,2,1,"[{""cx"":206.12,""cy"":476.71,""w"":411.29,""h"":947.56,""x1"":0,""y1"":0,""x2"":69,""y2"":158,""conf"":0.9351,""depth_m"":2.9737,""depth_valid"":true},{""cx"":859.15,""cy"":449.92,""w"":82.68,""h"":112.44,""x1"":137,""y1"":66,""x2"":151,""y2"":84,""conf"":0.5816,""depth_m"":null,""depth_valid"":false}]",0.9351,206.12,476.71,411.29,947.56,2.9737,5.02,10.04,5.02,5.02,33.65,2236.54,30.23,30.23,0.59,246.69,240.27,1144.61,4.40,0.25,1.32,2.66,0.18,0.00,0.11,281.50
2026-04-24T15:54:25.788,1777035265.788130,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.4447,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.44 m | valid=1690/10902 | roi_mode=full,WARNING (z=1.44m),1,1,2,1,"[{""cx"":206.12,""cy"":476.71,""w"":411.29,""h"":947.56,""x1"":0,""y1"":0,""x2"":69,""y2"":158,""conf"":0.9351,""depth_m"":2.9737,""depth_valid"":true},{""cx"":859.15,""cy"":449.92,""w"":82.68,""h"":112.44,""x1"":137,""y1"":66,""x2"":151,""y2"":84,""conf"":0.5816,""depth_m"":null,""depth_valid"":false}]",0.9351,206.12,476.71,411.29,947.56,2.9737,6.68,10.01,3.34,6.68,8.18,2422.99,39.39,39.39,0.42,246.69,240.27,1144.61,3.56,0.40,2.69,0.33,1.01,0.00,0.11,290.64
