wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,det_depth_valid_count,detections_json,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h,closest_depth_m,input_fps,output_fps,det_fps,safety_state_hz,e2e_latency_ms_disp_to_safety,e2e_latency_ms_det_to_safety,camera_node_ms,yolo_node_ms,depth_node_ms,safety_node_ms,total_system_latency_ms
2026-04-24T14:47:10.732,1777031230.732359,exp_latency_final,400_lux,latency_measurement,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":438.33,""cy"":441.81,""w"":90.65,""h"":93.62,""x1"":66,""y1"":66,""x2"":81,""y2"":81,""conf"":0.8405,""depth_m"":null,""depth_valid"":false},{""cx"":692.14,""cy"":447.23,""w"":88.23,""h"":118.99,""x1"":108,""y1"":65,""x2"":123,""y2"":84,""conf"":0.7762,""depth_m"":null,""depth_valid"":false}]",0.7762,692.14,447.23,88.23,118.99,,4.93,9.86,6.58,4.93,19.31,1060.63,0.37,165.87,0.43,0.15,1060.63
2026-04-24T14:47:10.823,1777031230.823106,exp_latency_final,400_lux,latency_measurement,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":438.33,""cy"":441.81,""w"":90.65,""h"":93.62,""x1"":66,""y1"":66,""x2"":81,""y2"":81,""conf"":0.8405,""depth_m"":null,""depth_valid"":false},{""cx"":692.14,""cy"":447.23,""w"":88.23,""h"":118.99,""x1"":108,""y1"":65,""x2"":123,""y2"":84,""conf"":0.7762,""depth_m"":null,""depth_valid"":false}]",0.7762,692.14,447.23,88.23,118.99,,4.29,10.01,5.72,4.29,19.31,1060.63,35.49,165.87,0.43,0.15,1060.63
2026-04-24T14:47:10.923,1777031230.923125,exp_latency_final,400_lux,latency_measurement,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":438.94,""cy"":441.49,""w"":91.91,""h"":93.76,""x1"":66,""y1"":66,""x2"":81,""y2"":81,""conf"":0.8339,""depth_m"":null,""depth_valid"":false},{""cx"":692.0,""cy"":447.71,""w"":88.19,""h"":118.75,""x1"":108,""y1"":65,""x2"":123,""y2"":85,""conf"":0.7785,""depth_m"":null,""depth_valid"":false}]",0.7785,692.00,447.71,88.19,118.75,,5.01,10.01,6.26,5.01,253.45,1104.19,2.36,168.91,0.44,0.86,1104.19
2026-04-24T14:47:11.025,1777031231.025079,exp_latency_final,400_lux,latency_measurement,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":440.01,""cy"":440.93,""w"":93.26,""h"":94.5,""x1"":66,""y1"":66,""x2"":81,""y2"":81,""conf"":0.8335,""depth_m"":null,""depth_valid"":false},{""cx"":691.73,""cy"":447.49,""w"":89.17,""h"":118.72,""x1"":108,""y1"":65,""x2"":123,""y2"":84,""conf"":0.788,""depth_m"":null,""depth_valid"":false}]",0.7880,691.73,447.49,89.17,118.72,,4.44,9.99,6.66,4.44,253.45,1104.19,36.98,155.89,0.44,0.86,1104.19
2026-04-24T14:47:11.123,1777031231.123192,exp_latency_final,400_lux,latency_measurement,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":440.01,""cy"":440.93,""w"":93.26,""h"":94.5,""x1"":66,""y1"":66,""x2"":81,""y2"":81,""conf"":0.8335,""depth_m"":null,""depth_valid"":false},{""cx"":691.73,""cy"":447.49,""w"":89.17,""h"":118.72,""x1"":108,""y1"":65,""x2"":123,""y2"":84,""conf"":0.788,""depth_m"":null,""depth_valid"":false}]",0.7880,691.73,447.49,89.17,118.72,,4.00,10.01,6.01,4.00,253.45,1104.19,37.74,155.89,0.44,0.86,1104.19
2026-04-24T14:47:11.222,1777031231.222952,exp_latency_final,400_lux,latency_measurement,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":439.45,""cy"":441.06,""w"":91.59,""h"":94.36,""x1"":66,""y1"":66,""x2"":81,""y2"":81,""conf"":0.8367,""depth_m"":null,""depth_valid"":false},{""cx"":691.76,""cy"":447.67,""w"":88.99,""h"":118.53,""x1"":108,""y1"":65,""x2"":123,""y2"":84,""conf"":0.7793,""depth_m"":null,""depth_valid"":false}]",0.7793,691.76,447.67,88.99,118.53,,3.64,10.01,6.37,3.64,253.45,1104.19,24.34,137.31,0.44,0.86,1104.19
2026-04-24T14:47:11.323,1777031231.322995,exp_latency_final,400_lux,latency_measurement,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":438.96,""cy"":441.12,""w"":91.29,""h"":94.23,""x1"":66,""y1"":66,""x2"":81,""y2"":81,""conf"":0.8429,""depth_m"":null,""depth_valid"":false},{""cx"":691.84,""cy"":447.99,""w"":89.05,""h"":119.01,""x1"":108,""y1"":65,""x2"":123,""y2"":85,""conf"":0.787,""depth_m"":null,""depth_valid"":false}]",0.7870,691.84,447.99,89.05,119.01,,19.99,10.00,10.00,10.00,349.30,1013.24,0.54,164.99,0.41,0.07,1013.24
2026-04-24T14:47:11.422,1777031231.422898,exp_latency_final,400_lux,latency_measurement,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":438.96,""cy"":441.12,""w"":91.29,""h"":94.23,""x1"":66,""y1"":66,""x2"":81,""y2"":81,""conf"":0.8429,""depth_m"":null,""depth_valid"":false},{""cx"":691.84,""cy"":447.99,""w"":89.05,""h"":119.01,""x1"":108,""y1"":65,""x2"":123,""y2"":85,""conf"":0.787,""depth_m"":null,""depth_valid"":false}]",0.7870,691.84,447.99,89.05,119.01,,15.00,10.00,5.00,5.00,349.30,1013.24,37.38,164.99,0.62,0.08,1013.24
2026-04-24T14:47:11.523,1777031231.523040,exp_latency_final,400_lux,latency_measurement,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":439.0,""cy"":441.22,""w"":90.59,""h"":94.75,""x1"":66,""y1"":66,""x2"":81,""y2"":81,""conf"":0.8421,""depth_m"":null,""depth_valid"":false},{""cx"":691.68,""cy"":447.64,""w"":88.91,""h"":118.58,""x1"":108,""y1"":65,""x2"":123,""y2"":84,""conf"":0.7863,""depth_m"":null,""depth_valid"":false}]",0.7863,691.68,447.64,88.91,118.58,,10.00,10.00,6.66,3.33,349.30,1013.24,34.31,125.52,0.62,0.08,1013.24
2026-04-24T14:47:11.622,1777031231.622936,exp_latency_final,400_lux,latency_measurement,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":440.27,""cy"":440.84,""w"":93.09,""h"":94.32,""x1"":66,""y1"":66,""x2"":81,""y2"":81,""conf"":0.8293,""depth_m"":null,""depth_valid"":false},{""cx"":691.85,""cy"":447.74,""w"":88.91,""h"":118.78,""x1"":108,""y1"":65,""x2"":123,""y2"":85,""conf"":0.7858,""depth_m"":null,""depth_valid"":false}]",0.7858,691.85,447.74,88.91,118.78,,10.00,10.00,7.50,5.00,5.74,1032.71,0.50,135.93,0.56,0.19,1032.71
2026-04-24T14:47:11.726,1777031231.726548,exp_latency_final,400_lux,latency_measurement,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":440.27,""cy"":440.84,""w"":93.09,""h"":94.32,""x1"":66,""y1"":66,""x2"":81,""y2"":81,""conf"":0.8293,""depth_m"":null,""depth_valid"":false},{""cx"":691.85,""cy"":447.74,""w"":88.91,""h"":118.78,""x1"":108,""y1"":65,""x2"":123,""y2"":85,""conf"":0.7858,""depth_m"":null,""depth_valid"":false}]",0.7858,691.85,447.74,88.91,118.78,,7.94,9.93,5.96,3.97,5.74,1032.71,37.45,135.93,0.56,0.19,1032.71
2026-04-24T14:47:11.823,1777031231.823224,exp_latency_final,400_lux,latency_measurement,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":439.46,""cy"":441.16,""w"":92.11,""h"":94.56,""x1"":66,""y1"":66,""x2"":81,""y2"":81,""conf"":0.8375,""depth_m"":null,""depth_valid"":false},{""cx"":691.82,""cy"":448.12,""w"":88.98,""h"":118.9,""x1"":108,""y1"":65,""x2"":123,""y2"":85,""conf"":0.7847,""depth_m"":null,""depth_valid"":false}]",0.7847,691.82,448.12,88.98,118.90,,6.66,10.00,6.66,3.33,5.74,1032.71,25.61,153.45,0.56,0.19,1032.71
2026-04-24T14:47:11.922,1777031231.922907,exp_latency_final,400_lux,latency_measurement,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":439.44,""cy"":440.93,""w"":91.6,""h"":94.91,""x1"":66,""y1"":66,""x2"":81,""y2"":81,""conf"":0.8411,""depth_m"":null,""depth_valid"":false},{""cx"":691.73,""cy"":447.74,""w"":88.96,""h"":119.17,""x1"":108,""y1"":65,""x2"":123,""y2"":85,""conf"":0.7898,""depth_m"":null,""depth_valid"":false}]",0.7898,691.73,447.74,88.96,119.17,,7.14,10.00,7.14,4.29,2.80,1264.21,0.36,167.70,0.70,0.21,1264.21
2026-04-24T14:47:12.022,1777031232.022924,exp_latency_final,400_lux,latency_measurement,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":439.44,""cy"":440.93,""w"":91.6,""h"":94.91,""x1"":66,""y1"":66,""x2"":81,""y2"":81,""conf"":0.8411,""depth_m"":null,""depth_valid"":false},{""cx"":691.73,""cy"":447.74,""w"":88.96,""h"":119.17,""x1"":108,""y1"":65,""x2"":123,""y2"":85,""conf"":0.7898,""depth_m"":null,""depth_valid"":false}]",0.7898,691.73,447.74,88.96,119.17,,6.25,10.00,6.25,3.75,2.80,1264.21,28.52,167.70,0.70,0.21,1264.21
2026-04-24T14:47:12.132,1777031232.132665,exp_latency_final,400_lux,latency_measurement,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":437.56,""cy"":440.64,""w"":89.21,""h"":95.54,""x1"":66,""y1"":65,""x2"":81,""y2"":81,""conf"":0.8471,""depth_m"":null,""depth_valid"":false},{""cx"":688.64,""cy"":447.88,""w"":94.28,""h"":119.26,""x1"":107,""y1"":65,""x2"":123,""y2"":85,""conf"":0.668,""depth_m"":null,""depth_valid"":false}]",0.6680,688.64,447.88,94.28,119.26,,5.50,9.89,6.60,3.30,2.80,1264.21,38.06,125.78,0.70,0.21,1264.21
2026-04-24T14:47:12.222,1777031232.222914,exp_latency_final,400_lux,latency_measurement,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":437.56,""cy"":440.64,""w"":89.21,""h"":95.54,""x1"":66,""y1"":65,""x2"":81,""y2"":81,""conf"":0.8471,""depth_m"":null,""depth_valid"":false},{""cx"":688.64,""cy"":447.88,""w"":94.28,""h"":119.26,""x1"":107,""y1"":65,""x2"":123,""y2"":85,""conf"":0.668,""depth_m"":null,""depth_valid"":false}]",0.6680,688.64,447.88,94.28,119.26,,5.00,10.00,6.00,3.00,2.80,1264.21,31.45,125.78,0.70,0.21,1264.21
2026-04-24T14:47:12.323,1777031232.323020,exp_latency_final,400_lux,latency_measurement,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":437.86,""cy"":440.61,""w"":88.89,""h"":95.26,""x1"":66,""y1"":65,""x2"":81,""y2"":81,""conf"":0.8418,""depth_m"":null,""depth_valid"":false}]",0.8418,437.86,440.61,88.89,95.26,,5.45,10.00,6.36,3.64,3.32,1077.94,0.53,204.30,0.41,1.65,1077.94
2026-04-24T14:47:12.423,1777031232.423025,exp_latency_final,400_lux,latency_measurement,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":437.11,""cy"":440.72,""w"":88.73,""h"":95.57,""x1"":66,""y1"":65,""x2"":80,""y2"":81,""conf"":0.8529,""depth_m"":null,""depth_valid"":false}]",0.8529,437.11,440.72,88.73,95.57,,0.00,10.00,10.00,0.00,3.32,1077.94,35.41,135.63,0.41,1.65,1077.94
2026-04-24T14:47:12.523,1777031232.523280,exp_latency_final,400_lux,latency_measurement,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":437.17,""cy"":440.6,""w"":89.14,""h"":95.7,""x1"":66,""y1"":65,""x2"":81,""y2"":81,""conf"":0.8591,""depth_m"":null,""depth_valid"":false}]",0.8591,437.17,440.60,89.14,95.70,,0.00,9.99,9.99,0.00,3.32,1077.94,31.96,137.48,0.41,1.65,1077.94
2026-04-24T14:47:12.622,1777031232.622903,exp_latency_final,400_lux,latency_measurement,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":437.17,""cy"":440.6,""w"":89.14,""h"":95.7,""x1"":66,""y1"":65,""x2"":81,""y2"":81,""conf"":0.8591,""depth_m"":null,""depth_valid"":false}]",0.8591,437.17,440.60,89.14,95.70,,0.00,10.00,6.67,0.00,3.32,1077.94,42.57,137.48,0.41,1.65,1077.94
2026-04-24T14:47:12.729,1777031232.729251,exp_latency_final,400_lux,latency_measurement,,,1.3339,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.33 m | valid=54/240 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":437.17,""cy"":440.6,""w"":89.14,""h"":95.7,""x1"":66,""y1"":65,""x2"":81,""y2"":81,""conf"":0.8591,""depth_m"":null,""depth_valid"":false}]",0.8591,437.17,440.60,89.14,95.70,,2.46,9.85,4.92,2.46,364.36,976.68,0.51,137.48,1.00,0.20,976.68
2026-04-24T14:47:12.823,1777031232.822994,exp_latency_final,400_lux,latency_measurement,,,1.3339,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.33 m | valid=54/240 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":437.15,""cy"":440.58,""w"":89.24,""h"":95.53,""x1"":66,""y1"":65,""x2"":81,""y2"":81,""conf"":0.8553,""depth_m"":null,""depth_valid"":false}]",0.8553,437.15,440.58,89.24,95.53,,2.00,10.00,6.00,2.00,364.36,976.68,30.40,258.12,1.00,0.20,976.68
2026-04-24T14:47:12.925,1777031232.925643,exp_latency_final,400_lux,latency_measurement,,,1.3339,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.33 m | valid=54/240 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":437.15,""cy"":440.58,""w"":89.24,""h"":95.53,""x1"":66,""y1"":65,""x2"":81,""y2"":81,""conf"":0.8553,""depth_m"":null,""depth_valid"":false}]",0.8553,437.15,440.58,89.24,95.53,,1.66,9.96,4.98,1.66,364.36,976.68,37.66,258.12,1.00,0.20,976.68
2026-04-24T14:47:13.022,1777031233.022949,exp_latency_final,400_lux,latency_measurement,,,1.4929,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.49 m | valid=239/240 | roi_mode=full,WARNING (z=1.49m),1,1,3,0,"[{""cx"":121.91,""cy"":478.75,""w"":242.88,""h"":950.34,""x1"":0,""y1"":1,""x2"":41,""y2"":159,""conf"":0.8573,""depth_m"":null,""depth_valid"":false},{""cx"":437.7,""cy"":440.21,""w"":88.88,""h"":95.75,""x1"":66,""y1"":65,""x2"":81,""y2"":81,""conf"":0.8412,""depth_m"":null,""depth_valid"":false},{""cx"":674.78,""cy"":448.03,""w"":100.02,""h"":119.28,""x1"":104,""y1"":65,""x2"":121,""y2"":85,""conf"":0.6308,""depth_m"":null,""depth_valid"":false}]",0.8573,121.91,478.75,242.88,950.34,,2.86,10.00,5.71,2.86,6.40,1044.99,0.45,171.15,1.40,0.21,1044.99
2026-04-24T14:47:13.123,1777031233.123174,exp_latency_final,400_lux,latency_measurement,,,1.4929,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.49 m | valid=239/240 | roi_mode=full,WARNING (z=1.49m),1,0,2,0,"[{""cx"":236.91,""cy"":480.44,""w"":405.23,""h"":952.81,""x1"":6,""y1"":1,""x2"":73,""y2"":159,""conf"":0.9255,""depth_m"":null,""depth_valid"":false},{""cx"":438.04,""cy"":440.24,""w"":86.83,""h"":95.58,""x1"":66,""y1"":65,""x2"":80,""y2"":81,""conf"":0.7975,""depth_m"":null,""depth_valid"":false}]",0.9255,236.91,480.44,405.23,952.81,,2.50,10.00,6.25,2.50,6.40,1044.99,34.24,149.38,1.40,0.21,1044.99
2026-04-24T14:47:13.223,1777031233.223045,exp_latency_final,400_lux,latency_measurement,,,1.4929,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.49 m | valid=239/240 | roi_mode=full,WARNING (z=1.49m),1,0,2,0,"[{""cx"":236.91,""cy"":480.44,""w"":405.23,""h"":952.81,""x1"":6,""y1"":1,""x2"":73,""y2"":159,""conf"":0.9255,""depth_m"":null,""depth_valid"":false},{""cx"":438.04,""cy"":440.24,""w"":86.83,""h"":95.58,""x1"":66,""y1"":65,""x2"":80,""y2"":81,""conf"":0.7975,""depth_m"":null,""depth_valid"":false}]",0.9255,236.91,480.44,405.23,952.81,,2.22,10.00,5.56,2.22,6.40,1044.99,37.55,149.38,1.40,0.21,1044.99
2026-04-24T14:47:13.322,1777031233.322912,exp_latency_final,400_lux,latency_measurement,,,1.4929,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.49 m | valid=239/240 | roi_mode=full,WARNING (z=1.49m),1,0,3,0,"[{""cx"":323.61,""cy"":482.36,""w"":537.8,""h"":955.28,""x1"":9,""y1"":1,""x2"":99,""y2"":160,""conf"":0.9091,""depth_m"":null,""depth_valid"":false},{""cx"":437.92,""cy"":440.41,""w"":91.01,""h"":95.75,""x1"":66,""y1"":65,""x2"":81,""y2"":81,""conf"":0.64,""depth_m"":null,""depth_valid"":false},{""cx"":676.5,""cy"":448.27,""w"":95.18,""h"":121.2,""x1"":105,""y1"":65,""x2"":121,""y2"":85,""conf"":0.5647,""depth_m"":null,""depth_valid"":false}]",0.9091,323.61,482.36,537.80,955.28,,2.00,10.00,6.00,2.00,6.40,1044.99,35.83,146.52,1.40,0.21,1044.99
2026-04-24T14:47:13.423,1777031233.423081,exp_latency_final,400_lux,latency_measurement,,,1.5799,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.58 m | valid=240/240 | roi_mode=full,SAFE (z=1.58m),0,1,2,0,"[{""cx"":377.68,""cy"":477.8,""w"":553.89,""h"":945.03,""x1"":17,""y1"":1,""x2"":109,""y2"":158,""conf"":0.9017,""depth_m"":null,""depth_valid"":false},{""cx"":675.41,""cy"":447.9,""w"":97.82,""h"":121.78,""x1"":105,""y1"":65,""x2"":121,""y2"":85,""conf"":0.5758,""depth_m"":null,""depth_valid"":false}]",0.9017,377.68,477.80,553.89,945.03,,2.73,10.00,6.36,2.73,5.78,1153.37,37.11,147.01,1.88,1.73,1153.37
2026-04-24T14:47:13.522,1777031233.522918,exp_latency_final,400_lux,latency_measurement,,,1.5799,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.58 m | valid=240/240 | roi_mode=full,SAFE (z=1.58m),0,0,2,0,"[{""cx"":377.68,""cy"":477.8,""w"":553.89,""h"":945.03,""x1"":17,""y1"":1,""x2"":109,""y2"":158,""conf"":0.9017,""depth_m"":null,""depth_valid"":false},{""cx"":675.41,""cy"":447.9,""w"":97.82,""h"":121.78,""x1"":105,""y1"":65,""x2"":121,""y2"":85,""conf"":0.5758,""depth_m"":null,""depth_valid"":false}]",0.9017,377.68,477.80,553.89,945.03,,0.00,10.02,0.00,0.00,5.78,1153.37,32.76,147.01,1.88,1.73,1153.37
2026-04-24T14:47:13.623,1777031233.623187,exp_latency_final,400_lux,latency_measurement,,,1.5799,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.58 m | valid=240/240 | roi_mode=full,SAFE (z=1.58m),0,0,1,0,"[{""cx"":418.58,""cy"":479.79,""w"":513.62,""h"":957.22,""x1"":27,""y1"":0,""x2"":113,""y2"":160,""conf"":0.9286,""depth_m"":null,""depth_valid"":false}]",0.9286,418.58,479.79,513.62,957.22,,0.00,9.99,5.00,0.00,5.78,1153.37,53.39,152.56,1.88,1.73,1153.37
2026-04-24T14:47:13.723,1777031233.723403,exp_latency_final,400_lux,latency_measurement,,,1.6674,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.67 m | valid=8174/13760 | roi_mode=full,SAFE (z=1.67m),0,1,1,0,"[{""cx"":493.05,""cy"":480.89,""w"":506.72,""h"":956.75,""x1"":40,""y1"":0,""x2"":125,""y2"":160,""conf"":0.9366,""depth_m"":null,""depth_valid"":false}]",0.9366,493.05,480.89,506.72,956.75,,3.33,9.99,6.66,3.33,13.50,1164.16,33.04,139.84,2.86,0.23,1164.16
2026-04-24T14:47:13.822,1777031233.822883,exp_latency_final,400_lux,latency_measurement,,,1.6674,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.67 m | valid=8174/13760 | roi_mode=full,SAFE (z=1.67m),0,0,1,0,"[{""cx"":493.05,""cy"":480.89,""w"":506.72,""h"":956.75,""x1"":40,""y1"":0,""x2"":125,""y2"":160,""conf"":0.9366,""depth_m"":null,""depth_valid"":false}]",0.9366,493.05,480.89,506.72,956.75,,2.50,10.00,5.00,2.50,13.50,1164.16,35.83,139.84,2.86,0.23,1164.16
2026-04-24T14:47:13.923,1777031233.923282,exp_latency_final,400_lux,latency_measurement,,,1.6703,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.67 m | valid=7809/13600 | roi_mode=full,SAFE (z=1.67m),0,0,1,0,"[{""cx"":531.5,""cy"":478.12,""w"":485.69,""h"":952.19,""x1"":48,""y1"":0,""x2"":129,""y2"":159,""conf"":0.9417,""depth_m"":null,""depth_valid"":false}]",0.9417,531.50,478.12,485.69,952.19,,4.00,10.00,6.00,4.00,18.47,1185.66,2.74,181.82,1.60,0.15,1185.66
2026-04-24T14:47:14.023,1777031234.023272,exp_latency_final,400_lux,latency_measurement,,,1.6817,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.68 m | valid=8430/12879 | roi_mode=full,SAFE (z=1.67m),0,0,1,0,"[{""cx"":531.5,""cy"":478.12,""w"":485.69,""h"":952.19,""x1"":48,""y1"":0,""x2"":129,""y2"":159,""conf"":0.9417,""depth_m"":null,""depth_valid"":false}]",0.9417,531.50,478.12,485.69,952.19,,6.66,10.00,5.00,3.33,18.47,1185.66,39.55,181.82,1.32,0.06,1185.66
2026-04-24T14:47:14.123,1777031234.123866,exp_latency_final,400_lux,latency_measurement,,,1.6817,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.68 m | valid=8430/12879 | roi_mode=full,SAFE (z=1.67m),0,0,1,0,"[{""cx"":609.63,""cy"":478.31,""w"":480.4,""h"":952.62,""x1"":62,""y1"":0,""x2"":142,""y2"":159,""conf"":0.9395,""depth_m"":null,""depth_valid"":false}]",0.9395,609.63,478.31,480.40,952.62,,5.71,9.99,5.71,2.85,18.47,1185.66,38.28,215.46,1.32,0.06,1185.66
2026-04-24T14:47:14.232,1777031234.232159,exp_latency_final,400_lux,latency_measurement,,,1.6817,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.68 m | valid=8430/12879 | roi_mode=full,SAFE (z=1.67m),0,0,1,0,"[{""cx"":609.63,""cy"":478.31,""w"":480.4,""h"":952.62,""x1"":62,""y1"":0,""x2"":142,""y2"":159,""conf"":0.9395,""depth_m"":null,""depth_valid"":false}]",0.9395,609.63,478.31,480.40,952.62,,4.94,9.89,4.94,2.47,18.47,1185.66,12.52,215.46,1.32,0.06,1185.66
2026-04-24T14:47:14.323,1777031234.322990,exp_latency_final,400_lux,latency_measurement,,,1.6817,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.68 m | valid=8430/12879 | roi_mode=full,SAFE (z=1.67m),0,0,1,0,"[{""cx"":612.42,""cy"":477.48,""w"":456.44,""h"":952.01,""x1"":64,""y1"":0,""x2"":141,""y2"":159,""conf"":0.946,""depth_m"":null,""depth_valid"":false}]",0.9460,612.42,477.48,456.44,952.01,,4.44,10.00,5.56,2.22,18.47,1185.66,29.92,144.96,1.32,0.06,1185.66
2026-04-24T14:47:14.423,1777031234.423072,exp_latency_final,400_lux,latency_measurement,,,1.6829,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.68 m | valid=7903/12243 | roi_mode=full,SAFE (z=1.68m),0,1,1,0,"[{""cx"":585.83,""cy"":480.16,""w"":381.18,""h"":955.5,""x1"":66,""y1"":0,""x2"":130,""y2"":160,""conf"":0.9497,""depth_m"":null,""depth_valid"":false}]",0.9497,585.83,480.16,381.18,955.50,,5.00,10.00,6.00,3.00,5.93,1362.87,51.49,136.97,1.44,0.14,1362.87
2026-04-24T14:47:14.522,1777031234.522923,exp_latency_final,400_lux,latency_measurement,,,1.6829,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.68 m | valid=7903/12243 | roi_mode=full,SAFE (z=1.68m),0,0,1,0,"[{""cx"":585.83,""cy"":480.16,""w"":381.18,""h"":955.5,""x1"":66,""y1"":0,""x2"":130,""y2"":160,""conf"":0.9497,""depth_m"":null,""depth_valid"":false}]",0.9497,585.83,480.16,381.18,955.50,,4.55,10.00,5.46,2.73,5.93,1362.87,35.37,136.97,1.44,0.14,1362.87
2026-04-24T14:47:14.624,1777031234.624344,exp_latency_final,400_lux,latency_measurement,,,1.6829,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.68 m | valid=7903/12243 | roi_mode=full,SAFE (z=1.68m),0,0,1,0,"[{""cx"":587.25,""cy"":481.07,""w"":385.37,""h"":957.87,""x1"":66,""y1"":0,""x2"":130,""y2"":160,""conf"":0.951,""depth_m"":null,""depth_valid"":false}]",0.9510,587.25,481.07,385.37,957.87,,0.00,9.86,9.86,0.00,5.93,1362.87,40.40,142.42,1.44,0.14,1362.87
