wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h
2026-04-14T14:25:09.803,1776165909.803186,distance_accuracy,1300lux,static,1.100,point_04,1.1068,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=9002/13588 | roi_mode=full,WARNING (z=1.11m),1,1,1,0.9383,687.63,476.43,515.53,947.11
2026-04-14T14:25:09.903,1776165909.903284,distance_accuracy,1300lux,static,1.100,point_04,1.1073,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8698/13588 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9376,687.44,476.22,515.09,946.65
2026-04-14T14:25:10.003,1776165910.003522,distance_accuracy,1300lux,static,1.100,point_04,1.1073,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8620/13588 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9376,687.44,476.22,515.09,946.65
2026-04-14T14:25:10.107,1776165910.107026,distance_accuracy,1300lux,static,1.100,point_04,1.1095,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8992/13588 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9380,687.64,476.43,515.62,947.09
2026-04-14T14:25:10.206,1776165910.206115,distance_accuracy,1300lux,static,1.100,point_04,1.1099,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8693/13588 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9380,687.64,476.43,515.62,947.09
2026-04-14T14:25:10.303,1776165910.303180,distance_accuracy,1300lux,static,1.100,point_04,1.1076,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8608/13588 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9375,688.09,476.41,516.19,947.14
2026-04-14T14:25:10.403,1776165910.403513,distance_accuracy,1300lux,static,1.100,point_04,1.1095,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8604/13588 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9375,688.09,476.41,516.19,947.14
2026-04-14T14:25:10.504,1776165910.504842,distance_accuracy,1300lux,static,1.100,point_04,1.1100,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8744/13588 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9379,688.09,476.50,516.61,947.06
2026-04-14T14:25:10.603,1776165910.603223,distance_accuracy,1300lux,static,1.100,point_04,1.1052,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8629/13588 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9379,688.09,476.50,516.61,947.06
2026-04-14T14:25:10.703,1776165910.703543,distance_accuracy,1300lux,static,1.100,point_04,1.1068,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8504/13588 | roi_mode=full,WARNING (z=1.10m),1,1,1,0.9377,688.03,476.42,516.91,946.68
2026-04-14T14:25:10.803,1776165910.803230,distance_accuracy,1300lux,static,1.100,point_04,1.1047,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.10 m | valid=8580/13502 | roi_mode=full,WARNING (z=1.10m),1,0,1,0.9377,688.03,476.42,516.91,946.68
2026-04-14T14:25:10.903,1776165910.903476,distance_accuracy,1300lux,static,1.100,point_04,1.1047,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.10 m | valid=8913/13502 | roi_mode=full,WARNING (z=1.10m),1,0,1,0.9379,688.12,476.33,517.17,946.60
2026-04-14T14:25:11.003,1776165911.003252,distance_accuracy,1300lux,static,1.100,point_04,1.1047,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.10 m | valid=8910/13502 | roi_mode=full,WARNING (z=1.10m),1,0,1,0.9379,688.12,476.33,517.17,946.60
2026-04-14T14:25:11.103,1776165911.103611,distance_accuracy,1300lux,static,1.100,point_04,1.1042,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.10 m | valid=8494/13502 | roi_mode=full,WARNING (z=1.10m),1,0,1,0.9379,688.18,476.49,517.31,947.00
2026-04-14T14:25:11.203,1776165911.203169,distance_accuracy,1300lux,static,1.100,point_04,1.1021,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.10 m | valid=8911/13588 | roi_mode=full,WARNING (z=1.10m),1,0,1,0.9379,688.18,476.49,517.31,947.00
2026-04-14T14:25:11.303,1776165911.303515,distance_accuracy,1300lux,static,1.100,point_04,1.1021,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.10 m | valid=8584/13588 | roi_mode=full,WARNING (z=1.10m),1,0,1,0.9382,688.18,476.48,517.49,946.95
2026-04-14T14:25:11.405,1776165911.405080,distance_accuracy,1300lux,static,1.100,point_04,1.1023,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.10 m | valid=8249/13502 | roi_mode=full,WARNING (z=1.10m),1,0,1,0.9382,688.18,476.48,517.49,946.95
2026-04-14T14:25:11.506,1776165911.506543,distance_accuracy,1300lux,static,1.100,point_04,1.0999,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.10 m | valid=8659/13502 | roi_mode=full,WARNING (z=1.10m),1,0,1,0.9382,688.18,476.48,517.49,946.95
2026-04-14T14:25:11.603,1776165911.603445,distance_accuracy,1300lux,static,1.100,point_04,1.1020,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.10 m | valid=8861/13502 | roi_mode=full,WARNING (z=1.10m),1,0,1,0.9385,688.32,476.46,517.74,946.82
2026-04-14T14:25:11.703,1776165911.703298,distance_accuracy,1300lux,static,1.100,point_04,1.1016,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.10 m | valid=8554/13502 | roi_mode=full,WARNING (z=1.10m),1,0,1,0.9385,688.32,476.46,517.74,946.82
2026-04-14T14:25:11.804,1776165911.804215,distance_accuracy,1300lux,static,1.100,point_04,1.1020,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.10 m | valid=8442/13502 | roi_mode=full,WARNING (z=1.10m),1,0,1,0.9381,688.05,476.42,517.86,946.69
2026-04-14T14:25:11.903,1776165911.903265,distance_accuracy,1300lux,static,1.100,point_04,1.1067,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8842/13502 | roi_mode=full,WARNING (z=1.10m),1,0,1,0.9381,688.05,476.42,517.86,946.69
2026-04-14T14:25:12.007,1776165912.007030,distance_accuracy,1300lux,static,1.100,point_04,1.1049,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.10 m | valid=8878/13502 | roi_mode=full,WARNING (z=1.10m),1,0,1,0.9380,688.16,476.45,518.10,946.80
2026-04-14T14:25:12.104,1776165912.104295,distance_accuracy,1300lux,static,1.100,point_04,1.1063,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8565/13502 | roi_mode=full,WARNING (z=1.11m),1,1,1,0.9380,688.16,476.45,518.10,946.80
2026-04-14T14:25:12.203,1776165912.203209,distance_accuracy,1300lux,static,1.100,point_04,1.1021,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.10 m | valid=8492/13502 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9381,687.92,476.49,518.14,946.91
2026-04-14T14:25:12.303,1776165912.303870,distance_accuracy,1300lux,static,1.100,point_04,1.1042,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.10 m | valid=8605/13502 | roi_mode=full,WARNING (z=1.10m),1,1,1,0.9390,687.49,476.81,518.75,947.49
2026-04-14T14:25:12.403,1776165912.403183,distance_accuracy,1300lux,static,1.100,point_04,1.1025,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.10 m | valid=8496/13502 | roi_mode=full,WARNING (z=1.11m),1,1,1,0.9390,687.49,476.81,518.75,947.49
2026-04-14T14:25:12.504,1776165912.504703,distance_accuracy,1300lux,static,1.100,point_04,1.1046,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.10 m | valid=8006/13502 | roi_mode=full,WARNING (z=1.10m),1,1,1,0.9387,687.10,476.00,518.64,945.89
2026-04-14T14:25:12.603,1776165912.603294,distance_accuracy,1300lux,static,1.100,point_04,1.1068,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8120/13502 | roi_mode=full,WARNING (z=1.11m),1,1,1,0.9387,687.10,476.00,518.64,945.89
2026-04-14T14:25:12.703,1776165912.703074,distance_accuracy,1300lux,static,1.100,point_04,1.1047,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.10 m | valid=8509/13502 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9387,687.10,476.00,518.64,945.89
2026-04-14T14:25:12.803,1776165912.803243,distance_accuracy,1300lux,static,1.100,point_04,1.1068,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8506/13502 | roi_mode=full,WARNING (z=1.10m),1,1,1,0.9383,687.16,476.41,518.47,946.71
2026-04-14T14:25:12.904,1776165912.904194,distance_accuracy,1300lux,static,1.100,point_04,1.1094,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8271/13502 | roi_mode=full,WARNING (z=1.11m),1,1,1,0.9391,686.57,476.24,518.01,946.58
2026-04-14T14:25:13.003,1776165913.003159,distance_accuracy,1300lux,static,1.100,point_04,1.1074,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8596/13746 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9391,686.57,476.24,518.01,946.58
2026-04-14T14:25:13.103,1776165913.103211,distance_accuracy,1300lux,static,1.100,point_04,1.1073,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8533/13746 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9391,686.57,476.24,518.01,946.58
2026-04-14T14:25:13.203,1776165913.203257,distance_accuracy,1300lux,static,1.100,point_04,1.1099,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8534/13588 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9392,686.63,476.50,517.94,947.05
2026-04-14T14:25:13.303,1776165913.303524,distance_accuracy,1300lux,static,1.100,point_04,1.1076,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8687/13588 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9389,686.48,476.36,517.89,946.74
2026-04-14T14:25:13.403,1776165913.403629,distance_accuracy,1300lux,static,1.100,point_04,1.1099,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=9026/13746 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9389,686.48,476.36,517.89,946.74
2026-04-14T14:25:13.503,1776165913.503311,distance_accuracy,1300lux,static,1.100,point_04,1.1153,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=9023/13746 | roi_mode=full,WARNING (z=1.12m),1,1,1,0.9392,686.32,476.50,517.97,947.17
2026-04-14T14:25:13.605,1776165913.605416,distance_accuracy,1300lux,static,1.100,point_04,1.1127,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8592/13746 | roi_mode=full,WARNING (z=1.11m),1,1,1,0.9392,686.32,476.50,517.97,947.17
2026-04-14T14:25:13.703,1776165913.703482,distance_accuracy,1300lux,static,1.100,point_04,1.1174,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=8991/13746 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9388,686.32,476.43,517.86,946.93
2026-04-14T14:25:13.803,1776165913.803315,distance_accuracy,1300lux,static,1.100,point_04,1.1155,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=8238/13746 | roi_mode=full,WARNING (z=1.12m),1,1,1,0.9388,686.32,476.43,517.86,946.93
2026-04-14T14:25:13.903,1776165913.903132,distance_accuracy,1300lux,static,1.100,point_04,1.1175,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=8174/13746 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9386,686.08,476.10,518.25,946.36
2026-04-14T14:25:14.003,1776165914.003207,distance_accuracy,1300lux,static,1.100,point_04,1.1182,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=8995/13746 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9386,686.08,476.10,518.25,946.36
2026-04-14T14:25:14.104,1776165914.104098,distance_accuracy,1300lux,static,1.100,point_04,1.1228,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=8820/13746 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9389,685.60,476.60,517.77,947.57
2026-04-14T14:25:14.203,1776165914.203185,distance_accuracy,1300lux,static,1.100,point_04,1.1208,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=8529/13746 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9389,685.60,476.60,517.77,947.57
2026-04-14T14:25:14.303,1776165914.303205,distance_accuracy,1300lux,static,1.100,point_04,1.1210,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=8916/13746 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9387,685.64,476.72,517.84,947.72
2026-04-14T14:25:14.404,1776165914.404038,distance_accuracy,1300lux,static,1.100,point_04,1.1208,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=9168/13746 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9387,685.64,476.72,517.84,947.72
2026-04-14T14:25:14.503,1776165914.503189,distance_accuracy,1300lux,static,1.100,point_04,1.1159,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=8589/13746 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9396,685.45,476.49,517.96,947.24
2026-04-14T14:25:14.603,1776165914.603436,distance_accuracy,1300lux,static,1.100,point_04,1.1179,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=8974/13746 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9396,685.45,476.49,517.96,947.24
2026-04-14T14:25:14.703,1776165914.703242,distance_accuracy,1300lux,static,1.100,point_04,1.1182,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=8648/13746 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9398,685.05,476.29,517.56,947.23
2026-04-14T14:25:14.805,1776165914.805888,distance_accuracy,1300lux,static,1.100,point_04,1.1156,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=8574/13746 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9398,685.05,476.29,517.56,947.23
2026-04-14T14:25:14.903,1776165914.903944,distance_accuracy,1300lux,static,1.100,point_04,1.1154,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=8522/13746 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9403,684.72,476.56,517.13,947.60
2026-04-14T14:25:15.003,1776165915.003541,distance_accuracy,1300lux,static,1.100,point_04,1.1175,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=8596/13746 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9410,684.56,476.38,517.11,947.21
2026-04-14T14:25:15.103,1776165915.103288,distance_accuracy,1300lux,static,1.100,point_04,1.1179,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=8657/13746 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9410,684.56,476.38,517.11,947.21
2026-04-14T14:25:15.205,1776165915.205039,distance_accuracy,1300lux,static,1.100,point_04,1.1201,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=8283/13588 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9420,683.34,475.74,516.21,946.19
2026-04-14T14:25:15.303,1776165915.303458,distance_accuracy,1300lux,static,1.100,point_04,1.1206,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=9053/13588 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9420,683.34,475.74,516.21,946.19
2026-04-14T14:25:15.403,1776165915.403183,distance_accuracy,1300lux,static,1.100,point_04,1.1255,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.13 m | valid=8836/13588 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9436,682.11,476.27,515.28,947.21
2026-04-14T14:25:15.504,1776165915.504602,distance_accuracy,1300lux,static,1.100,point_04,1.1208,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=8718/13588 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9436,682.11,476.27,515.28,947.21
2026-04-14T14:25:15.603,1776165915.603799,distance_accuracy,1300lux,static,1.100,point_04,1.1234,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=8448/13588 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9435,681.57,475.96,515.00,946.49
2026-04-14T14:25:15.703,1776165915.703252,distance_accuracy,1300lux,static,1.100,point_04,1.1210,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=8711/13588 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9435,681.57,475.96,515.00,946.49
2026-04-14T14:25:15.803,1776165915.803292,distance_accuracy,1300lux,static,1.100,point_04,1.1234,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=9155/13588 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9438,680.68,475.74,513.27,946.04
2026-04-14T14:25:15.903,1776165915.903657,distance_accuracy,1300lux,static,1.100,point_04,1.1234,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=8609/13588 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9438,680.68,475.74,513.27,946.04
2026-04-14T14:25:16.003,1776165916.003953,distance_accuracy,1300lux,static,1.100,point_04,1.1235,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=9097/13588 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9438,680.99,475.76,513.09,946.20
2026-04-14T14:25:16.103,1776165916.103971,distance_accuracy,1300lux,static,1.100,point_04,1.1235,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=9097/13588 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9438,680.99,475.76,513.09,946.20
2026-04-14T14:25:16.204,1776165916.204261,distance_accuracy,1300lux,static,1.100,point_04,1.1235,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=8791/13588 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9438,681.32,475.91,512.87,946.47
2026-04-14T14:25:16.304,1776165916.304145,distance_accuracy,1300lux,static,1.100,point_04,1.1235,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=8645/13588 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9438,681.32,475.91,512.87,946.47
2026-04-14T14:25:16.403,1776165916.403555,distance_accuracy,1300lux,static,1.100,point_04,1.1197,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=9056/13588 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9437,681.54,475.87,512.44,946.35
2026-04-14T14:25:16.503,1776165916.503192,distance_accuracy,1300lux,static,1.100,point_04,1.1227,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=9146/13588 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9437,681.54,475.87,512.44,946.35
2026-04-14T14:25:16.603,1776165916.603326,distance_accuracy,1300lux,static,1.100,point_04,1.1210,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=8619/13588 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9431,682.15,476.20,512.21,947.10
2026-04-14T14:25:16.703,1776165916.703903,distance_accuracy,1300lux,static,1.100,point_04,1.1156,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=8225/13588 | roi_mode=full,WARNING (z=1.12m),1,0,1,0.9431,682.15,476.20,512.21,947.10
2026-04-14T14:25:16.803,1776165916.803233,distance_accuracy,1300lux,static,1.100,point_04,1.1171,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=9010/13588 | roi_mode=full,WARNING (z=1.11m),1,1,1,0.9431,682.15,476.20,512.21,947.10
2026-04-14T14:25:16.903,1776165916.903167,distance_accuracy,1300lux,static,1.100,point_04,1.1178,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.12 m | valid=9013/13588 | roi_mode=full,WARNING (z=1.12m),1,1,1,0.9431,682.65,475.76,513.12,946.30
2026-04-14T14:25:17.003,1776165917.003233,distance_accuracy,1300lux,static,1.100,point_04,1.1103,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.11 m | valid=8573/13588 | roi_mode=full,WARNING (z=1.11m),1,1,1,0.9392,686.79,476.34,514.60,947.01
2026-04-14T14:25:17.105,1776165917.105675,distance_accuracy,1300lux,static,1.100,point_04,1.0875,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.09 m | valid=8295/13588 | roi_mode=full,WARNING (z=1.11m),1,0,1,0.9392,686.79,476.34,514.60,947.01
2026-04-14T14:25:17.203,1776165917.203910,distance_accuracy,1300lux,static,1.100,point_04,1.0743,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.07 m | valid=8216/13588 | roi_mode=full,WARNING (z=1.08m),1,1,1,0.9394,688.40,476.18,511.28,946.35
2026-04-14T14:25:17.303,1776165917.303255,distance_accuracy,1300lux,static,1.100,point_04,1.0585,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.06 m | valid=7575/13502 | roi_mode=full,WARNING (z=1.06m),1,1,1,0.9394,688.40,476.18,511.28,946.35
2026-04-14T14:25:17.404,1776165917.404928,distance_accuracy,1300lux,static,1.100,point_04,1.0456,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.05 m | valid=8115/13502 | roi_mode=full,WARNING (z=1.05m),1,1,1,0.9394,688.40,476.18,511.28,946.35
2026-04-14T14:25:17.503,1776165917.503761,distance_accuracy,1300lux,static,1.100,point_04,1.0186,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.02 m | valid=7694/13588 | roi_mode=full,WARNING (z=1.05m),1,0,1,0.9390,689.59,475.87,512.47,945.77
2026-04-14T14:25:17.603,1776165917.603874,distance_accuracy,1300lux,static,1.100,point_04,0.9664,1,1,1,detected=True | in_zone=True | depth_valid=True | z=0.97 m | valid=6312/13588 | roi_mode=full,WARNING (z=1.00m),1,1,1,0.9369,696.24,476.08,519.79,945.76
2026-04-14T14:25:17.703,1776165917.703498,distance_accuracy,1300lux,static,1.100,point_04,0.9351,1,1,1,detected=True | in_zone=True | depth_valid=True | z=0.94 m | valid=6395/13659 | roi_mode=full,WARNING (z=0.95m),1,1,1,0.9369,696.24,476.08,519.79,945.76
2026-04-14T14:25:17.804,1776165917.804238,distance_accuracy,1300lux,static,1.100,point_04,0.8554,1,1,1,detected=True | in_zone=True | depth_valid=True | z=0.86 m | valid=5764/13659 | roi_mode=full,WARNING (z=0.87m),1,1,1,0.9369,696.24,476.08,519.79,945.76
2026-04-14T14:25:17.905,1776165917.905924,distance_accuracy,1300lux,static,1.100,point_04,0.8416,1,1,1,detected=True | in_zone=True | depth_valid=True | z=0.84 m | valid=6227/14444 | roi_mode=full,WARNING (z=0.87m),1,0,1,0.9381,705.07,472.90,545.97,941.46
2026-04-14T14:25:18.003,1776165918.003238,distance_accuracy,1300lux,static,1.100,point_04,0.7520,1,1,1,detected=True | in_zone=True | depth_valid=True | z=0.75 m | valid=2974/14444 | roi_mode=full,DANGEROUS (z=0.79m),2,1,1,0.9381,705.07,472.90,545.97,941.46
2026-04-14T14:25:18.103,1776165918.103839,distance_accuracy,1300lux,static,1.100,point_04,1.0933,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.09 m | valid=2477/15168 | roi_mode=full,WARNING (z=1.09m),1,1,1,0.9335,710.82,475.80,574.42,945.83
2026-04-14T14:25:18.203,1776165918.203926,distance_accuracy,1300lux,static,1.100,point_04,1.8133,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.81 m | valid=2137/15168 | roi_mode=full,SAFE (z=1.81m),0,1,1,0.9335,710.82,475.80,574.42,945.83
2026-04-14T14:25:18.303,1776165918.303329,distance_accuracy,1300lux,static,1.100,point_04,2.0850,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.08 m | valid=2375/16274 | roi_mode=full,SAFE (z=1.81m),0,0,1,0.9353,686.23,477.18,615.22,947.85
2026-04-14T14:25:18.403,1776165918.403263,distance_accuracy,1300lux,static,1.100,point_04,2.1422,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.14 m | valid=2359/16274 | roi_mode=full,SAFE (z=2.14m),0,1,1,0.9353,686.23,477.18,615.22,947.85
2026-04-14T14:25:18.505,1776165918.505038,distance_accuracy,1300lux,static,1.100,point_04,2.1528,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.15 m | valid=2356/17270 | roi_mode=full,SAFE (z=2.15m),0,1,1,0.9324,650.20,476.16,656.71,946.29
2026-04-14T14:25:18.603,1776165918.603256,distance_accuracy,1300lux,static,1.100,point_04,2.1529,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.15 m | valid=2343/17270 | roi_mode=full,SAFE (z=2.15m),0,0,1,0.9324,650.20,476.16,656.71,946.29
2026-04-14T14:25:18.703,1776165918.703337,distance_accuracy,1300lux,static,1.100,point_04,2.1529,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.15 m | valid=2293/17270 | roi_mode=full,SAFE (z=2.15m),0,0,1,0.9324,650.20,476.16,656.71,946.29
2026-04-14T14:25:18.804,1776165918.804410,distance_accuracy,1300lux,static,1.100,point_04,2.1415,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.14 m | valid=2190/17380 | roi_mode=full,SAFE (z=2.16m),0,1,1,0.9328,623.12,475.42,655.91,945.05
2026-04-14T14:25:18.904,1776165918.904142,distance_accuracy,1300lux,static,1.100,point_04,2.1339,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.13 m | valid=2189/17380 | roi_mode=full,SAFE (z=2.13m),0,1,1,0.9328,623.12,475.42,655.91,945.05
2026-04-14T14:25:19.003,1776165919.003388,distance_accuracy,1300lux,static,1.100,point_04,2.1338,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.13 m | valid=2034/16485 | roi_mode=full,SAFE (z=2.13m),0,0,1,0.9298,602.18,476.24,629.23,946.16
2026-04-14T14:25:19.104,1776165919.104906,distance_accuracy,1300lux,static,1.100,point_04,2.1233,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.12 m | valid=2004/16485 | roi_mode=full,SAFE (z=2.13m),0,0,1,0.9298,602.18,476.24,629.23,946.16
2026-04-14T14:25:19.205,1776165919.205898,distance_accuracy,1300lux,static,1.100,point_04,2.1326,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.13 m | valid=2032/16485 | roi_mode=full,SAFE (z=2.13m),0,0,1,0.9298,602.18,476.24,629.23,946.16
2026-04-14T14:25:19.303,1776165919.303260,distance_accuracy,1300lux,static,1.100,point_04,2.1137,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.11 m | valid=2124/16854 | roi_mode=full,SAFE (z=2.12m),0,1,1,0.9319,560.25,477.84,633.88,949.99
2026-04-14T14:25:19.403,1776165919.403341,distance_accuracy,1300lux,static,1.100,point_04,2.1213,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.12 m | valid=2150/16854 | roi_mode=full,SAFE (z=2.12m),0,0,1,0.9319,560.25,477.84,633.88,949.99
