wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,det_depth_valid_count,detections_json,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h,closest_depth_m
2026-04-22T14:47:30.398,1776858450.398276,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.8595,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.86 m | valid=8232/9891 | roi_mode=full,SAFE (z=1.86m),0,0,2,0,"[{""cx"":798.47,""cy"":471.17,""w"":378.89,""h"":940.13,""x1"":102,""y1"":0,""x2"":165,""y2"":157,""conf"":0.9456,""depth_m"":null,""depth_valid"":false},{""cx"":543.91,""cy"":436.55,""w"":259.9,""h"":871.64,""x1"":69,""y1"":0,""x2"":113,""y2"":145,""conf"":0.8984,""depth_m"":null,""depth_valid"":false}]",0.9456,798.47,471.17,378.89,940.13,
2026-04-22T14:47:30.497,1776858450.497695,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.8649,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.86 m | valid=7928/9891 | roi_mode=full,SAFE (z=1.86m),0,0,2,0,"[{""cx"":796.43,""cy"":472.23,""w"":358.78,""h"":943.08,""x1"":103,""y1"":0,""x2"":163,""y2"":157,""conf"":0.9373,""depth_m"":null,""depth_valid"":false},{""cx"":561.42,""cy"":436.51,""w"":234.03,""h"":869.57,""x1"":74,""y1"":0,""x2"":113,""y2"":145,""conf"":0.8437,""depth_m"":null,""depth_valid"":false}]",0.9373,796.43,472.23,358.78,943.08,
2026-04-22T14:47:30.597,1776858450.597905,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.8590,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.86 m | valid=7614/9420 | roi_mode=full,SAFE (z=1.86m),0,0,2,0,"[{""cx"":796.43,""cy"":472.23,""w"":358.78,""h"":943.08,""x1"":103,""y1"":0,""x2"":163,""y2"":157,""conf"":0.9373,""depth_m"":null,""depth_valid"":false},{""cx"":561.42,""cy"":436.51,""w"":234.03,""h"":869.57,""x1"":74,""y1"":0,""x2"":113,""y2"":145,""conf"":0.8437,""depth_m"":null,""depth_valid"":false}]",0.9373,796.43,472.23,358.78,943.08,
2026-04-22T14:47:30.697,1776858450.697649,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.8595,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.86 m | valid=7420/9263 | roi_mode=full,SAFE (z=1.86m),0,0,2,0,"[{""cx"":797.01,""cy"":471.5,""w"":355.01,""h"":941.68,""x1"":104,""y1"":0,""x2"":163,""y2"":157,""conf"":0.9284,""depth_m"":null,""depth_valid"":false},{""cx"":561.77,""cy"":437.76,""w"":193.01,""h"":857.6,""x1"":78,""y1"":1,""x2"":110,""y2"":144,""conf"":0.8001,""depth_m"":null,""depth_valid"":false}]",0.9284,797.01,471.50,355.01,941.68,
2026-04-22T14:47:30.797,1776858450.797881,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.8589,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.86 m | valid=7404/9263 | roi_mode=full,SAFE (z=1.86m),0,0,2,0,"[{""cx"":797.01,""cy"":471.5,""w"":355.01,""h"":941.68,""x1"":104,""y1"":0,""x2"":163,""y2"":157,""conf"":0.9284,""depth_m"":null,""depth_valid"":false},{""cx"":561.77,""cy"":437.76,""w"":193.01,""h"":857.6,""x1"":78,""y1"":1,""x2"":110,""y2"":144,""conf"":0.8001,""depth_m"":null,""depth_valid"":false}]",0.9284,797.01,471.50,355.01,941.68,
2026-04-22T14:47:30.912,1776858450.912614,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.8709,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.87 m | valid=8099/10428 | roi_mode=full,SAFE (z=1.86m),0,0,1,0,"[{""cx"":795.66,""cy"":475.28,""w"":389.75,""h"":946.18,""x1"":100,""y1"":0,""x2"":166,""y2"":158,""conf"":0.9342,""depth_m"":null,""depth_valid"":false}]",0.9342,795.66,475.28,389.75,946.18,
2026-04-22T14:47:30.997,1776858450.997698,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.8671,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.87 m | valid=8049/10428 | roi_mode=full,SAFE (z=1.87m),0,1,1,0,"[{""cx"":795.66,""cy"":475.28,""w"":389.75,""h"":946.18,""x1"":100,""y1"":0,""x2"":166,""y2"":158,""conf"":0.9342,""depth_m"":null,""depth_valid"":false}]",0.9342,795.66,475.28,389.75,946.18,
2026-04-22T14:47:31.097,1776858451.097744,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.8810,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.88 m | valid=8690/11376 | roi_mode=full,SAFE (z=1.88m),0,1,1,0,"[{""cx"":777.75,""cy"":476.46,""w"":430.56,""h"":947.43,""x1"":94,""y1"":0,""x2"":166,""y2"":158,""conf"":0.9349,""depth_m"":null,""depth_valid"":false}]",0.9349,777.75,476.46,430.56,947.43,
2026-04-22T14:47:31.202,1776858451.202125,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.8740,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.87 m | valid=8574/11376 | roi_mode=full,SAFE (z=1.87m),0,1,1,0,"[{""cx"":770.25,""cy"":476.92,""w"":445.74,""h"":947.68,""x1"":92,""y1"":1,""x2"":166,""y2"":158,""conf"":0.9319,""depth_m"":null,""depth_valid"":false}]",0.9319,770.25,476.92,445.74,947.68,
2026-04-22T14:47:31.297,1776858451.297656,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.8740,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.87 m | valid=8703/11618 | roi_mode=full,SAFE (z=1.87m),0,0,1,0,"[{""cx"":770.25,""cy"":476.92,""w"":445.74,""h"":947.68,""x1"":92,""y1"":1,""x2"":166,""y2"":158,""conf"":0.9319,""depth_m"":null,""depth_valid"":false}]",0.9319,770.25,476.92,445.74,947.68,
2026-04-22T14:47:31.397,1776858451.397731,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.8740,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.87 m | valid=8703/11618 | roi_mode=full,SAFE (z=1.87m),0,0,1,0,"[{""cx"":762.91,""cy"":475.79,""w"":455.46,""h"":944.84,""x1"":89,""y1"":1,""x2"":166,""y2"":158,""conf"":0.9162,""depth_m"":null,""depth_valid"":false}]",0.9162,762.91,475.79,455.46,944.84,
2026-04-22T14:47:31.497,1776858451.497717,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.8740,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.87 m | valid=9263/12089 | roi_mode=full,SAFE (z=1.87m),0,0,1,0,"[{""cx"":750.85,""cy"":475.62,""w"":477.99,""h"":946.94,""x1"":86,""y1"":0,""x2"":165,""y2"":158,""conf"":0.9323,""depth_m"":null,""depth_valid"":false}]",0.9323,750.85,475.62,477.99,946.94,
2026-04-22T14:47:31.598,1776858451.598147,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.8604,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.86 m | valid=8927/12482 | roi_mode=full,SAFE (z=1.86m),0,1,1,0,"[{""cx"":750.85,""cy"":475.62,""w"":477.99,""h"":946.94,""x1"":86,""y1"":0,""x2"":165,""y2"":158,""conf"":0.9323,""depth_m"":null,""depth_valid"":false}]",0.9323,750.85,475.62,477.99,946.94,
2026-04-22T14:47:31.697,1776858451.697664,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.8576,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.86 m | valid=8863/12640 | roi_mode=full,SAFE (z=1.86m),0,0,1,0,"[{""cx"":747.45,""cy"":475.64,""w"":482.97,""h"":946.99,""x1"":85,""y1"":0,""x2"":165,""y2"":158,""conf"":0.929,""depth_m"":null,""depth_valid"":false}]",0.9290,747.45,475.64,482.97,946.99,
2026-04-22T14:47:31.797,1776858451.797886,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.8586,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.86 m | valid=8756/12640 | roi_mode=full,SAFE (z=1.86m),0,0,1,0,"[{""cx"":747.41,""cy"":475.84,""w"":482.85,""h"":947.93,""x1"":85,""y1"":0,""x2"":165,""y2"":158,""conf"":0.9242,""depth_m"":null,""depth_valid"":false}]",0.9242,747.41,475.84,482.85,947.93,
2026-04-22T14:47:31.897,1776858451.897656,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.8589,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.86 m | valid=8658/12640 | roi_mode=full,SAFE (z=1.86m),0,0,1,0,"[{""cx"":747.41,""cy"":475.84,""w"":482.85,""h"":947.93,""x1"":85,""y1"":0,""x2"":165,""y2"":158,""conf"":0.9242,""depth_m"":null,""depth_valid"":false}]",0.9242,747.41,475.84,482.85,947.93,
2026-04-22T14:47:31.997,1776858451.997674,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.8522,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.85 m | valid=8619/12640 | roi_mode=full,SAFE (z=1.86m),0,0,1,0,"[{""cx"":750.36,""cy"":474.61,""w"":475.26,""h"":945.38,""x1"":86,""y1"":0,""x2"":165,""y2"":158,""conf"":0.9269,""depth_m"":null,""depth_valid"":false}]",0.9269,750.36,474.61,475.26,945.38,
2026-04-22T14:47:32.097,1776858452.097722,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.8519,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.85 m | valid=8325/12482 | roi_mode=full,SAFE (z=1.84m),0,1,1,0,"[{""cx"":750.36,""cy"":474.61,""w"":475.26,""h"":945.38,""x1"":86,""y1"":0,""x2"":165,""y2"":158,""conf"":0.9269,""depth_m"":null,""depth_valid"":false}]",0.9269,750.36,474.61,475.26,945.38,
2026-04-22T14:47:32.199,1776858452.198997,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.8575,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.86 m | valid=8420/11775 | roi_mode=full,SAFE (z=1.86m),0,1,1,0,"[{""cx"":745.35,""cy"":472.95,""w"":451.91,""h"":941.58,""x1"":87,""y1"":0,""x2"":162,""y2"":157,""conf"":0.9287,""depth_m"":null,""depth_valid"":false}]",0.9287,745.35,472.95,451.91,941.58,
2026-04-22T14:47:32.297,1776858452.297850,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.8590,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.86 m | valid=8646/11775 | roi_mode=full,SAFE (z=1.86m),0,0,1,0,"[{""cx"":745.35,""cy"":472.95,""w"":451.91,""h"":941.58,""x1"":87,""y1"":0,""x2"":162,""y2"":157,""conf"":0.9287,""depth_m"":null,""depth_valid"":false}]",0.9287,745.35,472.95,451.91,941.58,
2026-04-22T14:47:32.397,1776858452.397639,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.8589,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.86 m | valid=8381/11076 | roi_mode=full,SAFE (z=1.86m),0,0,2,0,"[{""cx"":752.3,""cy"":469.3,""w"":427.23,""h"":932.77,""x1"":90,""y1"":0,""x2"":161,""y2"":156,""conf"":0.8545,""depth_m"":null,""depth_valid"":false},{""cx"":521.64,""cy"":430.98,""w"":249.75,""h"":857.82,""x1"":66,""y1"":0,""x2"":108,""y2"":143,""conf"":0.7989,""depth_m"":null,""depth_valid"":false}]",0.8545,752.30,469.30,427.23,932.77,
2026-04-22T14:47:32.497,1776858452.497948,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.8649,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.86 m | valid=9278/11850 | roi_mode=full,SAFE (z=1.86m),0,0,2,0,"[{""cx"":477.09,""cy"":434.31,""w"":271.06,""h"":864.41,""x1"":57,""y1"":0,""x2"":102,""y2"":144,""conf"":0.9105,""depth_m"":null,""depth_valid"":false},{""cx"":736.66,""cy"":474.15,""w"":448.35,""h"":946.06,""x1"":86,""y1"":0,""x2"":161,""y2"":158,""conf"":0.8859,""depth_m"":null,""depth_valid"":false}]",0.8859,736.66,474.15,448.35,946.06,
2026-04-22T14:47:32.606,1776858452.606266,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.8663,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.87 m | valid=9057/11850 | roi_mode=full,SAFE (z=1.87m),0,1,2,0,"[{""cx"":477.09,""cy"":434.31,""w"":271.06,""h"":864.41,""x1"":57,""y1"":0,""x2"":102,""y2"":144,""conf"":0.9105,""depth_m"":null,""depth_valid"":false},{""cx"":736.66,""cy"":474.15,""w"":448.35,""h"":946.06,""x1"":86,""y1"":0,""x2"":161,""y2"":158,""conf"":0.8859,""depth_m"":null,""depth_valid"":false}]",0.8859,736.66,474.15,448.35,946.06,
2026-04-22T14:47:32.700,1776858452.700653,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.8736,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.87 m | valid=9155/11850 | roi_mode=full,SAFE (z=1.87m),0,0,2,0,"[{""cx"":727.98,""cy"":469.13,""w"":478.62,""h"":936.49,""x1"":82,""y1"":0,""x2"":162,""y2"":156,""conf"":0.9115,""depth_m"":null,""depth_valid"":false},{""cx"":471.75,""cy"":436.46,""w"":286.21,""h"":867.63,""x1"":55,""y1"":0,""x2"":103,""y2"":145,""conf"":0.8146,""depth_m"":null,""depth_valid"":false}]",0.9115,727.98,469.13,478.62,936.49,
2026-04-22T14:47:32.797,1776858452.797751,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.8961,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.90 m | valid=9815/12480 | roi_mode=full,SAFE (z=1.90m),0,1,2,0,"[{""cx"":727.98,""cy"":469.13,""w"":478.62,""h"":936.49,""x1"":82,""y1"":0,""x2"":162,""y2"":156,""conf"":0.9115,""depth_m"":null,""depth_valid"":false},{""cx"":471.75,""cy"":436.46,""w"":286.21,""h"":867.63,""x1"":55,""y1"":0,""x2"":103,""y2"":145,""conf"":0.8146,""depth_m"":null,""depth_valid"":false}]",0.9115,727.98,469.13,478.62,936.49,
2026-04-22T14:47:32.899,1776858452.899032,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.8824,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.88 m | valid=9744/12480 | roi_mode=full,SAFE (z=1.90m),0,0,2,0,"[{""cx"":648.36,""cy"":467.49,""w"":617.72,""h"":933.35,""x1"":57,""y1"":0,""x2"":160,""y2"":156,""conf"":0.9174,""depth_m"":null,""depth_valid"":false},{""cx"":461.36,""cy"":435.84,""w"":317.82,""h"":867.3,""x1"":51,""y1"":0,""x2"":104,""y2"":145,""conf"":0.9094,""depth_m"":null,""depth_valid"":false}]",0.9174,648.36,467.49,617.72,933.35,
2026-04-22T14:47:32.997,1776858452.997705,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.9675,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.97 m | valid=12686/16068 | roi_mode=full,SAFE (z=1.96m),0,1,2,0,"[{""cx"":648.36,""cy"":467.49,""w"":617.72,""h"":933.35,""x1"":57,""y1"":0,""x2"":160,""y2"":156,""conf"":0.9174,""depth_m"":null,""depth_valid"":false},{""cx"":461.36,""cy"":435.84,""w"":317.82,""h"":867.3,""x1"":51,""y1"":0,""x2"":104,""y2"":145,""conf"":0.9094,""depth_m"":null,""depth_valid"":false}]",0.9174,648.36,467.49,617.72,933.35,
2026-04-22T14:47:33.097,1776858453.097767,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.9692,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.97 m | valid=12630/15600 | roi_mode=full,SAFE (z=1.97m),0,1,2,0,"[{""cx"":646.13,""cy"":467.11,""w"":600.34,""h"":932.25,""x1"":58,""y1"":0,""x2"":158,""y2"":156,""conf"":0.919,""depth_m"":null,""depth_valid"":false},{""cx"":471.92,""cy"":438.06,""w"":332.64,""h"":871.28,""x1"":51,""y1"":0,""x2"":107,""y2"":146,""conf"":0.9139,""depth_m"":null,""depth_valid"":false}]",0.9190,646.13,467.11,600.34,932.25,
2026-04-22T14:47:33.197,1776858453.197909,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.9614,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.96 m | valid=12930/15600 | roi_mode=full,SAFE (z=1.96m),0,1,2,0,"[{""cx"":647.66,""cy"":467.33,""w"":599.37,""h"":932.7,""x1"":58,""y1"":0,""x2"":158,""y2"":156,""conf"":0.9215,""depth_m"":null,""depth_valid"":false},{""cx"":475.26,""cy"":438.02,""w"":332.64,""h"":871.0,""x1"":52,""y1"":0,""x2"":107,""y2"":146,""conf"":0.9097,""depth_m"":null,""depth_valid"":false}]",0.9215,647.66,467.33,599.37,932.70,
2026-04-22T14:47:33.297,1776858453.297680,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.9391,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.94 m | valid=12958/15600 | roi_mode=full,SAFE (z=1.96m),0,0,2,0,"[{""cx"":647.66,""cy"":467.33,""w"":599.37,""h"":932.7,""x1"":58,""y1"":0,""x2"":158,""y2"":156,""conf"":0.9215,""depth_m"":null,""depth_valid"":false},{""cx"":475.26,""cy"":438.02,""w"":332.64,""h"":871.0,""x1"":52,""y1"":0,""x2"":107,""y2"":146,""conf"":0.9097,""depth_m"":null,""depth_valid"":false}]",0.9215,647.66,467.33,599.37,932.70,
2026-04-22T14:47:33.397,1776858453.397557,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.9215,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.92 m | valid=12646/14820 | roi_mode=full,SAFE (z=1.93m),0,1,2,0,"[{""cx"":659.83,""cy"":468.05,""w"":567.72,""h"":933.88,""x1"":63,""y1"":0,""x2"":158,""y2"":156,""conf"":0.9227,""depth_m"":null,""depth_valid"":false},{""cx"":488.82,""cy"":440.21,""w"":323.2,""h"":875.46,""x1"":55,""y1"":0,""x2"":109,""y2"":146,""conf"":0.8762,""depth_m"":null,""depth_valid"":false}]",0.9227,659.83,468.05,567.72,933.88,
2026-04-22T14:47:33.500,1776858453.500671,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.8903,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.89 m | valid=12537/14820 | roi_mode=full,SAFE (z=1.89m),0,1,2,0,"[{""cx"":659.83,""cy"":468.05,""w"":567.72,""h"":933.88,""x1"":63,""y1"":0,""x2"":158,""y2"":156,""conf"":0.9227,""depth_m"":null,""depth_valid"":false},{""cx"":488.82,""cy"":440.21,""w"":323.2,""h"":875.46,""x1"":55,""y1"":0,""x2"":109,""y2"":146,""conf"":0.8762,""depth_m"":null,""depth_valid"":false}]",0.9227,659.83,468.05,567.72,933.88,
2026-04-22T14:47:33.598,1776858453.598009,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.8672,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.87 m | valid=12485/14820 | roi_mode=full,SAFE (z=1.87m),0,1,2,0,"[{""cx"":660.64,""cy"":467.15,""w"":572.89,""h"":932.32,""x1"":63,""y1"":0,""x2"":158,""y2"":156,""conf"":0.9241,""depth_m"":null,""depth_valid"":false},{""cx"":487.93,""cy"":440.21,""w"":319.03,""h"":875.64,""x1"":55,""y1"":0,""x2"":108,""y2"":146,""conf"":0.8669,""depth_m"":null,""depth_valid"":false}]",0.9241,660.64,467.15,572.89,932.32,
2026-04-22T14:47:33.714,1776858453.714442,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.8726,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.87 m | valid=12533/14820 | roi_mode=full,SAFE (z=1.87m),0,0,2,0,"[{""cx"":655.09,""cy"":468.78,""w"":581.17,""h"":935.41,""x1"":61,""y1"":0,""x2"":158,""y2"":156,""conf"":0.9211,""depth_m"":null,""depth_valid"":false},{""cx"":488.54,""cy"":441.71,""w"":321.0,""h"":878.98,""x1"":55,""y1"":0,""x2"":109,""y2"":147,""conf"":0.8965,""depth_m"":null,""depth_valid"":false}]",0.9211,655.09,468.78,581.17,935.41,
2026-04-22T14:47:33.797,1776858453.797558,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.8456,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.85 m | valid=12630/15132 | roi_mode=full,SAFE (z=1.86m),0,1,2,0,"[{""cx"":655.09,""cy"":468.78,""w"":581.17,""h"":935.41,""x1"":61,""y1"":0,""x2"":158,""y2"":156,""conf"":0.9211,""depth_m"":null,""depth_valid"":false},{""cx"":488.54,""cy"":441.71,""w"":321.0,""h"":878.98,""x1"":55,""y1"":0,""x2"":109,""y2"":147,""conf"":0.8965,""depth_m"":null,""depth_valid"":false}]",0.9211,655.09,468.78,581.17,935.41,
2026-04-22T14:47:33.897,1776858453.897766,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.8377,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.84 m | valid=12600/15132 | roi_mode=full,SAFE (z=1.84m),0,1,2,0,"[{""cx"":655.8,""cy"":469.79,""w"":579.89,""h"":937.41,""x1"":61,""y1"":0,""x2"":158,""y2"":156,""conf"":0.9216,""depth_m"":null,""depth_valid"":false},{""cx"":487.91,""cy"":443.24,""w"":322.65,""h"":881.42,""x1"":55,""y1"":0,""x2"":109,""y2"":147,""conf"":0.901,""depth_m"":null,""depth_valid"":false}]",0.9216,655.80,469.79,579.89,937.41,
2026-04-22T14:47:33.997,1776858453.997705,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.8284,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.83 m | valid=12282/15132 | roi_mode=full,SAFE (z=1.83m),0,1,2,0,"[{""cx"":655.8,""cy"":469.79,""w"":579.89,""h"":937.41,""x1"":61,""y1"":0,""x2"":158,""y2"":156,""conf"":0.9216,""depth_m"":null,""depth_valid"":false},{""cx"":487.91,""cy"":443.24,""w"":322.65,""h"":881.42,""x1"":55,""y1"":0,""x2"":109,""y2"":147,""conf"":0.901,""depth_m"":null,""depth_valid"":false}]",0.9216,655.80,469.79,579.89,937.41,
2026-04-22T14:47:34.097,1776858454.097673,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.8141,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.81 m | valid=12125/15132 | roi_mode=full,SAFE (z=1.83m),0,0,2,0,"[{""cx"":656.6,""cy"":469.72,""w"":580.09,""h"":937.24,""x1"":61,""y1"":0,""x2"":158,""y2"":156,""conf"":0.9235,""depth_m"":null,""depth_valid"":false},{""cx"":486.91,""cy"":445.11,""w"":325.3,""h"":885.94,""x1"":54,""y1"":0,""x2"":109,""y2"":148,""conf"":0.9017,""depth_m"":null,""depth_valid"":false}]",0.9235,656.60,469.72,580.09,937.24,
2026-04-22T14:47:34.197,1776858454.197930,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.8088,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.81 m | valid=12139/15132 | roi_mode=full,SAFE (z=1.81m),0,1,2,0,"[{""cx"":656.6,""cy"":469.72,""w"":580.09,""h"":937.24,""x1"":61,""y1"":0,""x2"":158,""y2"":156,""conf"":0.9235,""depth_m"":null,""depth_valid"":false},{""cx"":486.91,""cy"":445.11,""w"":325.3,""h"":885.94,""x1"":54,""y1"":0,""x2"":109,""y2"":148,""conf"":0.9017,""depth_m"":null,""depth_valid"":false}]",0.9235,656.60,469.72,580.09,937.24,
2026-04-22T14:47:34.297,1776858454.297758,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.8139,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.81 m | valid=12157/15288 | roi_mode=full,SAFE (z=1.81m),0,0,2,0,"[{""cx"":658.08,""cy"":468.73,""w"":590.91,""h"":935.67,""x1"":61,""y1"":0,""x2"":159,""y2"":156,""conf"":0.9173,""depth_m"":null,""depth_valid"":false},{""cx"":482.58,""cy"":446.43,""w"":332.81,""h"":888.68,""x1"":53,""y1"":0,""x2"":109,""y2"":148,""conf"":0.9087,""depth_m"":null,""depth_valid"":false}]",0.9173,658.08,468.73,590.91,935.67,
2026-04-22T14:47:34.397,1776858454.397756,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.8220,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.82 m | valid=12185/15600 | roi_mode=full,SAFE (z=1.82m),0,1,2,0,"[{""cx"":667.31,""cy"":467.02,""w"":597.73,""h"":932.04,""x1"":62,""y1"":0,""x2"":162,""y2"":156,""conf"":0.9178,""depth_m"":null,""depth_valid"":false},{""cx"":484.71,""cy"":448.02,""w"":336.23,""h"":891.07,""x1"":53,""y1"":0,""x2"":109,""y2"":149,""conf"":0.8948,""depth_m"":null,""depth_valid"":false}]",0.9178,667.31,467.02,597.73,932.04,
2026-04-22T14:47:34.497,1776858454.497796,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.8082,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.81 m | valid=12358/15756 | roi_mode=full,SAFE (z=1.81m),0,1,2,0,"[{""cx"":673.16,""cy"":467.16,""w"":602.98,""h"":932.35,""x1"":62,""y1"":0,""x2"":163,""y2"":156,""conf"":0.9193,""depth_m"":null,""depth_valid"":false},{""cx"":486.58,""cy"":448.47,""w"":335.93,""h"":892.67,""x1"":53,""y1"":0,""x2"":109,""y2"":149,""conf"":0.8985,""depth_m"":null,""depth_valid"":false}]",0.9193,673.16,467.16,602.98,932.35,
2026-04-22T14:47:34.597,1776858454.597822,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.7948,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.79 m | valid=12354/15756 | roi_mode=full,SAFE (z=1.81m),0,0,2,0,"[{""cx"":673.16,""cy"":467.16,""w"":602.98,""h"":932.35,""x1"":62,""y1"":0,""x2"":163,""y2"":156,""conf"":0.9193,""depth_m"":null,""depth_valid"":false},{""cx"":486.58,""cy"":448.47,""w"":335.93,""h"":892.67,""x1"":53,""y1"":0,""x2"":109,""y2"":149,""conf"":0.8985,""depth_m"":null,""depth_valid"":false}]",0.9193,673.16,467.16,602.98,932.35,
2026-04-22T14:47:34.697,1776858454.697734,exp3_partial_occlusion,400_lux,partial_occlusion,1.700,,1.7948,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.79 m | valid=12354/15756 | roi_mode=full,SAFE (z=1.81m),0,0,2,0,"[{""cx"":495.36,""cy"":451.22,""w"":332.02,""h"":899.21,""x1"":55,""y1"":0,""x2"":111,""y2"":150,""conf"":0.9082,""depth_m"":null,""depth_valid"":false},{""cx"":685.43,""cy"":465.09,""w"":606.96,""h"":928.93,""x1"":64,""y1"":0,""x2"":165,""y2"":155,""conf"":0.8913,""depth_m"":null,""depth_valid"":false}]",0.8913,685.43,465.09,606.96,928.93,
