wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,det_depth_valid_count,detections_json,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h,closest_depth_m,input_fps,output_fps,det_fps,safety_state_hz,e2e_latency_ms_disp_to_safety,e2e_latency_ms_det_to_safety,camera_node_ms,yolo_node_ms,depth_node_ms,safety_node_ms,total_system_latency_ms
2026-04-24T15:07:57.141,1777032477.141280,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.0258,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.03 m | valid=8911/30573 | roi_mode=full,SAFE (z=2.01m),0,1,1,1,"[{""cx"":317.56,""cy"":478.3,""w"":514.92,""h"":948.08,""x1"":15,""y1"":1,""x2"":144,""y2"":238,""conf"":0.9393,""depth_m"":2.9081,""depth_valid"":true}]",0.9393,317.56,478.30,514.92,948.08,2.9081,20.01,10.00,0.00,10.00,8.07,982.17,0.71,121.87,1.29,0.06,123.93
2026-04-24T15:07:57.241,1777032477.241254,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.0240,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.02 m | valid=7987/30573 | roi_mode=full,SAFE (z=2.02m),0,1,3,1,"[{""cx"":258.2,""cy"":477.93,""w"":516.39,""h"":948.29,""x1"":0,""y1"":1,""x2"":129,""y2"":238,""conf"":0.9122,""depth_m"":2.7303,""depth_valid"":true},{""cx"":436.13,""cy"":447.67,""w"":89.56,""h"":86.7,""x1"":98,""y1"":101,""x2"":120,""y2"":123,""conf"":0.7796,""depth_m"":null,""depth_valid"":false},{""cx"":667.84,""cy"":445.59,""w"":97.05,""h"":107.48,""x1"":155,""y1"":98,""x2"":179,""y2"":125,""conf"":0.5627,""depth_m"":null,""depth_valid"":false}]",0.9122,258.20,477.93,516.39,948.29,2.7303,15.00,10.00,5.00,10.00,4.52,992.62,37.74,133.45,1.86,0.16,173.21
2026-04-24T15:07:57.341,1777032477.341126,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.0240,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.02 m | valid=7987/30573 | roi_mode=full,SAFE (z=2.02m),0,0,2,1,"[{""cx"":231.44,""cy"":479.08,""w"":462.88,""h"":954.02,""x1"":0,""y1"":1,""x2"":116,""y2"":239,""conf"":0.9085,""depth_m"":2.9328,""depth_valid"":true},{""cx"":436.72,""cy"":447.05,""w"":88.98,""h"":85.85,""x1"":98,""y1"":101,""x2"":120,""y2"":122,""conf"":0.7515,""depth_m"":null,""depth_valid"":false}]",0.9085,231.44,479.08,462.88,954.02,2.9328,10.01,10.01,6.67,6.67,4.52,992.62,40.22,134.21,1.86,0.16,176.45
2026-04-24T15:07:57.441,1777032477.441708,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.0382,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.04 m | valid=6760/27608 | roi_mode=full,SAFE (z=2.04m),0,1,2,0,"[{""cx"":211.28,""cy"":478.99,""w"":422.56,""h"":952.97,""x1"":0,""y1"":1,""x2"":106,""y2"":239,""conf"":0.8946,""depth_m"":null,""depth_valid"":false},{""cx"":436.7,""cy"":447.01,""w"":88.48,""h"":85.74,""x1"":98,""y1"":101,""x2"":120,""y2"":122,""conf"":0.785,""depth_m"":null,""depth_valid"":false}]",0.8946,211.28,478.99,422.56,952.97,,9.99,9.99,7.49,7.49,12.48,1209.06,0.47,144.23,5.66,1.22,151.57
2026-04-24T15:07:57.549,1777032477.549243,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.0458,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.05 m | valid=6533/25228 | roi_mode=full,SAFE (z=2.04m),0,0,2,0,"[{""cx"":211.28,""cy"":478.99,""w"":422.56,""h"":952.97,""x1"":0,""y1"":1,""x2"":106,""y2"":239,""conf"":0.8946,""depth_m"":null,""depth_valid"":false},{""cx"":436.7,""cy"":447.01,""w"":88.48,""h"":85.74,""x1"":98,""y1"":101,""x2"":120,""y2"":122,""conf"":0.785,""depth_m"":null,""depth_valid"":false}]",0.8946,211.28,478.99,422.56,952.97,,9.84,9.84,5.91,5.91,12.48,1209.06,37.83,144.23,1.33,0.07,183.46
2026-04-24T15:07:57.641,1777032477.641191,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.0883,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.09 m | valid=2477/13804 | roi_mode=full,SAFE (z=2.05m),0,1,2,0,"[{""cx"":116.09,""cy"":478.9,""w"":231.05,""h"":950.7,""x1"":0,""y1"":1,""x2"":58,""y2"":239,""conf"":0.9304,""depth_m"":null,""depth_valid"":false},{""cx"":436.02,""cy"":446.99,""w"":89.22,""h"":86.13,""x1"":98,""y1"":101,""x2"":120,""y2"":123,""conf"":0.8177,""depth_m"":null,""depth_valid"":false}]",0.9304,116.09,478.90,231.05,950.70,,11.67,10.00,6.67,6.67,5.68,1132.54,1.18,142.49,1.64,0.07,145.38
2026-04-24T15:07:57.741,1777032477.741244,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.0956,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.10 m | valid=2348/13804 | roi_mode=full,SAFE (z=2.05m),0,0,1,0,"[{""cx"":435.48,""cy"":446.99,""w"":90.46,""h"":86.95,""x1"":98,""y1"":101,""x2"":120,""y2"":123,""conf"":0.7851,""depth_m"":null,""depth_valid"":false}]",0.7851,435.48,446.99,90.46,86.95,,11.43,10.00,7.14,5.71,5.68,1132.54,50.11,135.99,1.08,0.12,187.30
2026-04-24T15:07:57.842,1777032477.842291,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.0956,0,1,0,detected=False | in_zone=False | depth_valid=True | z=2.10 m | valid=0/0 | roi_mode=full,SAFE (z=2.10m),0,1,1,0,"[{""cx"":435.48,""cy"":446.99,""w"":90.46,""h"":86.95,""x1"":98,""y1"":101,""x2"":120,""y2"":123,""conf"":0.7851,""depth_m"":null,""depth_valid"":false}]",0.7851,435.48,446.99,90.46,86.95,,11.24,9.99,6.24,6.24,12.17,779.26,0.41,135.99,1.94,0.16,138.50
2026-04-24T15:07:57.941,1777032477.941220,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.0956,0,1,0,detected=False | in_zone=False | depth_valid=True | z=2.10 m | valid=0/0 | roi_mode=full,SAFE (z=2.10m),0,0,1,0,"[{""cx"":434.2,""cy"":445.38,""w"":88.71,""h"":86.41,""x1"":97,""y1"":101,""x2"":120,""y2"":122,""conf"":0.7037,""depth_m"":null,""depth_valid"":false}]",0.7037,434.20,445.38,88.71,86.41,,11.11,10.00,6.67,5.56,12.17,779.26,34.12,133.63,2.80,0.08,170.64
2026-04-24T15:07:58.042,1777032478.042480,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.0956,0,1,0,detected=False | in_zone=False | depth_valid=True | z=2.10 m | valid=0/0 | roi_mode=full,SAFE (z=2.10m),0,0,1,0,"[{""cx"":429.35,""cy"":444.55,""w"":84.87,""h"":89.71,""x1"":97,""y1"":100,""x2"":118,""y2"":122,""conf"":0.7546,""depth_m"":null,""depth_valid"":false}]",0.7546,429.35,444.55,84.87,89.71,,10.99,9.99,6.99,5.99,13.84,740.41,0.48,155.07,0.42,0.17,156.14
2026-04-24T15:07:58.141,1777032478.141217,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.0956,0,1,0,detected=False | in_zone=False | depth_valid=True | z=2.10 m | valid=0/0 | roi_mode=full,SAFE (z=2.10m),0,0,1,0,"[{""cx"":429.35,""cy"":444.55,""w"":84.87,""h"":89.71,""x1"":97,""y1"":100,""x2"":118,""y2"":122,""conf"":0.7546,""depth_m"":null,""depth_valid"":false}]",0.7546,429.35,444.55,84.87,89.71,,10.13,10.13,0.00,10.13,4.10,757.60,0.79,155.07,0.40,0.15,156.40
2026-04-24T15:07:58.241,1777032478.241119,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.0956,0,1,0,detected=False | in_zone=False | depth_valid=True | z=2.10 m | valid=0/0 | roi_mode=full,SAFE (z=2.10m),0,0,1,0,"[{""cx"":421.35,""cy"":442.48,""w"":78.98,""h"":94.17,""x1"":95,""y1"":99,""x2"":115,""y2"":122,""conf"":0.7723,""depth_m"":null,""depth_valid"":false}]",0.7723,421.35,442.48,78.98,94.17,,5.03,10.07,5.03,5.03,4.10,757.60,34.57,127.67,0.40,0.15,162.79
2026-04-24T15:07:58.341,1777032478.341800,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,1,1,0,"[{""cx"":419.74,""cy"":441.92,""w"":73.58,""h"":94.39,""x1"":96,""y1"":99,""x2"":114,""y2"":122,""conf"":0.7856,""depth_m"":null,""depth_valid"":false}]",0.7856,419.74,441.92,73.58,94.39,,6.68,10.02,6.68,6.68,7.93,685.70,47.40,115.96,11.31,1.95,176.62
2026-04-24T15:07:58.441,1777032478.441840,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":417.16,""cy"":441.25,""w"":72.89,""h"":96.06,""x1"":95,""y1"":98,""x2"":113,""y2"":122,""conf"":0.766,""depth_m"":null,""depth_valid"":false}]",0.7660,417.16,441.25,72.89,96.06,,7.51,10.02,7.51,7.51,129.00,806.77,0.75,154.13,5.57,0.15,160.60
2026-04-24T15:07:58.541,1777032478.541270,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,1,0,"[{""cx"":417.16,""cy"":441.25,""w"":72.89,""h"":96.06,""x1"":95,""y1"":98,""x2"":113,""y2"":122,""conf"":0.766,""depth_m"":null,""depth_valid"":false}]",0.7660,417.16,441.25,72.89,96.06,,6.01,10.02,6.01,6.01,129.00,806.77,32.85,154.13,5.57,0.15,192.69
2026-04-24T15:07:58.641,1777032478.641692,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,1,"[{""cx"":50.73,""cy"":477.98,""w"":101.14,""h"":938.17,""x1"":0,""y1"":2,""x2"":25,""y2"":237,""conf"":0.8315,""depth_m"":2.8839,""depth_valid"":true},{""cx"":413.84,""cy"":440.87,""w"":72.4,""h"":96.58,""x1"":94,""y1"":98,""x2"":113,""y2"":122,""conf"":0.7481,""depth_m"":null,""depth_valid"":false}]",0.8315,50.73,477.98,101.14,938.17,2.8839,6.68,10.01,6.68,6.68,26.50,803.17,48.99,134.25,0.35,2.30,185.89
2026-04-24T15:07:58.741,1777032478.741240,exp_latency_nodes_only,400_lux,latency_nodes_only,,,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,1,"[{""cx"":97.79,""cy"":474.6,""w"":194.73,""h"":939.52,""x1"":0,""y1"":1,""x2"":49,""y2"":236,""conf"":0.917,""depth_m"":2.8483,""depth_valid"":true},{""cx"":412.38,""cy"":440.81,""w"":73.37,""h"":97.33,""x1"":94,""y1"":98,""x2"":112,""y2"":122,""conf"":0.74,""depth_m"":null,""depth_valid"":false}]",0.9170,97.79,474.60,194.73,939.52,2.8483,5.72,10.02,7.16,5.72,26.50,803.17,46.07,135.34,0.35,2.30,184.06
2026-04-24T15:07:58.841,1777032478.841492,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6638,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.66 m | valid=2074/11515 | roi_mode=full,SAFE (z=invalid),0,0,2,1,"[{""cx"":125.31,""cy"":475.97,""w"":249.92,""h"":941.25,""x1"":0,""y1"":1,""x2"":63,""y2"":237,""conf"":0.9288,""depth_m"":2.9204,""depth_valid"":true},{""cx"":411.54,""cy"":440.75,""w"":73.17,""h"":97.45,""x1"":94,""y1"":98,""x2"":112,""y2"":122,""conf"":0.7294,""depth_m"":null,""depth_valid"":false}]",0.9288,125.31,475.97,249.92,941.25,2.9204,6.26,10.01,7.51,6.26,3.34,893.51,41.49,114.88,1.00,0.18,157.55
2026-04-24T15:07:58.942,1777032478.942338,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.6638,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.66 m | valid=2074/11515 | roi_mode=full,SAFE (z=invalid),0,0,2,1,"[{""cx"":136.69,""cy"":478.99,""w"":272.58,""h"":949.88,""x1"":0,""y1"":1,""x2"":68,""y2"":238,""conf"":0.939,""depth_m"":2.9204,""depth_valid"":true},{""cx"":411.62,""cy"":440.59,""w"":72.79,""h"":97.47,""x1"":94,""y1"":98,""x2"":112,""y2"":122,""conf"":0.7316,""depth_m"":null,""depth_valid"":false}]",0.9390,136.69,478.99,272.58,949.88,2.9204,5.56,10.00,7.78,5.56,3.34,893.51,44.55,110.84,1.00,0.18,156.57
2026-04-24T15:07:59.041,1777032479.041290,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.3351,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.34 m | valid=377/432 | roi_mode=full,WARNING (z=1.34m),1,1,2,1,"[{""cx"":136.69,""cy"":478.99,""w"":272.58,""h"":949.88,""x1"":0,""y1"":1,""x2"":68,""y2"":238,""conf"":0.939,""depth_m"":2.9204,""depth_valid"":true},{""cx"":411.62,""cy"":440.59,""w"":72.79,""h"":97.47,""x1"":94,""y1"":98,""x2"":112,""y2"":122,""conf"":0.7316,""depth_m"":null,""depth_valid"":false}]",0.9390,136.69,478.99,272.58,949.88,2.9204,6.01,10.01,7.01,6.01,6.20,945.60,50.11,110.84,1.25,0.85,163.05
2026-04-24T15:07:59.141,1777032479.141207,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.3722,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.37 m | valid=393/432 | roi_mode=full,WARNING (z=1.34m),1,0,2,2,"[{""cx"":133.47,""cy"":477.28,""w"":266.23,""h"":947.13,""x1"":0,""y1"":1,""x2"":67,""y2"":238,""conf"":0.9367,""depth_m"":2.6468,""depth_valid"":true},{""cx"":411.89,""cy"":440.52,""w"":72.44,""h"":97.58,""x1"":94,""y1"":98,""x2"":112,""y2"":122,""conf"":0.7197,""depth_m"":2.602,""depth_valid"":true}]",0.9367,133.47,477.28,266.23,947.13,2.6468,6.37,10.01,7.28,5.46,6.20,945.60,45.95,118.95,1.58,0.08,166.57
2026-04-24T15:07:59.241,1777032479.241206,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.4027,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.40 m | valid=263/432 | roi_mode=full,WARNING (z=1.39m),1,1,2,1,"[{""cx"":136.17,""cy"":478.88,""w"":271.87,""h"":953.56,""x1"":0,""y1"":1,""x2"":68,""y2"":239,""conf"":0.9372,""depth_m"":null,""depth_valid"":false},{""cx"":411.89,""cy"":440.49,""w"":72.5,""h"":97.41,""x1"":94,""y1"":98,""x2"":112,""y2"":122,""conf"":0.7159,""depth_m"":2.7797,""depth_valid"":true}]",0.9372,136.17,478.88,271.87,953.56,,20.00,10.00,10.00,10.00,7.03,1094.94,0.55,134.45,1.12,0.06,136.18
2026-04-24T15:07:59.341,1777032479.341236,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.3886,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.39 m | valid=151/432 | roi_mode=full,WARNING (z=1.39m),1,0,2,1,"[{""cx"":166.11,""cy"":479.89,""w"":330.83,""h"":955.1,""x1"":0,""y1"":1,""x2"":83,""y2"":239,""conf"":0.9239,""depth_m"":null,""depth_valid"":false},{""cx"":413.79,""cy"":440.6,""w"":71.99,""h"":96.62,""x1"":94,""y1"":98,""x2"":112,""y2"":122,""conf"":0.6977,""depth_m"":2.7741,""depth_valid"":true}]",0.9239,166.11,479.89,330.83,955.10,,15.00,10.00,10.00,10.00,13.65,1115.23,41.87,137.27,3.17,0.20,182.51
2026-04-24T15:07:59.441,1777032479.441298,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.7486,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.75 m | valid=4678/19754 | roi_mode=full,SAFE (z=1.75m),0,1,2,1,"[{""cx"":166.11,""cy"":479.89,""w"":330.83,""h"":955.1,""x1"":0,""y1"":1,""x2"":83,""y2"":239,""conf"":0.9239,""depth_m"":null,""depth_valid"":false},{""cx"":413.79,""cy"":440.6,""w"":71.99,""h"":96.62,""x1"":94,""y1"":98,""x2"":112,""y2"":122,""conf"":0.6977,""depth_m"":2.7741,""depth_valid"":true}]",0.9239,166.11,479.89,330.83,955.10,,13.33,10.00,6.66,10.00,15.97,1071.52,44.62,137.27,3.73,0.27,185.89
2026-04-24T15:07:59.541,1777032479.541208,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.9928,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.99 m | valid=5047/21420 | roi_mode=full,SAFE (z=1.75m),0,0,2,1,"[{""cx"":179.12,""cy"":478.53,""w"":357.91,""h"":952.29,""x1"":0,""y1"":1,""x2"":90,""y2"":239,""conf"":0.9023,""depth_m"":null,""depth_valid"":false},{""cx"":414.06,""cy"":440.91,""w"":72.07,""h"":96.28,""x1"":95,""y1"":98,""x2"":113,""y2"":122,""conf"":0.7027,""depth_m"":2.9081,""depth_valid"":true}]",0.9023,179.12,478.53,357.91,952.29,,12.50,10.00,7.50,7.50,15.97,1071.52,50.16,132.33,1.43,0.06,183.98
2026-04-24T15:07:59.641,1777032479.641279,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.0564,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.06 m | valid=5574/21420 | roi_mode=full,SAFE (z=2.06m),0,1,2,1,"[{""cx"":179.12,""cy"":478.53,""w"":357.91,""h"":952.29,""x1"":0,""y1"":1,""x2"":90,""y2"":239,""conf"":0.9023,""depth_m"":null,""depth_valid"":false},{""cx"":414.06,""cy"":440.91,""w"":72.07,""h"":96.28,""x1"":95,""y1"":98,""x2"":113,""y2"":122,""conf"":0.7027,""depth_m"":2.9081,""depth_valid"":true}]",0.9023,179.12,478.53,357.91,952.29,,12.00,10.00,6.00,8.00,8.29,1222.08,31.56,132.33,1.93,1.97,167.79
2026-04-24T15:07:59.741,1777032479.741281,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.0641,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.06 m | valid=5064/21420 | roi_mode=full,SAFE (z=2.06m),0,0,3,1,"[{""cx"":215.11,""cy"":481.94,""w"":430.21,""h"":956.11,""x1"":0,""y1"":1,""x2"":108,""y2"":240,""conf"":0.9224,""depth_m"":null,""depth_valid"":false},{""cx"":415.45,""cy"":441.2,""w"":73.57,""h"":96.8,""x1"":95,""y1"":98,""x2"":113,""y2"":122,""conf"":0.7456,""depth_m"":null,""depth_valid"":false},{""cx"":668.68,""cy"":446.61,""w"":97.15,""h"":106.94,""x1"":155,""y1"":98,""x2"":179,""y2"":125,""conf"":0.5745,""depth_m"":2.763,""depth_valid"":true}]",0.9224,215.11,481.94,430.21,956.11,,11.67,10.00,6.67,8.33,15.23,1341.76,0.41,244.23,1.42,0.16,246.22
2026-04-24T15:07:59.847,1777032479.847179,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.4699,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.47 m | valid=129/648 | roi_mode=full,WARNING (z=1.47m),1,1,3,1,"[{""cx"":215.11,""cy"":481.94,""w"":430.21,""h"":956.11,""x1"":0,""y1"":1,""x2"":108,""y2"":240,""conf"":0.9224,""depth_m"":null,""depth_valid"":false},{""cx"":415.45,""cy"":441.2,""w"":73.57,""h"":96.8,""x1"":95,""y1"":98,""x2"":113,""y2"":122,""conf"":0.7456,""depth_m"":null,""depth_valid"":false},{""cx"":668.68,""cy"":446.61,""w"":97.15,""h"":106.94,""x1"":155,""y1"":98,""x2"":179,""y2"":125,""conf"":0.5745,""depth_m"":2.763,""depth_valid"":true}]",0.9224,215.11,481.94,430.21,956.11,,11.33,9.92,5.67,8.50,6.89,1310.40,0.34,244.23,1.31,0.27,246.14
2026-04-24T15:07:59.941,1777032479.941432,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.4287,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.43 m | valid=112/648 | roi_mode=full,WARNING (z=1.43m),1,1,2,0,"[{""cx"":232.11,""cy"":481.07,""w"":444.46,""h"":957.85,""x1"":2,""y1"":1,""x2"":114,""y2"":240,""conf"":0.9312,""depth_m"":null,""depth_valid"":false},{""cx"":417.46,""cy"":441.29,""w"":75.35,""h"":96.79,""x1"":95,""y1"":98,""x2"":114,""y2"":122,""conf"":0.7685,""depth_m"":null,""depth_valid"":false}]",0.9312,232.11,481.07,444.46,957.85,,11.25,10.00,6.25,8.75,14.94,1412.24,40.72,185.90,1.64,0.18,228.44
2026-04-24T15:08:00.047,1777032480.047197,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.7887,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.79 m | valid=7030/26768 | roi_mode=full,SAFE (z=1.79m),0,1,1,0,"[{""cx"":294.78,""cy"":480.46,""w"":410.93,""h"":959.08,""x1"":22,""y1"":0,""x2"":125,""y2"":240,""conf"":0.8916,""depth_m"":null,""depth_valid"":false}]",0.8916,294.78,480.46,410.93,959.08,,11.04,9.93,6.62,8.83,4.10,1392.13,39.92,131.06,2.58,0.18,173.74
2026-04-24T15:08:00.143,1777032480.143618,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.9863,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.99 m | valid=7995/24720 | roi_mode=full,SAFE (z=1.99m),0,1,1,0,"[{""cx"":294.78,""cy"":480.46,""w"":410.93,""h"":959.08,""x1"":22,""y1"":0,""x2"":125,""y2"":240,""conf"":0.8916,""depth_m"":null,""depth_valid"":false}]",0.8916,294.78,480.46,410.93,959.08,,10.97,9.98,5.99,8.98,9.35,1343.30,39.61,131.06,1.74,0.15,172.57
2026-04-24T15:08:00.241,1777032480.241286,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.0258,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.03 m | valid=7794/24720 | roi_mode=full,SAFE (z=2.03m),0,1,1,0,"[{""cx"":304.7,""cy"":480.24,""w"":402.36,""h"":959.52,""x1"":26,""y1"":0,""x2"":126,""y2"":240,""conf"":0.8728,""depth_m"":null,""depth_valid"":false}]",0.8728,304.70,480.24,402.36,959.52,,10.24,10.24,10.24,10.24,17.01,1446.68,41.50,137.09,3.61,0.20,182.40
2026-04-24T15:08:00.343,1777032480.343373,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.0240,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.02 m | valid=7936/24000 | roi_mode=full,SAFE (z=2.03m),0,0,1,0,"[{""cx"":304.7,""cy"":480.24,""w"":402.36,""h"":959.52,""x1"":26,""y1"":0,""x2"":126,""y2"":240,""conf"":0.8728,""depth_m"":null,""depth_valid"":false}]",0.8728,304.70,480.24,402.36,959.52,,10.01,10.01,5.01,5.01,17.01,1446.68,48.07,137.09,1.50,0.06,186.72
2026-04-24T15:08:00.441,1777032480.441426,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.0185,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.02 m | valid=7797/24240 | roi_mode=full,SAFE (z=2.02m),0,1,1,0,"[{""cx"":318.99,""cy"":480.41,""w"":404.66,""h"":959.18,""x1"":29,""y1"":0,""x2"":130,""y2"":240,""conf"":0.8198,""depth_m"":null,""depth_valid"":false}]",0.8198,318.99,480.41,404.66,959.18,,10.07,10.07,6.72,6.72,8.38,1627.26,2.92,211.82,2.93,0.17,217.84
2026-04-24T15:08:00.542,1777032480.542173,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.0180,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.02 m | valid=8018/24240 | roi_mode=full,SAFE (z=2.02m),0,0,1,0,"[{""cx"":318.99,""cy"":480.41,""w"":404.66,""h"":959.18,""x1"":29,""y1"":0,""x2"":130,""y2"":240,""conf"":0.8198,""depth_m"":null,""depth_valid"":false}]",0.8198,318.99,480.41,404.66,959.18,,10.04,10.04,5.02,5.02,8.38,1627.26,0.78,211.82,3.90,0.09,216.59
2026-04-24T15:08:00.641,1777032480.641253,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.0021,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.00 m | valid=6705/24072 | roi_mode=full,SAFE (z=2.00m),0,1,1,0,"[{""cx"":488.59,""cy"":473.89,""w"":408.28,""h"":943.97,""x1"":71,""y1"":0,""x2"":173,""y2"":236,""conf"":0.915,""depth_m"":null,""depth_valid"":false}]",0.9150,488.59,473.89,408.28,943.97,,10.05,10.05,6.03,6.03,3.67,1616.78,45.26,138.54,1.26,0.16,185.22
2026-04-24T15:08:00.741,1777032480.741258,exp_latency_nodes_only,400_lux,latency_nodes_only,,,2.0097,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.01 m | valid=7004/26544 | roi_mode=full,SAFE (z=2.00m),0,0,1,0,"[{""cx"":571.58,""cy"":477.02,""w"":448.18,""h"":947.26,""x1"":87,""y1"":1,""x2"":199,""y2"":238,""conf"":0.9316,""depth_m"":null,""depth_valid"":false}]",0.9316,571.58,477.02,448.18,947.26,,11.71,10.04,6.69,6.69,18.72,1577.12,0.43,137.89,1.23,0.08,139.62
2026-04-24T15:08:00.841,1777032480.841603,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.9757,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.98 m | valid=11124/29862 | roi_mode=full,SAFE (z=1.98m),0,1,2,0,"[{""cx"":688.57,""cy"":477.96,""w"":503.19,""h"":951.19,""x1"":109,""y1"":1,""x2"":235,""y2"":238,""conf"":0.9161,""depth_m"":null,""depth_valid"":false},{""cx"":422.43,""cy"":441.22,""w"":76.95,""h"":95.74,""x1"":96,""y1"":98,""x2"":115,""y2"":122,""conf"":0.6595,""depth_m"":null,""depth_valid"":false}]",0.9161,688.57,477.96,503.19,951.19,,11.46,10.03,7.16,7.16,26.58,1454.89,0.79,118.21,4.55,0.15,123.70
2026-04-24T15:08:00.941,1777032480.941342,exp_latency_nodes_only,400_lux,latency_nodes_only,,,1.9723,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.97 m | valid=10580/29862 | roi_mode=full,SAFE (z=1.98m),0,0,2,0,"[{""cx"":688.57,""cy"":477.96,""w"":503.19,""h"":951.19,""x1"":109,""y1"":1,""x2"":235,""y2"":238,""conf"":0.9161,""depth_m"":null,""depth_valid"":false},{""cx"":422.43,""cy"":441.22,""w"":76.95,""h"":95.74,""x1"":96,""y1"":98,""x2"":115,""y2"":122,""conf"":0.6595,""depth_m"":null,""depth_valid"":false}]",0.9161,688.57,477.96,503.19,951.19,,11.28,10.03,6.27,6.27,26.58,1454.89,0.51,118.21,4.18,0.09,122.99
