wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h
2026-04-14T14:30:03.900,1776166203.900539,distance_accuracy,1300lux,static,1.700,point_07,1.7143,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.71 m | valid=6374/9120 | roi_mode=full,SAFE (z=1.71m),0,0,1,0.9516,659.69,481.12,342.50,957.75
2026-04-14T14:30:04.000,1776166204.000107,distance_accuracy,1300lux,static,1.700,point_07,1.7143,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.71 m | valid=5880/9120 | roi_mode=full,SAFE (z=1.71m),0,0,1,0.9521,659.73,481.19,342.55,957.63
2026-04-14T14:30:04.100,1776166204.100563,distance_accuracy,1300lux,static,1.700,point_07,1.7086,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.71 m | valid=5961/9120 | roi_mode=full,SAFE (z=1.71m),0,0,1,0.9521,659.73,481.19,342.55,957.63
2026-04-14T14:30:04.200,1776166204.200414,distance_accuracy,1300lux,static,1.700,point_07,1.7192,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.72 m | valid=6465/9120 | roi_mode=full,SAFE (z=1.71m),0,0,1,0.9521,659.73,481.19,342.55,957.63
2026-04-14T14:30:04.300,1776166204.300090,distance_accuracy,1300lux,static,1.700,point_07,1.7148,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.71 m | valid=6299/9120 | roi_mode=full,SAFE (z=1.71m),0,0,1,0.9518,659.87,481.12,342.46,957.76
2026-04-14T14:30:04.401,1776166204.401217,distance_accuracy,1300lux,static,1.700,point_07,1.7143,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.71 m | valid=6370/9120 | roi_mode=full,SAFE (z=1.71m),0,0,1,0.9513,660.01,481.14,342.43,957.72
2026-04-14T14:30:04.503,1776166204.502998,distance_accuracy,1300lux,static,1.700,point_07,1.7143,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.71 m | valid=6492/9120 | roi_mode=full,SAFE (z=1.71m),0,0,1,0.9513,660.01,481.14,342.43,957.72
2026-04-14T14:30:04.601,1776166204.601363,distance_accuracy,1300lux,static,1.700,point_07,1.7143,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.71 m | valid=6300/9120 | roi_mode=full,SAFE (z=1.71m),0,0,1,0.9513,660.01,481.14,342.43,957.72
2026-04-14T14:30:04.700,1776166204.700083,distance_accuracy,1300lux,static,1.700,point_07,1.7143,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.71 m | valid=6298/9120 | roi_mode=full,SAFE (z=1.71m),0,0,1,0.9512,660.29,481.13,342.33,957.73
2026-04-14T14:30:04.800,1776166204.800201,distance_accuracy,1300lux,static,1.700,point_07,1.7194,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.72 m | valid=6304/9120 | roi_mode=full,SAFE (z=1.71m),0,0,1,0.9512,660.29,481.13,342.33,957.73
2026-04-14T14:30:04.900,1776166204.900405,distance_accuracy,1300lux,static,1.700,point_07,1.7206,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.72 m | valid=6392/9120 | roi_mode=full,SAFE (z=1.72m),0,1,1,0.9510,660.58,481.13,342.69,957.74
2026-04-14T14:30:05.000,1776166205.000134,distance_accuracy,1300lux,static,1.700,point_07,1.7212,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.72 m | valid=6292/9120 | roi_mode=full,SAFE (z=1.72m),0,0,1,0.9510,660.58,481.13,342.69,957.74
2026-04-14T14:30:05.100,1776166205.100106,distance_accuracy,1300lux,static,1.700,point_07,1.7258,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6096/9120 | roi_mode=full,SAFE (z=1.72m),0,0,1,0.9503,664.45,481.11,341.52,957.79
2026-04-14T14:30:05.201,1776166205.201073,distance_accuracy,1300lux,static,1.700,point_07,1.7320,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6382/9120 | roi_mode=full,SAFE (z=1.73m),0,1,1,0.9500,665.25,481.11,341.50,957.78
2026-04-14T14:30:05.300,1776166205.300284,distance_accuracy,1300lux,static,1.700,point_07,1.7341,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6492/9120 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9500,665.25,481.11,341.50,957.78
2026-04-14T14:30:05.400,1776166205.400929,distance_accuracy,1300lux,static,1.700,point_07,1.7336,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6463/9120 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9502,666.08,481.14,341.68,957.72
2026-04-14T14:30:05.500,1776166205.500164,distance_accuracy,1300lux,static,1.700,point_07,1.7336,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6453/9120 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9502,666.08,481.14,341.68,957.72
2026-04-14T14:30:05.600,1776166205.600107,distance_accuracy,1300lux,static,1.700,point_07,1.7336,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6511/9120 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9502,666.08,481.14,341.68,957.72
2026-04-14T14:30:05.700,1776166205.700109,distance_accuracy,1300lux,static,1.700,point_07,1.7324,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6556/9120 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9504,666.86,481.28,343.19,957.44
2026-04-14T14:30:05.800,1776166205.800128,distance_accuracy,1300lux,static,1.700,point_07,1.7277,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6178/9120 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9504,666.86,481.28,343.19,957.44
2026-04-14T14:30:05.900,1776166205.900096,distance_accuracy,1300lux,static,1.700,point_07,1.7341,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6480/9120 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9502,666.12,481.21,343.59,957.57
2026-04-14T14:30:06.000,1776166206.000783,distance_accuracy,1300lux,static,1.700,point_07,1.7388,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.74 m | valid=6411/9120 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9502,666.12,481.21,343.59,957.57
2026-04-14T14:30:06.100,1776166206.100102,distance_accuracy,1300lux,static,1.700,point_07,1.7399,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.74 m | valid=6507/9120 | roi_mode=full,SAFE (z=1.74m),0,1,1,0.9511,665.39,480.93,343.12,958.13
2026-04-14T14:30:06.200,1776166206.200215,distance_accuracy,1300lux,static,1.700,point_07,1.7401,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.74 m | valid=6405/9120 | roi_mode=full,SAFE (z=1.74m),0,0,1,0.9511,665.39,480.93,343.12,958.13
2026-04-14T14:30:06.300,1776166206.300770,distance_accuracy,1300lux,static,1.700,point_07,1.7401,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.74 m | valid=6405/9120 | roi_mode=full,SAFE (z=1.74m),0,0,1,0.9511,668.70,480.79,343.14,958.42
2026-04-14T14:30:06.400,1776166206.400170,distance_accuracy,1300lux,static,1.700,point_07,1.7401,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.74 m | valid=6405/9120 | roi_mode=full,SAFE (z=1.74m),0,0,1,0.9520,670.52,480.85,340.26,958.31
2026-04-14T14:30:06.500,1776166206.500166,distance_accuracy,1300lux,static,1.700,point_07,1.7401,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.74 m | valid=6405/9120 | roi_mode=full,SAFE (z=1.74m),0,0,1,0.9520,670.52,480.85,340.26,958.31
2026-04-14T14:30:06.601,1776166206.600994,distance_accuracy,1300lux,static,1.700,point_07,1.7401,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.74 m | valid=6405/9120 | roi_mode=full,SAFE (z=1.74m),0,0,1,0.9525,670.07,480.87,340.33,958.26
2026-04-14T14:30:06.701,1776166206.701079,distance_accuracy,1300lux,static,1.700,point_07,1.7401,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.74 m | valid=6405/9120 | roi_mode=full,SAFE (z=1.74m),0,0,1,0.9525,670.07,480.87,340.33,958.26
2026-04-14T14:30:06.800,1776166206.800429,distance_accuracy,1300lux,static,1.700,point_07,1.7401,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.74 m | valid=6405/9120 | roi_mode=full,SAFE (z=1.74m),0,0,1,0.9518,669.34,480.84,340.60,958.31
2026-04-14T14:30:06.905,1776166206.905102,distance_accuracy,1300lux,static,1.700,point_07,1.7401,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.74 m | valid=6668/9120 | roi_mode=full,SAFE (z=1.74m),0,0,1,0.9522,669.38,480.84,340.33,958.33
2026-04-14T14:30:07.000,1776166207.000163,distance_accuracy,1300lux,static,1.700,point_07,1.7401,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.74 m | valid=6668/9120 | roi_mode=full,SAFE (z=1.74m),0,0,1,0.9522,669.38,480.84,340.33,958.33
2026-04-14T14:30:07.103,1776166207.103693,distance_accuracy,1300lux,static,1.700,point_07,1.7401,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.74 m | valid=6668/9120 | roi_mode=full,SAFE (z=1.74m),0,0,1,0.9515,667.09,480.79,341.46,958.42
2026-04-14T14:30:07.200,1776166207.200336,distance_accuracy,1300lux,static,1.700,point_07,1.7284,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6463/9120 | roi_mode=full,SAFE (z=1.73m),0,1,1,0.9515,667.09,480.79,341.46,958.42
2026-04-14T14:30:07.300,1776166207.300243,distance_accuracy,1300lux,static,1.700,point_07,1.7284,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6463/9120 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9514,666.22,480.77,341.64,958.47
2026-04-14T14:30:07.400,1776166207.400101,distance_accuracy,1300lux,static,1.700,point_07,1.7284,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6463/9120 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9518,665.13,480.98,339.53,958.05
2026-04-14T14:30:07.500,1776166207.500173,distance_accuracy,1300lux,static,1.700,point_07,1.7284,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6463/9120 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9518,665.13,480.98,339.53,958.05
2026-04-14T14:30:07.600,1776166207.600110,distance_accuracy,1300lux,static,1.700,point_07,1.7044,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.70 m | valid=5922/9120 | roi_mode=full,SAFE (z=1.70m),0,1,1,0.9515,665.30,480.98,339.25,958.04
2026-04-14T14:30:07.701,1776166207.700996,distance_accuracy,1300lux,static,1.700,point_07,1.7044,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.70 m | valid=5922/9120 | roi_mode=full,SAFE (z=1.70m),0,0,1,0.9519,665.27,481.05,340.02,957.91
2026-04-14T14:30:07.800,1776166207.800121,distance_accuracy,1300lux,static,1.700,point_07,1.7123,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.71 m | valid=6381/9120 | roi_mode=full,SAFE (z=1.71m),0,1,1,0.9519,665.27,481.05,340.02,957.91
2026-04-14T14:30:07.900,1776166207.900463,distance_accuracy,1300lux,static,1.700,point_07,1.7123,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.71 m | valid=6381/9120 | roi_mode=full,SAFE (z=1.71m),0,0,1,0.9508,664.77,480.98,341.25,958.03
2026-04-14T14:30:08.000,1776166208.000171,distance_accuracy,1300lux,static,1.700,point_07,1.7123,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.71 m | valid=6381/9120 | roi_mode=full,SAFE (z=1.71m),0,0,1,0.9513,664.79,481.18,342.78,957.65
2026-04-14T14:30:08.100,1776166208.100109,distance_accuracy,1300lux,static,1.700,point_07,1.7123,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.71 m | valid=6381/9120 | roi_mode=full,SAFE (z=1.71m),0,0,1,0.9513,664.79,481.18,342.78,957.65
2026-04-14T14:30:08.201,1776166208.200991,distance_accuracy,1300lux,static,1.700,point_07,1.7139,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.71 m | valid=6384/9280 | roi_mode=full,SAFE (z=1.71m),0,0,1,0.9509,664.81,481.21,344.21,957.58
2026-04-14T14:30:08.300,1776166208.300967,distance_accuracy,1300lux,static,1.700,point_07,1.7139,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.71 m | valid=6384/9280 | roi_mode=full,SAFE (z=1.71m),0,0,1,0.9509,664.81,481.21,344.21,957.58
2026-04-14T14:30:08.401,1776166208.401608,distance_accuracy,1300lux,static,1.700,point_07,1.7139,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.71 m | valid=6384/9280 | roi_mode=full,SAFE (z=1.71m),0,0,1,0.9502,665.61,481.29,343.37,957.42
2026-04-14T14:30:08.500,1776166208.500952,distance_accuracy,1300lux,static,1.700,point_07,1.7193,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.72 m | valid=6095/9120 | roi_mode=full,SAFE (z=1.72m),0,1,1,0.9501,663.60,481.37,341.78,957.27
2026-04-14T14:30:08.600,1776166208.600926,distance_accuracy,1300lux,static,1.700,point_07,1.7193,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.72 m | valid=6095/9120 | roi_mode=full,SAFE (z=1.72m),0,0,1,0.9501,663.60,481.37,341.78,957.27
2026-04-14T14:30:08.700,1776166208.700089,distance_accuracy,1300lux,static,1.700,point_07,1.7193,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.72 m | valid=6095/9120 | roi_mode=full,SAFE (z=1.72m),0,0,1,0.9505,663.22,481.35,341.38,957.29
2026-04-14T14:30:08.800,1776166208.800277,distance_accuracy,1300lux,static,1.700,point_07,1.7204,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.72 m | valid=6210/9120 | roi_mode=full,SAFE (z=1.72m),0,0,1,0.9505,663.22,481.35,341.38,957.29
2026-04-14T14:30:08.900,1776166208.900111,distance_accuracy,1300lux,static,1.700,point_07,1.7204,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.72 m | valid=6210/9120 | roi_mode=full,SAFE (z=1.72m),0,0,1,0.9515,662.25,481.26,341.86,957.48
2026-04-14T14:30:09.000,1776166209.000126,distance_accuracy,1300lux,static,1.700,point_07,1.7204,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.72 m | valid=6210/9120 | roi_mode=full,SAFE (z=1.72m),0,0,1,0.9509,662.24,481.34,341.90,957.32
2026-04-14T14:30:09.101,1776166209.101109,distance_accuracy,1300lux,static,1.700,point_07,1.7204,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.72 m | valid=6210/9120 | roi_mode=full,SAFE (z=1.72m),0,0,1,0.9508,661.24,481.21,341.74,957.57
2026-04-14T14:30:09.200,1776166209.200286,distance_accuracy,1300lux,static,1.700,point_07,1.7206,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.72 m | valid=6062/9120 | roi_mode=full,SAFE (z=1.72m),0,0,1,0.9508,661.24,481.21,341.74,957.57
2026-04-14T14:30:09.305,1776166209.305115,distance_accuracy,1300lux,static,1.700,point_07,1.7207,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.72 m | valid=5986/9120 | roi_mode=full,SAFE (z=1.72m),0,0,1,0.9506,661.11,481.16,341.55,957.68
2026-04-14T14:30:09.400,1776166209.400115,distance_accuracy,1300lux,static,1.700,point_07,1.7207,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.72 m | valid=5986/9120 | roi_mode=full,SAFE (z=1.72m),0,0,1,0.9506,661.11,481.16,341.55,957.68
2026-04-14T14:30:09.501,1776166209.501314,distance_accuracy,1300lux,static,1.700,point_07,1.7207,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.72 m | valid=5986/9120 | roi_mode=full,SAFE (z=1.72m),0,0,1,0.9511,660.07,481.10,340.55,957.81
2026-04-14T14:30:09.600,1776166209.600081,distance_accuracy,1300lux,static,1.700,point_07,1.7207,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.72 m | valid=5986/9120 | roi_mode=full,SAFE (z=1.72m),0,0,1,0.9511,660.07,481.10,340.55,957.81
2026-04-14T14:30:09.700,1776166209.700232,distance_accuracy,1300lux,static,1.700,point_07,1.7207,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.72 m | valid=5986/9120 | roi_mode=full,SAFE (z=1.72m),0,0,1,0.9536,657.32,480.94,340.70,958.11
2026-04-14T14:30:09.800,1776166209.800151,distance_accuracy,1300lux,static,1.700,point_07,1.7207,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.72 m | valid=6129/9120 | roi_mode=full,SAFE (z=1.72m),0,0,1,0.9546,654.86,480.99,340.17,958.02
2026-04-14T14:30:09.900,1776166209.900312,distance_accuracy,1300lux,static,1.700,point_07,1.7207,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.72 m | valid=6129/9120 | roi_mode=full,SAFE (z=1.72m),0,0,1,0.9546,654.86,480.99,340.17,958.02
2026-04-14T14:30:10.000,1776166210.000285,distance_accuracy,1300lux,static,1.700,point_07,1.7258,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6446/9120 | roi_mode=full,SAFE (z=1.73m),0,1,1,0.9545,654.37,480.97,340.39,958.06
2026-04-14T14:30:10.103,1776166210.103930,distance_accuracy,1300lux,static,1.700,point_07,1.7258,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6446/9120 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9545,654.37,480.97,340.39,958.06
2026-04-14T14:30:10.200,1776166210.200326,distance_accuracy,1300lux,static,1.700,point_07,1.7258,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6446/9120 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9546,653.64,480.96,340.48,958.07
2026-04-14T14:30:10.302,1776166210.302902,distance_accuracy,1300lux,static,1.700,point_07,1.7269,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6108/9120 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9548,653.56,480.85,339.93,958.29
2026-04-14T14:30:10.400,1776166210.400239,distance_accuracy,1300lux,static,1.700,point_07,1.7269,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6108/9120 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9548,653.56,480.85,339.93,958.29
2026-04-14T14:30:10.500,1776166210.500097,distance_accuracy,1300lux,static,1.700,point_07,1.7269,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6108/9120 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9547,654.29,480.85,339.48,958.30
2026-04-14T14:30:10.600,1776166210.600143,distance_accuracy,1300lux,static,1.700,point_07,1.7271,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6306/9120 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9547,654.29,480.85,339.48,958.30
2026-04-14T14:30:10.700,1776166210.700245,distance_accuracy,1300lux,static,1.700,point_07,1.7271,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6306/9120 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9539,657.24,480.79,339.60,958.42
2026-04-14T14:30:10.800,1776166210.800375,distance_accuracy,1300lux,static,1.700,point_07,1.7271,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6306/9120 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9538,657.68,480.85,339.60,958.29
2026-04-14T14:30:10.900,1776166210.900160,distance_accuracy,1300lux,static,1.700,point_07,1.7323,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6115/8960 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9538,657.68,480.85,339.60,958.29
2026-04-14T14:30:11.000,1776166211.000142,distance_accuracy,1300lux,static,1.700,point_07,1.7323,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6115/8960 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9536,658.29,481.01,339.72,957.98
2026-04-14T14:30:11.101,1776166211.101008,distance_accuracy,1300lux,static,1.700,point_07,1.7333,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6115/8960 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9536,658.29,481.01,339.72,957.98
2026-04-14T14:30:11.200,1776166211.200181,distance_accuracy,1300lux,static,1.700,point_07,1.7333,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6187/8960 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9536,658.39,480.97,339.53,958.05
2026-04-14T14:30:11.300,1776166211.300170,distance_accuracy,1300lux,static,1.700,point_07,1.7333,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6187/8960 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9536,658.39,480.97,339.53,958.05
2026-04-14T14:30:11.402,1776166211.402967,distance_accuracy,1300lux,static,1.700,point_07,1.7333,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6187/8960 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9534,658.44,480.99,339.53,958.02
2026-04-14T14:30:11.500,1776166211.500369,distance_accuracy,1300lux,static,1.700,point_07,1.7277,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6019/8960 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9534,658.44,480.99,339.53,958.02
2026-04-14T14:30:11.600,1776166211.600314,distance_accuracy,1300lux,static,1.700,point_07,1.7277,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6019/8960 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9535,658.69,481.02,339.74,957.96
2026-04-14T14:30:11.702,1776166211.702073,distance_accuracy,1300lux,static,1.700,point_07,1.7277,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6019/8960 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9528,659.06,481.02,339.86,957.96
2026-04-14T14:30:11.800,1776166211.800405,distance_accuracy,1300lux,static,1.700,point_07,1.7324,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6247/9120 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9528,659.06,481.02,339.86,957.96
2026-04-14T14:30:11.901,1776166211.901005,distance_accuracy,1300lux,static,1.700,point_07,1.7324,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6247/9120 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9529,659.16,481.02,339.99,957.96
2026-04-14T14:30:12.001,1776166212.001926,distance_accuracy,1300lux,static,1.700,point_07,1.7324,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6247/9120 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9529,659.16,481.02,339.99,957.96
2026-04-14T14:30:12.100,1776166212.100211,distance_accuracy,1300lux,static,1.700,point_07,1.7333,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6217/9120 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9531,658.96,480.97,339.58,958.05
2026-04-14T14:30:12.200,1776166212.200136,distance_accuracy,1300lux,static,1.700,point_07,1.7333,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6217/9120 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9531,658.96,480.97,339.58,958.05
2026-04-14T14:30:12.300,1776166212.300183,distance_accuracy,1300lux,static,1.700,point_07,1.7333,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6217/9120 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9536,658.90,480.95,339.43,958.10
2026-04-14T14:30:12.405,1776166212.405924,distance_accuracy,1300lux,static,1.700,point_07,1.7335,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6250/9120 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9536,658.77,481.01,339.35,957.98
2026-04-14T14:30:12.500,1776166212.500304,distance_accuracy,1300lux,static,1.700,point_07,1.7335,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6250/9120 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9536,658.77,481.01,339.35,957.98
2026-04-14T14:30:12.600,1776166212.600218,distance_accuracy,1300lux,static,1.700,point_07,1.7335,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6250/9120 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9535,658.62,480.99,339.57,958.03
2026-04-14T14:30:12.701,1776166212.701300,distance_accuracy,1300lux,static,1.700,point_07,1.7336,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6236/8960 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9535,658.62,480.99,339.57,958.03
2026-04-14T14:30:12.800,1776166212.800162,distance_accuracy,1300lux,static,1.700,point_07,1.7336,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6236/8960 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9536,658.42,480.98,339.52,958.04
2026-04-14T14:30:12.900,1776166212.900206,distance_accuracy,1300lux,static,1.700,point_07,1.7336,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6236/8960 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9535,658.17,480.96,339.71,958.08
2026-04-14T14:30:13.000,1776166213.000173,distance_accuracy,1300lux,static,1.700,point_07,1.7336,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6396/8960 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9535,658.17,480.96,339.71,958.08
2026-04-14T14:30:13.100,1776166213.100167,distance_accuracy,1300lux,static,1.700,point_07,1.7336,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6396/8960 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9540,658.02,480.94,339.71,958.13
2026-04-14T14:30:13.201,1776166213.201168,distance_accuracy,1300lux,static,1.700,point_07,1.7336,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6396/8960 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9540,658.02,480.94,339.71,958.13
2026-04-14T14:30:13.300,1776166213.300145,distance_accuracy,1300lux,static,1.700,point_07,1.7336,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6396/8960 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9537,658.17,480.94,339.75,958.12
2026-04-14T14:30:13.400,1776166213.400296,distance_accuracy,1300lux,static,1.700,point_07,1.7336,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6345/8960 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9539,658.08,480.86,339.62,958.27
2026-04-14T14:30:13.500,1776166213.500144,distance_accuracy,1300lux,static,1.700,point_07,1.7336,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.73 m | valid=6345/8960 | roi_mode=full,SAFE (z=1.73m),0,0,1,0.9541,658.05,480.88,339.75,958.24
