wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,det_depth_valid_count,detections_json,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h,closest_depth_m,input_fps,output_fps,det_fps,safety_state_hz,e2e_latency_ms_disp_to_safety,e2e_latency_ms_det_to_safety,camera_node_ms,camera_intensity_ms,camera_disparity_ms,yolo_node_ms,yolo_infer_ms,yolo_queue_ms,depth_node_ms,depth_crop_ms,depth_distance_ms,depth_publish_ms,safety_node_ms,safety_eval_ms,safety_publish_ms,total_system_latency_ms
2026-04-24T16:03:20.962,1777035800.962798,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,2.2997,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.30 m | valid=31/13024 | roi_mode=full,SAFE (z=2.30m),0,1,2,0,"[{""cx"":141.98,""cy"":459.28,""w"":283.95,""h"":703.78,""x1"":0,""y1"":27,""x2"":71,""y2"":203,""conf"":0.9503,""depth_m"":null,""depth_valid"":false},{""cx"":845.42,""cy"":437.82,""w"":85.34,""h"":105.29,""x1"":201,""y1"":96,""x2"":222,""y2"":123,""conf"":0.6495,""depth_m"":null,""depth_valid"":false}]",0.9503,141.98,459.28,283.95,703.78,,9.04,9.94,6.33,6.33,5.86,993.94,43.50,39.35,0.36,139.67,137.76,902.35,1.12,0.19,0.49,0.31,0.14,0.00,0.08,184.44
2026-04-24T16:03:21.055,1777035801.055416,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,2.3433,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.34 m | valid=71/12320 | roi_mode=full,SAFE (z=2.34m),0,1,2,0,"[{""cx"":139.04,""cy"":459.32,""w"":278.07,""h"":704.68,""x1"":0,""y1"":27,""x2"":70,""y2"":203,""conf"":0.948,""depth_m"":null,""depth_valid"":false},{""cx"":845.46,""cy"":438.19,""w"":85.75,""h"":106.03,""x1"":201,""y1"":96,""x2"":222,""y2"":123,""conf"":0.6409,""depth_m"":null,""depth_valid"":false}]",0.9480,139.04,459.32,278.07,704.68,,10.80,10.80,10.80,10.80,2.55,1077.41,0.35,45.52,0.35,130.25,128.82,950.23,2.50,0.19,0.49,1.73,1.98,0.00,0.09,135.08
2026-04-24T16:03:21.155,1777035801.155061,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,2.3433,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.34 m | valid=71/12320 | roi_mode=full,SAFE (z=2.34m),0,0,2,0,"[{""cx"":137.91,""cy"":460.53,""w"":275.83,""h"":701.65,""x1"":0,""y1"":27,""x2"":69,""y2"":203,""conf"":0.9456,""depth_m"":null,""depth_valid"":false},{""cx"":845.32,""cy"":438.19,""w"":85.68,""h"":105.91,""x1"":201,""y1"":96,""x2"":222,""y2"":123,""conf"":0.6542,""depth_m"":null,""depth_valid"":false}]",0.9456,137.91,460.53,275.83,701.65,,5.20,10.40,10.40,5.20,2.55,1077.41,39.95,39.95,0.35,118.25,116.56,990.40,2.50,0.19,0.49,1.73,1.98,0.00,0.09,162.67
2026-04-24T16:03:21.255,1777035801.255662,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,2.4252,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.43 m | valid=43/12144 | roi_mode=full,SAFE (z=2.43m),0,1,2,0,"[{""cx"":137.91,""cy"":460.53,""w"":275.83,""h"":701.65,""x1"":0,""y1"":27,""x2"":69,""y2"":203,""conf"":0.9456,""depth_m"":null,""depth_valid"":false},{""cx"":845.32,""cy"":438.19,""w"":85.68,""h"":105.91,""x1"":201,""y1"":96,""x2"":222,""y2"":123,""conf"":0.6542,""depth_m"":null,""depth_valid"":false}]",0.9456,137.91,460.53,275.83,701.65,,6.83,10.24,6.83,6.83,8.38,1149.01,38.93,38.93,7.61,118.25,126.82,990.40,1.43,0.16,0.42,0.73,0.14,0.00,0.09,158.74
2026-04-24T16:03:21.354,1777035801.354856,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,2.4252,0,1,0,detected=False | in_zone=False | depth_valid=True | z=2.43 m | valid=0/0 | roi_mode=full,SAFE (z=2.43m),0,0,2,0,"[{""cx"":137.22,""cy"":461.58,""w"":274.44,""h"":698.13,""x1"":0,""y1"":28,""x2"":69,""y2"":203,""conf"":0.9409,""depth_m"":null,""depth_valid"":false},{""cx"":845.31,""cy"":438.03,""w"":85.78,""h"":106.24,""x1"":201,""y1"":96,""x2"":222,""y2"":123,""conf"":0.6503,""depth_m"":null,""depth_valid"":false}]",0.9409,137.22,461.58,274.44,698.13,,7.65,10.20,7.65,5.10,8.38,1149.01,36.20,36.20,0.51,128.44,126.82,1041.54,0.84,0.18,0.05,0.48,0.06,0.00,0.00,165.53
2026-04-24T16:03:21.455,1777035801.455156,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,2.4697,1,1,1,detected=True | in_zone=True | depth_valid=True | z=2.47 m | valid=10/12075 | roi_mode=full,SAFE (z=2.47m),0,1,2,0,"[{""cx"":129.57,""cy"":461.22,""w"":258.99,""h"":694.17,""x1"":0,""y1"":29,""x2"":65,""y2"":202,""conf"":0.9401,""depth_m"":null,""depth_valid"":false},{""cx"":845.29,""cy"":437.85,""w"":85.66,""h"":105.69,""x1"":201,""y1"":96,""x2"":222,""y2"":123,""conf"":0.6455,""depth_m"":null,""depth_valid"":false}]",0.9401,129.57,461.22,258.99,694.17,,8.12,10.16,8.12,6.09,5.50,1234.60,35.65,35.65,0.47,154.98,153.16,1042.30,1.01,0.18,0.46,0.26,0.17,0.00,0.10,191.82
2026-04-24T16:03:21.554,1777035801.554940,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,2.4697,0,1,0,detected=False | in_zone=False | depth_valid=True | z=2.47 m | valid=0/0 | roi_mode=full,SAFE (z=2.47m),0,0,2,0,"[{""cx"":129.57,""cy"":461.22,""w"":258.99,""h"":694.17,""x1"":0,""y1"":29,""x2"":65,""y2"":202,""conf"":0.9401,""depth_m"":null,""depth_valid"":false},{""cx"":845.29,""cy"":437.85,""w"":85.66,""h"":105.69,""x1"":201,""y1"":96,""x2"":222,""y2"":123,""conf"":0.6455,""depth_m"":null,""depth_valid"":false}]",0.9401,129.57,461.22,258.99,694.17,,8.44,10.13,6.76,6.76,4.42,1271.79,41.19,41.19,0.39,154.98,153.16,1042.30,0.51,0.17,0.04,0.22,0.15,0.00,0.09,196.84
2026-04-24T16:03:21.665,1777035801.665183,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,2.4697,0,1,0,detected=False | in_zone=False | depth_valid=True | z=2.47 m | valid=0/0 | roi_mode=full,SAFE (z=2.47m),0,0,2,0,"[{""cx"":119.39,""cy"":460.47,""w"":238.78,""h"":694.74,""x1"":0,""y1"":28,""x2"":60,""y2"":202,""conf"":0.943,""depth_m"":null,""depth_valid"":false},{""cx"":845.21,""cy"":437.97,""w"":85.64,""h"":105.61,""x1"":201,""y1"":96,""x2"":222,""y2"":123,""conf"":0.6441,""depth_m"":null,""depth_valid"":false}]",0.9430,119.39,460.47,238.78,694.74,,7.12,9.97,7.12,5.69,4.42,1271.79,33.51,33.51,0.39,145.08,141.96,960.62,0.51,0.17,0.04,0.22,0.15,0.00,0.09,179.26
2026-04-24T16:03:21.754,1777035801.754625,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,2.4697,0,1,0,detected=False | in_zone=False | depth_valid=True | z=2.47 m | valid=0/0 | roi_mode=full,SAFE (z=2.47m),0,0,2,0,"[{""cx"":117.36,""cy"":463.23,""w"":234.72,""h"":695.84,""x1"":0,""y1"":29,""x2"":59,""y2"":203,""conf"":0.934,""depth_m"":null,""depth_valid"":false},{""cx"":845.33,""cy"":437.66,""w"":85.42,""h"":104.67,""x1"":201,""y1"":96,""x2"":222,""y2"":122,""conf"":0.6538,""depth_m"":null,""depth_valid"":false}]",0.9340,117.36,463.23,234.72,695.84,,8.84,10.10,7.58,6.31,183.44,1291.86,0.47,36.70,0.47,152.20,149.10,1069.96,2.91,0.16,0.04,2.63,0.05,0.00,0.00,155.63
2026-04-24T16:03:21.854,1777035801.854812,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,2.4697,0,1,0,detected=False | in_zone=False | depth_valid=True | z=2.47 m | valid=0/0 | roi_mode=full,SAFE (z=2.47m),0,0,2,0,"[{""cx"":117.36,""cy"":463.23,""w"":234.72,""h"":695.84,""x1"":0,""y1"":29,""x2"":59,""y2"":203,""conf"":0.934,""depth_m"":null,""depth_valid"":false},{""cx"":845.33,""cy"":437.66,""w"":85.42,""h"":104.67,""x1"":201,""y1"":96,""x2"":222,""y2"":122,""conf"":0.6538,""depth_m"":null,""depth_valid"":false}]",0.9340,117.36,463.23,234.72,695.84,,8.97,10.09,6.73,6.73,98.64,1229.11,0.42,42.20,0.42,152.20,149.10,1069.96,1.05,0.17,0.05,0.71,0.18,0.00,0.11,153.84
2026-04-24T16:03:21.954,1777035801.954816,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,2.4697,0,1,0,detected=False | in_zone=False | depth_valid=True | z=2.47 m | valid=0/0 | roi_mode=full,SAFE (z=2.47m),0,0,2,0,"[{""cx"":117.35,""cy"":463.61,""w"":234.7,""h"":694.69,""x1"":0,""y1"":29,""x2"":59,""y2"":203,""conf"":0.9336,""depth_m"":null,""depth_valid"":false},{""cx"":845.28,""cy"":437.78,""w"":85.55,""h"":104.59,""x1"":201,""y1"":96,""x2"":222,""y2"":123,""conf"":0.6498,""depth_m"":null,""depth_valid"":false}]",0.9336,117.35,463.61,234.70,694.69,,8.06,10.08,7.06,6.05,98.64,1229.11,28.86,28.86,0.42,154.52,151.01,850.24,1.05,0.17,0.05,0.71,0.18,0.00,0.11,184.60
2026-04-24T16:03:22.054,1777035802.054826,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,2.4697,0,1,0,detected=False | in_zone=False | depth_valid=True | z=2.47 m | valid=0/0 | roi_mode=full,SAFE (z=2.47m),0,0,2,0,"[{""cx"":116.33,""cy"":468.89,""w"":232.66,""h"":685.36,""x1"":0,""y1"":32,""x2"":58,""y2"":203,""conf"":0.9362,""depth_m"":null,""depth_valid"":false},{""cx"":844.81,""cy"":438.26,""w"":86.22,""h"":104.93,""x1"":200,""y1"":96,""x2"":222,""y2"":123,""conf"":0.6524,""depth_m"":null,""depth_valid"":false}]",0.9362,116.33,468.89,232.66,685.36,,7.33,10.07,7.33,5.49,98.64,1229.11,11.61,11.61,0.42,127.56,124.86,924.51,1.05,0.17,0.05,0.71,0.18,0.00,0.11,140.39
2026-04-24T16:03:22.155,1777035802.155126,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,1,2,0,"[{""cx"":116.33,""cy"":468.89,""w"":232.66,""h"":685.36,""x1"":0,""y1"":32,""x2"":58,""y2"":203,""conf"":0.9362,""depth_m"":null,""depth_valid"":false},{""cx"":844.81,""cy"":438.26,""w"":86.22,""h"":104.93,""x1"":200,""y1"":96,""x2"":222,""y2"":123,""conf"":0.6524,""depth_m"":null,""depth_valid"":false}]",0.9362,116.33,468.89,232.66,685.36,,9.97,9.97,0.00,9.97,4.57,1059.15,47.12,47.12,0.41,127.56,124.86,924.51,0.62,0.19,0.05,0.26,1.78,0.00,0.10,177.07
2026-04-24T16:03:22.254,1777035802.254811,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":116.1,""cy"":469.41,""w"":232.19,""h"":683.58,""x1"":0,""y1"":32,""x2"":58,""y2"":203,""conf"":0.9354,""depth_m"":null,""depth_valid"":false},{""cx"":845.11,""cy"":437.82,""w"":86.28,""h"":104.37,""x1"":200,""y1"":96,""x2"":222,""y2"":123,""conf"":0.6568,""depth_m"":null,""depth_valid"":false}]",0.9354,116.10,469.41,232.19,683.58,,10.00,10.00,5.00,10.00,9.04,1113.30,34.09,34.09,1.15,147.61,146.05,991.19,0.47,0.14,0.04,0.21,0.18,0.00,0.11,182.34
2026-04-24T16:03:22.354,1777035802.354905,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":115.3,""cy"":469.84,""w"":230.6,""h"":681.83,""x1"":0,""y1"":32,""x2"":58,""y2"":203,""conf"":0.9302,""depth_m"":null,""depth_valid"":false},{""cx"":844.47,""cy"":438.71,""w"":87.45,""h"":105.74,""x1"":200,""y1"":96,""x2"":222,""y2"":123,""conf"":0.652,""depth_m"":null,""depth_valid"":false}]",0.9302,115.30,469.84,230.60,681.83,,10.00,10.00,6.66,6.66,9.04,1113.30,39.94,39.94,2.88,129.84,128.22,1033.31,0.55,0.16,0.05,0.24,0.06,0.00,0.00,170.40
2026-04-24T16:03:22.455,1777035802.455027,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":114.48,""cy"":468.31,""w"":228.96,""h"":680.91,""x1"":0,""y1"":32,""x2"":57,""y2"":202,""conf"":0.9283,""depth_m"":null,""depth_valid"":false},{""cx"":844.98,""cy"":438.29,""w"":86.51,""h"":105.45,""x1"":200,""y1"":96,""x2"":222,""y2"":123,""conf"":0.6536,""depth_m"":null,""depth_valid"":false}]",0.9283,114.48,468.31,228.96,680.91,,10.00,10.00,7.50,7.50,145.94,1251.01,0.80,36.47,0.80,133.65,132.14,1036.07,0.64,0.19,0.05,0.28,0.16,0.00,0.10,135.25
2026-04-24T16:03:22.555,1777035802.555802,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":114.48,""cy"":468.31,""w"":228.96,""h"":680.91,""x1"":0,""y1"":32,""x2"":57,""y2"":202,""conf"":0.9283,""depth_m"":null,""depth_valid"":false},{""cx"":844.98,""cy"":438.29,""w"":86.51,""h"":105.45,""x1"":200,""y1"":96,""x2"":222,""y2"":123,""conf"":0.6536,""depth_m"":null,""depth_valid"":false}]",0.9283,114.48,468.31,228.96,680.91,,9.98,9.98,5.99,5.99,145.94,1251.01,33.71,33.71,2.32,133.65,132.14,1036.07,0.46,0.13,0.03,0.22,0.05,0.00,0.00,167.87
2026-04-24T16:03:22.656,1777035802.656343,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":112.16,""cy"":467.11,""w"":224.32,""h"":684.35,""x1"":0,""y1"":31,""x2"":56,""y2"":202,""conf"":0.9271,""depth_m"":null,""depth_valid"":false},{""cx"":844.83,""cy"":438.05,""w"":86.67,""h"":104.82,""x1"":200,""y1"":96,""x2"":222,""y2"":123,""conf"":0.6399,""depth_m"":null,""depth_valid"":false}]",0.9271,112.16,467.11,224.32,684.35,,8.31,9.97,6.65,4.99,145.94,1251.01,30.39,30.39,2.32,164.10,160.94,960.81,0.46,0.13,0.03,0.22,0.05,0.00,0.00,195.00
2026-04-24T16:03:22.757,1777035802.757443,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":112.16,""cy"":467.11,""w"":224.32,""h"":684.35,""x1"":0,""y1"":31,""x2"":56,""y2"":202,""conf"":0.9271,""depth_m"":null,""depth_valid"":false},{""cx"":844.83,""cy"":438.05,""w"":86.67,""h"":104.82,""x1"":200,""y1"":96,""x2"":222,""y2"":123,""conf"":0.6399,""depth_m"":null,""depth_valid"":false}]",0.9271,112.16,467.11,224.32,684.35,,7.12,9.96,5.69,4.27,145.94,1251.01,42.14,42.14,2.32,164.10,160.94,960.81,0.46,0.13,0.03,0.22,0.05,0.00,0.00,206.75
2026-04-24T16:03:22.858,1777035802.857986,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":106.66,""cy"":462.39,""w"":213.32,""h"":687.08,""x1"":0,""y1"":30,""x2"":53,""y2"":201,""conf"":0.9404,""depth_m"":null,""depth_valid"":false},{""cx"":844.67,""cy"":438.22,""w"":87.44,""h"":105.38,""x1"":200,""y1"":96,""x2"":222,""y2"":123,""conf"":0.6423,""depth_m"":null,""depth_valid"":false}]",0.9404,106.66,462.39,213.32,687.08,,7.47,9.96,6.23,4.98,3.83,1379.62,36.96,36.96,0.43,181.36,177.55,1100.73,2.92,0.14,0.05,2.66,0.29,0.01,0.21,221.53
2026-04-24T16:03:22.955,1777035802.955014,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":105.59,""cy"":461.57,""w"":211.18,""h"":687.53,""x1"":0,""y1"":29,""x2"":53,""y2"":201,""conf"":0.9411,""depth_m"":null,""depth_valid"":false},{""cx"":845.05,""cy"":438.42,""w"":86.35,""h"":105.8,""x1"":200,""y1"":96,""x2"":222,""y2"":123,""conf"":0.6613,""depth_m"":null,""depth_valid"":false}]",0.9411,105.59,461.57,211.18,687.53,,6.67,10.00,6.67,4.44,3.83,1379.62,24.93,24.93,0.43,149.80,148.15,1168.59,2.92,0.14,0.05,2.66,0.29,0.01,0.21,177.94
2026-04-24T16:03:23.054,1777035803.054691,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":105.59,""cy"":461.57,""w"":211.18,""h"":687.53,""x1"":0,""y1"":29,""x2"":53,""y2"":201,""conf"":0.9411,""depth_m"":null,""depth_valid"":false},{""cx"":845.05,""cy"":438.42,""w"":86.35,""h"":105.8,""x1"":200,""y1"":96,""x2"":222,""y2"":123,""conf"":0.6613,""depth_m"":null,""depth_valid"":false}]",0.9411,105.59,461.57,211.18,687.53,,6.00,10.00,6.00,4.00,3.83,1379.62,46.38,46.38,0.43,149.80,148.15,1168.59,2.92,0.14,0.05,2.66,0.29,0.01,0.21,199.39
2026-04-24T16:03:23.154,1777035803.154848,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":103.33,""cy"":461.13,""w"":206.66,""h"":693.19,""x1"":0,""y1"":29,""x2"":52,""y2"":202,""conf"":0.9386,""depth_m"":null,""depth_valid"":false},{""cx"":844.95,""cy"":437.96,""w"":86.57,""h"":104.79,""x1"":200,""y1"":96,""x2"":222,""y2"":123,""conf"":0.6536,""depth_m"":null,""depth_valid"":false}]",0.9386,103.33,461.13,206.66,693.19,,6.36,10.00,6.36,4.55,6.78,1372.66,0.39,43.44,0.39,162.97,161.35,1055.79,0.43,0.10,0.03,0.21,1.28,0.00,0.08,165.07
2026-04-24T16:03:23.257,1777035803.257497,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":103.33,""cy"":461.13,""w"":206.66,""h"":693.19,""x1"":0,""y1"":29,""x2"":52,""y2"":202,""conf"":0.9386,""depth_m"":null,""depth_valid"":false},{""cx"":844.95,""cy"":437.96,""w"":86.57,""h"":104.79,""x1"":200,""y1"":96,""x2"":222,""y2"":123,""conf"":0.6536,""depth_m"":null,""depth_valid"":false}]",0.9386,103.33,461.13,206.66,693.19,,0.00,9.74,0.00,0.00,6.78,1372.66,49.15,49.15,0.39,162.97,161.35,1055.79,0.43,0.10,0.03,0.21,1.28,0.00,0.08,213.83
2026-04-24T16:03:23.354,1777035803.354822,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":92.92,""cy"":461.33,""w"":185.84,""h"":694.24,""x1"":0,""y1"":29,""x2"":46,""y2"":202,""conf"":0.935,""depth_m"":null,""depth_valid"":false},{""cx"":844.77,""cy"":438.54,""w"":86.89,""h"":105.27,""x1"":200,""y1"":96,""x2"":222,""y2"":123,""conf"":0.6784,""depth_m"":null,""depth_valid"":false}]",0.9350,92.92,461.33,185.84,694.24,,0.00,10.00,5.00,0.00,6.78,1372.66,27.69,27.69,0.39,254.27,252.14,1141.28,0.43,0.10,0.03,0.21,1.28,0.00,0.08,283.68
2026-04-24T16:03:23.454,1777035803.454783,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":92.92,""cy"":461.33,""w"":185.84,""h"":694.24,""x1"":0,""y1"":29,""x2"":46,""y2"":202,""conf"":0.935,""depth_m"":null,""depth_valid"":false},{""cx"":844.77,""cy"":438.54,""w"":86.89,""h"":105.27,""x1"":200,""y1"":96,""x2"":222,""y2"":123,""conf"":0.6784,""depth_m"":null,""depth_valid"":false}]",0.9350,92.92,461.33,185.84,694.24,,0.00,10.00,3.33,0.00,6.78,1372.66,25.92,25.92,0.39,254.27,252.14,1141.28,0.43,0.10,0.03,0.21,1.28,0.00,0.08,281.91
2026-04-24T16:03:23.559,1777035803.559130,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":91.8,""cy"":461.74,""w"":183.59,""h"":692.44,""x1"":0,""y1"":29,""x2"":46,""y2"":202,""conf"":0.9382,""depth_m"":null,""depth_valid"":false},{""cx"":844.65,""cy"":438.61,""w"":86.53,""h"":105.4,""x1"":200,""y1"":96,""x2"":222,""y2"":123,""conf"":0.6712,""depth_m"":null,""depth_valid"":false}]",0.9382,91.80,461.74,183.59,692.44,,2.47,9.89,4.95,2.47,340.84,1428.46,44.48,44.48,0.64,127.91,126.11,1184.72,0.63,0.25,0.05,0.23,0.13,0.00,0.07,173.14
2026-04-24T16:03:23.654,1777035803.654740,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":91.18,""cy"":462.26,""w"":182.36,""h"":692.18,""x1"":0,""y1"":29,""x2"":46,""y2"":202,""conf"":0.9385,""depth_m"":null,""depth_valid"":false},{""cx"":844.81,""cy"":438.46,""w"":86.16,""h"":105.35,""x1"":200,""y1"":96,""x2"":222,""y2"":123,""conf"":0.6782,""depth_m"":null,""depth_valid"":false}]",0.9385,91.18,462.26,182.36,692.18,,6.00,10.00,6.00,4.00,6.38,1394.51,37.54,37.54,0.58,134.03,132.02,1190.64,0.57,0.19,0.05,0.21,0.25,0.00,0.19,172.39
2026-04-24T16:03:23.754,1777035803.754736,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":91.18,""cy"":462.26,""w"":182.36,""h"":692.18,""x1"":0,""y1"":29,""x2"":46,""y2"":202,""conf"":0.9385,""depth_m"":null,""depth_valid"":false},{""cx"":844.81,""cy"":438.46,""w"":86.16,""h"":105.35,""x1"":200,""y1"":96,""x2"":222,""y2"":123,""conf"":0.6782,""depth_m"":null,""depth_valid"":false}]",0.9385,91.18,462.26,182.36,692.18,,6.67,10.00,5.00,3.33,6.38,1394.51,37.60,37.60,3.50,134.03,132.02,1190.64,0.70,0.16,0.05,0.40,0.05,0.00,0.00,172.38
2026-04-24T16:03:23.854,1777035803.854792,exp_latency_mediumq_repeat,400_lux,latency_medium_quality_depth,,Medium quality depth image latency retest (staged metrics enabled).,-1.0000,0,0,0,detected=False | in_zone=False | depth_valid=False | z=invalid | valid=0/0 | roi_mode=full,SAFE (z=invalid),0,0,2,0,"[{""cx"":90.56,""cy"":465.05,""w"":181.13,""h"":684.56,""x1"":0,""y1"":31,""x2"":45,""y2"":202,""conf"":0.9293,""depth_m"":null,""depth_valid"":false},{""cx"":844.97,""cy"":438.29,""w"":85.81,""h"":105.14,""x1"":201,""y1"":96,""x2"":222,""y2"":123,""conf"":0.667,""depth_m"":null,""depth_valid"":false}]",0.9293,90.56,465.05,181.13,684.56,,8.57,10.00,5.71,4.29,96.03,1356.88,0.48,41.91,0.48,143.77,142.01,935.82,1.19,0.15,0.04,0.89,0.10,0.00,0.00,145.54
