wall_time_iso,ros_time_s,experiment_id,lighting,scenario,ground_truth_m,notes,person_z_m,person_detected,depth_valid,in_zone,depth_status_text,safety_state_text,safety_level,state_changed,det_count,det_depth_valid_count,detections_json,closest_det_conf,closest_bbox_cx,closest_bbox_cy,closest_bbox_w,closest_bbox_h,closest_depth_m
2026-04-22T14:43:33.321,1776858213.321811,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5073,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.51 m | valid=7736/11360 | roi_mode=full,SAFE (z=1.51m),0,1,2,0,"[{""cx"":776.44,""cy"":480.06,""w"":423.7,""h"":959.89,""x1"":94,""y1"":0,""x2"":165,""y2"":160,""conf"":0.9428,""depth_m"":null,""depth_valid"":false},{""cx"":458.27,""cy"":436.11,""w"":261.49,""h"":864.15,""x1"":55,""y1"":1,""x2"":98,""y2"":145,""conf"":0.9332,""depth_m"":null,""depth_valid"":false}]",0.9428,776.44,480.06,423.70,959.89,
2026-04-22T14:43:33.422,1776858213.422897,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5059,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.51 m | valid=7897/11360 | roi_mode=full,SAFE (z=1.51m),0,1,2,0,"[{""cx"":776.44,""cy"":480.06,""w"":423.7,""h"":959.89,""x1"":94,""y1"":0,""x2"":165,""y2"":160,""conf"":0.9428,""depth_m"":null,""depth_valid"":false},{""cx"":458.27,""cy"":436.11,""w"":261.49,""h"":864.15,""x1"":55,""y1"":1,""x2"":98,""y2"":145,""conf"":0.9332,""depth_m"":null,""depth_valid"":false}]",0.9428,776.44,480.06,423.70,959.89,
2026-04-22T14:43:33.521,1776858213.521749,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5074,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.51 m | valid=8089/11360 | roi_mode=full,SAFE (z=1.51m),0,0,2,0,"[{""cx"":457.16,""cy"":437.2,""w"":268.59,""h"":867.81,""x1"":54,""y1"":1,""x2"":99,""y2"":145,""conf"":0.9322,""depth_m"":null,""depth_valid"":false},{""cx"":765.22,""cy"":480.39,""w"":412.78,""h"":957.88,""x1"":93,""y1"":0,""x2"":162,""y2"":160,""conf"":0.9318,""depth_m"":null,""depth_valid"":false}]",0.9318,765.22,480.39,412.78,957.88,
2026-04-22T14:43:33.630,1776858213.630164,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5292,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.53 m | valid=8407/11040 | roi_mode=full,SAFE (z=1.52m),0,1,2,0,"[{""cx"":776.32,""cy"":480.15,""w"":435.54,""h"":959.7,""x1"":93,""y1"":0,""x2"":166,""y2"":160,""conf"":0.9466,""depth_m"":null,""depth_valid"":false},{""cx"":456.44,""cy"":437.85,""w"":271.34,""h"":871.35,""x1"":54,""y1"":0,""x2"":99,""y2"":146,""conf"":0.9361,""depth_m"":null,""depth_valid"":false}]",0.9466,776.32,480.15,435.54,959.70,
2026-04-22T14:43:33.723,1776858213.723546,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5366,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.54 m | valid=8633/11680 | roi_mode=full,SAFE (z=1.54m),0,1,2,0,"[{""cx"":776.32,""cy"":480.15,""w"":435.54,""h"":959.7,""x1"":93,""y1"":0,""x2"":166,""y2"":160,""conf"":0.9466,""depth_m"":null,""depth_valid"":false},{""cx"":456.44,""cy"":437.85,""w"":271.34,""h"":871.35,""x1"":54,""y1"":0,""x2"":99,""y2"":146,""conf"":0.9361,""depth_m"":null,""depth_valid"":false}]",0.9466,776.32,480.15,435.54,959.70,
2026-04-22T14:43:33.821,1776858213.821696,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5576,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.56 m | valid=8677/12000 | roi_mode=full,SAFE (z=1.56m),0,1,2,0,"[{""cx"":781.69,""cy"":480.14,""w"":445.85,""h"":959.73,""x1"":93,""y1"":0,""x2"":168,""y2"":160,""conf"":0.9482,""depth_m"":null,""depth_valid"":false},{""cx"":455.89,""cy"":437.78,""w"":273.55,""h"":871.13,""x1"":53,""y1"":0,""x2"":99,""y2"":146,""conf"":0.934,""depth_m"":null,""depth_valid"":false}]",0.9482,781.69,480.14,445.85,959.73,
2026-04-22T14:43:33.921,1776858213.921689,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5730,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.57 m | valid=8723/12000 | roi_mode=full,SAFE (z=1.57m),0,1,2,0,"[{""cx"":778.7,""cy"":479.72,""w"":448.03,""h"":958.19,""x1"":93,""y1"":0,""x2"":168,""y2"":160,""conf"":0.946,""depth_m"":null,""depth_valid"":false},{""cx"":453.68,""cy"":436.4,""w"":273.29,""h"":868.89,""x1"":53,""y1"":0,""x2"":99,""y2"":145,""conf"":0.9286,""depth_m"":null,""depth_valid"":false}]",0.9460,778.70,479.72,448.03,958.19,
2026-04-22T14:43:34.021,1776858214.021777,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5786,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.58 m | valid=8565/12000 | roi_mode=full,SAFE (z=1.57m),0,0,2,0,"[{""cx"":778.7,""cy"":479.72,""w"":448.03,""h"":958.19,""x1"":93,""y1"":0,""x2"":168,""y2"":160,""conf"":0.946,""depth_m"":null,""depth_valid"":false},{""cx"":453.68,""cy"":436.4,""w"":273.29,""h"":868.89,""x1"":53,""y1"":0,""x2"":99,""y2"":145,""conf"":0.9286,""depth_m"":null,""depth_valid"":false}]",0.9460,778.70,479.72,448.03,958.19,
2026-04-22T14:43:34.121,1776858214.121888,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5945,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.59 m | valid=8353/12000 | roi_mode=full,SAFE (z=1.59m),0,1,2,0,"[{""cx"":773.63,""cy"":479.71,""w"":440.97,""h"":957.51,""x1"":92,""y1"":0,""x2"":166,""y2"":160,""conf"":0.9421,""depth_m"":null,""depth_valid"":false},{""cx"":455.02,""cy"":434.99,""w"":275.78,""h"":866.57,""x1"":53,""y1"":0,""x2"":99,""y2"":145,""conf"":0.93,""depth_m"":null,""depth_valid"":false}]",0.9421,773.63,479.71,440.97,957.51,
2026-04-22T14:43:34.221,1776858214.221695,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.6004,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.60 m | valid=7995/11840 | roi_mode=full,SAFE (z=1.60m),0,1,2,0,"[{""cx"":773.63,""cy"":479.71,""w"":440.97,""h"":957.51,""x1"":92,""y1"":0,""x2"":166,""y2"":160,""conf"":0.9421,""depth_m"":null,""depth_valid"":false},{""cx"":455.02,""cy"":434.99,""w"":275.78,""h"":866.57,""x1"":53,""y1"":0,""x2"":99,""y2"":145,""conf"":0.93,""depth_m"":null,""depth_valid"":false}]",0.9421,773.63,479.71,440.97,957.51,
2026-04-22T14:43:34.321,1776858214.321829,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.6014,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.60 m | valid=7849/11680 | roi_mode=full,SAFE (z=1.60m),0,0,2,0,"[{""cx"":769.9,""cy"":480.18,""w"":435.5,""h"":959.23,""x1"":92,""y1"":0,""x2"":165,""y2"":160,""conf"":0.9324,""depth_m"":null,""depth_valid"":false},{""cx"":456.7,""cy"":434.86,""w"":277.23,""h"":866.25,""x1"":53,""y1"":0,""x2"":100,""y2"":145,""conf"":0.9236,""depth_m"":null,""depth_valid"":false}]",0.9324,769.90,480.18,435.50,959.23,
2026-04-22T14:43:34.423,1776858214.423749,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.6060,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.61 m | valid=7835/11680 | roi_mode=full,SAFE (z=1.60m),0,0,2,0,"[{""cx"":762.06,""cy"":480.0,""w"":434.46,""h"":960.0,""x1"":91,""y1"":0,""x2"":164,""y2"":160,""conf"":0.9261,""depth_m"":null,""depth_valid"":false},{""cx"":476.07,""cy"":444.44,""w"":291.05,""h"":846.65,""x1"":55,""y1"":4,""x2"":104,""y2"":145,""conf"":0.8937,""depth_m"":null,""depth_valid"":false}]",0.9261,762.06,480.00,434.46,960.00,
2026-04-22T14:43:34.523,1776858214.523244,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.6170,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.62 m | valid=7956/11680 | roi_mode=full,SAFE (z=1.61m),0,1,2,0,"[{""cx"":762.06,""cy"":480.0,""w"":434.46,""h"":960.0,""x1"":91,""y1"":0,""x2"":164,""y2"":160,""conf"":0.9261,""depth_m"":null,""depth_valid"":false},{""cx"":476.07,""cy"":444.44,""w"":291.05,""h"":846.65,""x1"":55,""y1"":4,""x2"":104,""y2"":145,""conf"":0.8937,""depth_m"":null,""depth_valid"":false}]",0.9261,762.06,480.00,434.46,960.00,
2026-04-22T14:43:34.634,1776858214.634959,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.6082,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.61 m | valid=7943/11680 | roi_mode=full,SAFE (z=1.61m),0,0,2,0,"[{""cx"":762.06,""cy"":480.0,""w"":434.46,""h"":960.0,""x1"":91,""y1"":0,""x2"":164,""y2"":160,""conf"":0.9261,""depth_m"":null,""depth_valid"":false},{""cx"":476.07,""cy"":444.44,""w"":291.05,""h"":846.65,""x1"":55,""y1"":4,""x2"":104,""y2"":145,""conf"":0.8937,""depth_m"":null,""depth_valid"":false}]",0.9261,762.06,480.00,434.46,960.00,
2026-04-22T14:43:34.724,1776858214.724417,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.6017,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.60 m | valid=7832/11680 | roi_mode=full,SAFE (z=1.61m),0,0,2,0,"[{""cx"":762.16,""cy"":480.08,""w"":441.11,""h"":959.85,""x1"":91,""y1"":0,""x2"":164,""y2"":160,""conf"":0.9361,""depth_m"":null,""depth_valid"":false},{""cx"":487.4,""cy"":445.44,""w"":299.41,""h"":846.55,""x1"":56,""y1"":4,""x2"":107,""y2"":145,""conf"":0.9124,""depth_m"":null,""depth_valid"":false}]",0.9361,762.16,480.08,441.11,959.85,
2026-04-22T14:43:34.821,1776858214.821870,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5907,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.59 m | valid=7944/11680 | roi_mode=full,SAFE (z=1.59m),0,1,2,0,"[{""cx"":762.16,""cy"":480.08,""w"":441.11,""h"":959.85,""x1"":91,""y1"":0,""x2"":164,""y2"":160,""conf"":0.9361,""depth_m"":null,""depth_valid"":false},{""cx"":487.4,""cy"":445.44,""w"":299.41,""h"":846.55,""x1"":56,""y1"":4,""x2"":107,""y2"":145,""conf"":0.9124,""depth_m"":null,""depth_valid"":false}]",0.9361,762.16,480.08,441.11,959.85,
2026-04-22T14:43:34.922,1776858214.922954,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5950,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.60 m | valid=7981/11840 | roi_mode=full,SAFE (z=1.60m),0,1,2,0,"[{""cx"":765.99,""cy"":480.26,""w"":437.83,""h"":959.49,""x1"":91,""y1"":0,""x2"":165,""y2"":160,""conf"":0.9394,""depth_m"":null,""depth_valid"":false},{""cx"":485.81,""cy"":445.32,""w"":293.08,""h"":841.89,""x1"":57,""y1"":4,""x2"":106,""y2"":144,""conf"":0.9161,""depth_m"":null,""depth_valid"":false}]",0.9394,765.99,480.26,437.83,959.49,
2026-04-22T14:43:35.021,1776858215.021747,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5861,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.59 m | valid=8066/11840 | roi_mode=full,SAFE (z=1.60m),0,0,2,0,"[{""cx"":779.75,""cy"":480.21,""w"":428.52,""h"":959.57,""x1"":95,""y1"":0,""x2"":166,""y2"":160,""conf"":0.9457,""depth_m"":null,""depth_valid"":false},{""cx"":473.39,""cy"":442.96,""w"":269.21,""h"":838.73,""x1"":57,""y1"":4,""x2"":102,""y2"":144,""conf"":0.8934,""depth_m"":null,""depth_valid"":false}]",0.9457,779.75,480.21,428.52,959.57,
2026-04-22T14:43:35.121,1776858215.121819,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5755,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.58 m | valid=7931/11360 | roi_mode=full,SAFE (z=1.59m),0,1,2,0,"[{""cx"":779.75,""cy"":480.21,""w"":428.52,""h"":959.57,""x1"":95,""y1"":0,""x2"":166,""y2"":160,""conf"":0.9457,""depth_m"":null,""depth_valid"":false},{""cx"":473.39,""cy"":442.96,""w"":269.21,""h"":838.73,""x1"":57,""y1"":4,""x2"":102,""y2"":144,""conf"":0.8934,""depth_m"":null,""depth_valid"":false}]",0.9457,779.75,480.21,428.52,959.57,
2026-04-22T14:43:35.221,1776858215.221845,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5745,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.57 m | valid=8170/11360 | roi_mode=full,SAFE (z=1.59m),0,0,2,0,"[{""cx"":801.05,""cy"":479.2,""w"":418.85,""h"":958.16,""x1"":99,""y1"":0,""x2"":169,""y2"":160,""conf"":0.944,""depth_m"":null,""depth_valid"":false},{""cx"":481.53,""cy"":438.55,""w"":299.85,""h"":870.04,""x1"":55,""y1"":1,""x2"":106,""y2"":146,""conf"":0.9242,""depth_m"":null,""depth_valid"":false}]",0.9440,801.05,479.20,418.85,958.16,
2026-04-22T14:43:35.321,1776858215.321868,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5696,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.57 m | valid=8211/11200 | roi_mode=full,SAFE (z=1.57m),0,1,2,0,"[{""cx"":473.65,""cy"":440.49,""w"":326.95,""h"":877.08,""x1"":52,""y1"":0,""x2"":107,""y2"":147,""conf"":0.9292,""depth_m"":null,""depth_valid"":false},{""cx"":849.93,""cy"":480.15,""w"":415.91,""h"":959.7,""x1"":107,""y1"":0,""x2"":177,""y2"":160,""conf"":0.905,""depth_m"":null,""depth_valid"":false}]",0.9050,849.93,480.15,415.91,959.70,
2026-04-22T14:43:35.421,1776858215.421941,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5691,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.57 m | valid=8161/11200 | roi_mode=full,SAFE (z=1.57m),0,0,2,0,"[{""cx"":473.65,""cy"":440.49,""w"":326.95,""h"":877.08,""x1"":52,""y1"":0,""x2"":107,""y2"":147,""conf"":0.9292,""depth_m"":null,""depth_valid"":false},{""cx"":849.93,""cy"":480.15,""w"":415.91,""h"":959.7,""x1"":107,""y1"":0,""x2"":177,""y2"":160,""conf"":0.905,""depth_m"":null,""depth_valid"":false}]",0.9050,849.93,480.15,415.91,959.70,
2026-04-22T14:43:35.522,1776858215.522012,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5690,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.57 m | valid=8197/11200 | roi_mode=full,SAFE (z=1.57m),0,0,2,0,"[{""cx"":856.63,""cy"":480.93,""w"":420.28,""h"":958.13,""x1"":108,""y1"":0,""x2"":178,""y2"":160,""conf"":0.9564,""depth_m"":null,""depth_valid"":false},{""cx"":472.36,""cy"":440.2,""w"":328.64,""h"":877.06,""x1"":52,""y1"":0,""x2"":106,""y2"":146,""conf"":0.9274,""depth_m"":null,""depth_valid"":false}]",0.9564,856.63,480.93,420.28,958.13,
2026-04-22T14:43:35.623,1776858215.623730,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5643,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.56 m | valid=8029/11200 | roi_mode=full,SAFE (z=1.56m),0,1,2,0,"[{""cx"":878.07,""cy"":480.21,""w"":425.92,""h"":958.19,""x1"":111,""y1"":0,""x2"":182,""y2"":160,""conf"":0.9527,""depth_m"":null,""depth_valid"":false},{""cx"":472.48,""cy"":441.39,""w"":334.97,""h"":880.17,""x1"":51,""y1"":0,""x2"":107,""y2"":147,""conf"":0.9336,""depth_m"":null,""depth_valid"":false}]",0.9527,878.07,480.21,425.92,958.19,
2026-04-22T14:43:35.721,1776858215.721796,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5681,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.57 m | valid=8156/11360 | roi_mode=full,SAFE (z=1.56m),0,0,2,0,"[{""cx"":878.07,""cy"":480.21,""w"":425.92,""h"":958.19,""x1"":111,""y1"":0,""x2"":182,""y2"":160,""conf"":0.9527,""depth_m"":null,""depth_valid"":false},{""cx"":472.48,""cy"":441.39,""w"":334.97,""h"":880.17,""x1"":51,""y1"":0,""x2"":107,""y2"":147,""conf"":0.9336,""depth_m"":null,""depth_valid"":false}]",0.9527,878.07,480.21,425.92,958.19,
2026-04-22T14:43:35.821,1776858215.821806,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5731,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.57 m | valid=8115/11360 | roi_mode=full,SAFE (z=1.57m),0,1,2,0,"[{""cx"":882.56,""cy"":480.32,""w"":420.89,""h"":958.53,""x1"":112,""y1"":0,""x2"":183,""y2"":160,""conf"":0.9509,""depth_m"":null,""depth_valid"":false},{""cx"":480.13,""cy"":443.5,""w"":339.94,""h"":883.9,""x1"":52,""y1"":0,""x2"":109,""y2"":148,""conf"":0.9357,""depth_m"":null,""depth_valid"":false}]",0.9509,882.56,480.32,420.89,958.53,
2026-04-22T14:43:35.921,1776858215.921914,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5694,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.57 m | valid=8013/11360 | roi_mode=full,SAFE (z=1.57m),0,0,2,0,"[{""cx"":882.92,""cy"":479.8,""w"":419.02,""h"":957.66,""x1"":113,""y1"":0,""x2"":183,""y2"":160,""conf"":0.9513,""depth_m"":null,""depth_valid"":false},{""cx"":485.07,""cy"":443.66,""w"":344.17,""h"":883.86,""x1"":52,""y1"":0,""x2"":110,""y2"":148,""conf"":0.9322,""depth_m"":null,""depth_valid"":false}]",0.9513,882.92,479.80,419.02,957.66,
2026-04-22T14:43:36.022,1776858216.022058,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5734,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.57 m | valid=7875/11200 | roi_mode=full,SAFE (z=1.57m),0,0,2,0,"[{""cx"":882.92,""cy"":479.8,""w"":419.02,""h"":957.66,""x1"":113,""y1"":0,""x2"":183,""y2"":160,""conf"":0.9513,""depth_m"":null,""depth_valid"":false},{""cx"":485.07,""cy"":443.66,""w"":344.17,""h"":883.86,""x1"":52,""y1"":0,""x2"":110,""y2"":148,""conf"":0.9322,""depth_m"":null,""depth_valid"":false}]",0.9513,882.92,479.80,419.02,957.66,
2026-04-22T14:43:36.122,1776858216.122210,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5695,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.57 m | valid=7586/10653 | roi_mode=full,SAFE (z=1.57m),0,0,2,0,"[{""cx"":840.55,""cy"":478.39,""w"":406.05,""h"":953.37,""x1"":107,""y1"":0,""x2"":174,""y2"":159,""conf"":0.9541,""depth_m"":null,""depth_valid"":false},{""cx"":487.87,""cy"":445.46,""w"":336.16,""h"":887.37,""x1"":53,""y1"":0,""x2"":110,""y2"":148,""conf"":0.9363,""depth_m"":null,""depth_valid"":false}]",0.9541,840.55,478.39,406.05,953.37,
2026-04-22T14:43:36.242,1776858216.242170,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5691,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.57 m | valid=7664/10653 | roi_mode=full,SAFE (z=1.57m),0,0,2,0,"[{""cx"":823.22,""cy"":477.61,""w"":406.56,""h"":954.25,""x1"":104,""y1"":0,""x2"":172,""y2"":159,""conf"":0.9446,""depth_m"":null,""depth_valid"":false},{""cx"":479.13,""cy"":443.17,""w"":329.32,""h"":884.54,""x1"":53,""y1"":0,""x2"":108,""y2"":148,""conf"":0.9382,""depth_m"":null,""depth_valid"":false}]",0.9446,823.22,477.61,406.56,954.25,
2026-04-22T14:43:36.321,1776858216.321731,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5690,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.57 m | valid=7524/10812 | roi_mode=full,SAFE (z=1.57m),0,0,2,0,"[{""cx"":823.22,""cy"":477.61,""w"":406.56,""h"":954.25,""x1"":104,""y1"":0,""x2"":172,""y2"":159,""conf"":0.9446,""depth_m"":null,""depth_valid"":false},{""cx"":479.13,""cy"":443.17,""w"":329.32,""h"":884.54,""x1"":53,""y1"":0,""x2"":108,""y2"":148,""conf"":0.9382,""depth_m"":null,""depth_valid"":false}]",0.9446,823.22,477.61,406.56,954.25,
2026-04-22T14:43:36.422,1776858216.422677,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5690,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.57 m | valid=7733/10812 | roi_mode=full,SAFE (z=1.57m),0,0,2,0,"[{""cx"":813.84,""cy"":477.81,""w"":406.51,""h"":954.65,""x1"":102,""y1"":0,""x2"":170,""y2"":159,""conf"":0.9458,""depth_m"":null,""depth_valid"":false},{""cx"":475.58,""cy"":442.17,""w"":327.04,""h"":882.7,""x1"":52,""y1"":0,""x2"":107,""y2"":147,""conf"":0.9381,""depth_m"":null,""depth_valid"":false}]",0.9458,813.84,477.81,406.51,954.65,
2026-04-22T14:43:36.521,1776858216.521911,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5548,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.55 m | valid=8376/10812 | roi_mode=full,SAFE (z=1.57m),0,0,2,0,"[{""cx"":813.84,""cy"":477.81,""w"":406.51,""h"":954.65,""x1"":102,""y1"":0,""x2"":170,""y2"":159,""conf"":0.9458,""depth_m"":null,""depth_valid"":false},{""cx"":475.58,""cy"":442.17,""w"":327.04,""h"":882.7,""x1"":52,""y1"":0,""x2"":107,""y2"":147,""conf"":0.9381,""depth_m"":null,""depth_valid"":false}]",0.9458,813.84,477.81,406.51,954.65,
2026-04-22T14:43:36.621,1776858216.621689,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5577,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.56 m | valid=8315/10653 | roi_mode=full,SAFE (z=1.56m),0,1,2,0,"[{""cx"":810.59,""cy"":478.22,""w"":401.6,""h"":955.54,""x1"":102,""y1"":0,""x2"":169,""y2"":159,""conf"":0.9498,""depth_m"":null,""depth_valid"":false},{""cx"":474.33,""cy"":442.13,""w"":326.5,""h"":882.26,""x1"":52,""y1"":0,""x2"":107,""y2"":147,""conf"":0.9389,""depth_m"":null,""depth_valid"":false}]",0.9498,810.59,478.22,401.60,955.54,
2026-04-22T14:43:36.722,1776858216.722915,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5440,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.54 m | valid=8342/10653 | roi_mode=full,SAFE (z=1.56m),0,0,2,0,"[{""cx"":810.59,""cy"":478.22,""w"":401.6,""h"":955.54,""x1"":102,""y1"":0,""x2"":169,""y2"":159,""conf"":0.9498,""depth_m"":null,""depth_valid"":false},{""cx"":474.33,""cy"":442.13,""w"":326.5,""h"":882.26,""x1"":52,""y1"":0,""x2"":107,""y2"":147,""conf"":0.9389,""depth_m"":null,""depth_valid"":false}]",0.9498,810.59,478.22,401.60,955.54,
2026-04-22T14:43:36.822,1776858216.822483,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5613,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.56 m | valid=8266/10653 | roi_mode=full,SAFE (z=1.55m),0,1,2,0,"[{""cx"":809.04,""cy"":477.49,""w"":400.54,""h"":954.06,""x1"":102,""y1"":0,""x2"":169,""y2"":159,""conf"":0.9499,""depth_m"":null,""depth_valid"":false},{""cx"":473.57,""cy"":442.3,""w"":326.36,""h"":882.79,""x1"":52,""y1"":0,""x2"":106,""y2"":147,""conf"":0.9393,""depth_m"":null,""depth_valid"":false}]",0.9499,809.04,477.49,400.54,954.06,
2026-04-22T14:43:36.924,1776858216.923993,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5713,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.57 m | valid=7776/10653 | roi_mode=full,SAFE (z=1.57m),0,1,2,0,"[{""cx"":809.04,""cy"":477.49,""w"":400.54,""h"":954.06,""x1"":102,""y1"":0,""x2"":169,""y2"":159,""conf"":0.9499,""depth_m"":null,""depth_valid"":false},{""cx"":473.57,""cy"":442.3,""w"":326.36,""h"":882.79,""x1"":52,""y1"":0,""x2"":106,""y2"":147,""conf"":0.9393,""depth_m"":null,""depth_valid"":false}]",0.9499,809.04,477.49,400.54,954.06,
2026-04-22T14:43:37.024,1776858217.024186,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5800,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.58 m | valid=8011/10653 | roi_mode=full,SAFE (z=1.58m),0,1,2,0,"[{""cx"":809.29,""cy"":477.17,""w"":400.6,""h"":952.89,""x1"":102,""y1"":0,""x2"":169,""y2"":159,""conf"":0.949,""depth_m"":null,""depth_valid"":false},{""cx"":471.86,""cy"":443.78,""w"":328.0,""h"":885.11,""x1"":51,""y1"":0,""x2"":106,""y2"":148,""conf"":0.9394,""depth_m"":null,""depth_valid"":false}]",0.9490,809.29,477.17,400.60,952.89,
2026-04-22T14:43:37.121,1776858217.121597,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.5965,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.60 m | valid=8217/10653 | roi_mode=full,SAFE (z=1.60m),0,1,2,0,"[{""cx"":809.2,""cy"":478.14,""w"":401.31,""h"":954.48,""x1"":102,""y1"":0,""x2"":169,""y2"":159,""conf"":0.9445,""depth_m"":null,""depth_valid"":false},{""cx"":471.67,""cy"":444.07,""w"":328.4,""h"":884.98,""x1"":51,""y1"":0,""x2"":106,""y2"":148,""conf"":0.9395,""depth_m"":null,""depth_valid"":false}]",0.9445,809.20,478.14,401.31,954.48,
2026-04-22T14:43:37.222,1776858217.222302,exp2_two_people_different_distance,400_lux,two_people_different_distance,1.500,,1.6050,1,1,1,detected=True | in_zone=True | depth_valid=True | z=1.60 m | valid=8490/10653 | roi_mode=full,SAFE (z=1.60m),0,0,2,0,"[{""cx"":809.2,""cy"":478.14,""w"":401.31,""h"":954.48,""x1"":102,""y1"":0,""x2"":169,""y2"":159,""conf"":0.9445,""depth_m"":null,""depth_valid"":false},{""cx"":471.67,""cy"":444.07,""w"":328.4,""h"":884.98,""x1"":51,""y1"":0,""x2"":106,""y2"":148,""conf"":0.9395,""depth_m"":null,""depth_valid"":false}]",0.9445,809.20,478.14,401.31,954.48,
